ACCESSION_NUMBER	DERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	EXERCISE_DATE	EXERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001246360-13-004486	617250	NSO 2007		43.61				14-DEC-2008		13-DEC-2017		Class A Common Stock		89470.0				89470.0				D			
0001246360-13-004486	617249	2007 Restricted Stock Unit	F1	0.0	F2			14-DEC-2008	F3	13-DEC-2017	F4	Class A Common Stock		17886.0				17886.0				D			
0001246360-13-004486	617248	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2007		14-DEC-2016		Class A Common Stock		175000.0				175000.0				D			
0001246360-13-004486	617247	Nonstatutory Stock Option 12-15-05		30.65				15-DEC-2006		15-DEC-2015		Class A Common Stock		150000.0				150000.0				D			
0001246360-13-004486	617246	Nonstatutory Stock Option 11-23-04		21.58				23-NOV-2005		23-NOV-2014		Class A Common Stock		100000.0				100000.0				D			
0001246360-13-004485	628700	March 2 2012 Director RSU Grant		0.0				02-MAR-2012		02-MAR-2022		Class A Common Stock		2231.0				2231.0				D			
0001246360-13-004485	628699	March 2011 Director RSU	F1	0.0	F2			03-MAR-2012	F3	02-MAR-2021		Class A Common Stock		2499.0				2499.0				D			
0001246360-13-004485	628701	March 4, 2013 Director RSU Grant		0.0				04-MAR-2013		04-MAR-2023		Class A Common Stock		2629.0				2629.0				D			
0001246360-13-004484	632266	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-13-004484	632267	March 2011 Director RSU	F1	0.0	F2			02-MAR-2011	F3	02-MAR-2021		Class A Common Stock		2499.0				2499.0				D			
0001246360-13-004484	632268	March 2 2012 Director RSU Grant		0.0				02-MAR-2012		02-MAR-2022		Class A Common Stock		2231.0				2231.0				D			
0001246360-13-004484	632269	March 4, 2013 Director RSU Grant		0.0				04-MAR-2013		04-MAR-2023		Class A Common Stock		2629.0				2629.0				D			
0001246360-13-004484	632262	Nonstatutory Stock Options 12-2-04		21.77				02-DEC-2004		02-DEC-2014		Class A Common Stock		10000.0				10000.0				D			
0001246360-13-004484	632263	Nonstatutory Stock Option 12-15-05		30.65				15-DEC-2005		15-DEC-2015		Class A Common Stock		10000.0				10000.0				D			
0001246360-13-004484	632265	2007 Restricted Stock Unit	F1	0.0	F2			01-JAN-2008	F3	13-DEC-2017		Class A Common Stock		1319.0				1319.0				D			
0001246360-13-004484	632264	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-13-004483	630155	March 2 2012 Director RSU Grant		0.0				02-MAR-2012		02-MAR-2022		Class A Common Stock		2231.0				2231.0				D			
0001246360-13-004483	630154	March 2011 Director RSU	F1	0.0	F2			02-MAR-2011	F3	02-MAR-2021		Class A Common Stock		2499.0				2499.0				D			
0001246360-13-004483	630153	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-13-004483	630152	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-13-004483	630151	Nonstatutory Stock Option 38.0025		38.0				02-FEB-2006		01-FEB-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-13-004482	634484	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-13-004482	634485	2007 Restricted Stock Unit	F1	0.0	F2			01-JAN-2008	F3	13-DEC-2017	F3	Class A Common Stock		792.0				792.0				D			
0001246360-13-004482	634487	March 2011 Director RSU		0.0				02-MAR-2011		02-MAR-2021		Class A Common Stock		1500.0				1500.0				D			
0001246360-13-004482	634486	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-13-004481	612649	March 4, 2013 Director RSU Grant		0.0				04-MAR-2013		04-MAR-2023		Class A Common Stock		2629.0				2629.0				D			
0001246360-13-004481	612641	Nonstatutory Stock Options 12-2-03		9.61				02-DEC-2003		02-DEC-2013		Class A Common Stock		10000.0				10000.0				D			
0001246360-13-004481	612642	Nonstatutory Stock Options 12-2-04		21.77				02-DEC-2004		02-DEC-2014		Class A Common Stock		10000.0				10000.0				D			
0001246360-13-004481	612643	Nonstatutory Stock Option 12-15-05		30.65				15-DEC-2005		15-DEC-2015		Class A Common Stock		10000.0				10000.0				D			
0001246360-13-004481	612644	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-13-004481	612645	2007 Restricted Stock Unit	F1	0.0	F2			01-JAN-2008	F3	13-DEC-2017		Class A Common Stock		792.0				792.0				D			
0001246360-13-004481	612646	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-13-004481	612647	March 2011 Director RSU	F1	0.0	F2			02-MAR-2011	F3	02-MAR-2021		Class A Common Stock		2499.0				2499.0				D			
0001246360-13-004481	612648	March 2 2012 Director RSU Grant		0.0				02-MAR-2012		02-MAR-2022		Class A Common Stock		2231.0				2231.0				D			
0001246360-13-004480	624889	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-13-004480	624894	March 4, 2013 Director RSU Grant		0.0				04-MAR-2013		04-MAR-2023		Class A Common Stock		2629.0				2629.0				D			
0001246360-13-004480	624893	March 2 2012 Director RSU Grant		0.0				02-MAR-2012		02-MAR-2022		Class A Common Stock		2231.0				2231.0				D			
0001246360-13-004480	624892	March 2011 Director RSU	F1	0.0	F2			02-MAR-2011	F3	02-MAR-2021		Class A Common Stock		2499.0				2499.0				D			
0001246360-13-004480	624891	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-13-004480	624890	2007 Restricted Stock Unit	F1	0.0	F2			01-JAN-2008	F3	13-DEC-2017		Class A Common Stock		1319.0				1319.0				D			
0001246360-13-004480	624888	Nonstatutory Stock Option 12-15-05		30.65				15-DEC-2005		15-DEC-2015		Class A Common Stock		10000.0				10000.0				D			
0001209191-13-046171	644807	Non-Qualified Stock Option		9.64				30-OCT-2010		30-OCT-2018		Common Stock		29100.0				29100.0				D			
0001246360-13-004479	633864	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-13-004479	633863	2007 Restricted Stock Unit	F1	0.0	F3			01-JAN-2008	F4	13-DEC-2017	F4	Class A Common Stock		1319.0				1319.0				D			
0001246360-13-004479	633862	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-13-004479	633861	Phantom Stock Units	F1	0.0	F1			08-AUG-1988	F2	08-AUG-1988	F2	Class A Common Stock		34461.0				34525.0				D			
0001246360-13-004479	633860	Nonstatutory Stock Option 12-15-05		30.65				15-DEC-2005		15-DEC-2015		Class A Common Stock		10000.0				10000.0				D			
0001209191-13-046168	641610	Options to Purchase Series B Common Stock	F1	2.34					F2	09-MAR-2018		Series B Common Stock		75000.0								D			
0001181431-13-051118	608412	Stock Option (right to buy)		1.37					F1	23-JUL-2022		Common Stock		30769.0								D			
0001181431-13-051114	641250	Series C Convertible Preferred Stock			F1				F1		F1	Common Stock		3772.0								I		By Polaris Venture Partners Founders' Fund V, L.P.	F5
0001181431-13-051114	641249	Series C Convertible Preferred Stock			F1				F1		F1	Common Stock		10732.0								I		By Polaris Venture Partners Entrepreneurs' Fund V, L.P.	F4
0001181431-13-051114	641248	Series C Convertible Preferred Stock			F1				F1		F1	Common Stock		550653.0								I		By Polaris Venture Partners V, L.P.	F3
0001181431-13-051114	641240	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		651806.0								I		By Polaris Venture Partners V, L.P.	F3
0001181431-13-051114	641242	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		4465.0								I		By Polaris Venture Partners Founders' Fund V, L.P.	F5
0001181431-13-051114	641243	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		6518.0								I		By Polaris Venture Partners Special Founders' Fund V, L.P.	F6
0001181431-13-051114	641244	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		255950.0								I		By Polaris Venture Partners V, L.P.	F3
0001181431-13-051114	641245	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		4988.0								I		By Polaris Venture Partners Entrepreneurs' Fund V, L.P.	F4
0001181431-13-051114	641246	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		1753.0								I		By Polaris Venture Partners Founders' Fund V, L.P.	F5
0001181431-13-051114	641251	Series C Convertible Preferred Stock			F1				F1		F1	Common Stock		5506.0								I		By Polaris Venture Partners Special Founders' Fund V, L.P.	F6
0001181431-13-051114	641247	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		2560.0								I		By Polaris Venture Partners Special Founders' Fund V, L.P.	F6
0001181431-13-051114	641241	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		12704.0								I		By Polaris Venture Partners Entrepreneurs' Fund V, L.P.	F4
0001181431-13-051112	628486	Stock Option (right to buy)		1.37					F3	23-JUL-2022		Common Stock		20294.0								D			
0001181431-13-051112	628485	Stock Option (right to buy)		1.63					F2	08-FEB-2022		Common Stock		19200.0								D			
0001181431-13-051112	628484	Stock Option (right to buy)		1.63					F1	08-FEB-2022		Common Stock		31784.0								D			
0001181431-13-051112	628487	Stock Option (right to buy)		7.87					F4	11-AUG-2023		Common Stock		24615.0								D			
0001181431-13-051111	629705	Stock Option (right to buy)		7.87					F5	11-AUG-2023		Common Stock		24615.0								D			
0001181431-13-051111	629704	Stock Option (right to buy)		1.37					F4	23-JUL-2022		Common Stock		20294.0								D			
0001181431-13-051111	629703	Stock Option (right to buy)		1.63					F3	08-FEB-2022		Common Stock		22400.0								D			
0001181431-13-051111	629702	Stock Option (right to buy)		1.63					F2	08-FEB-2022		Common Stock		43638.0								D			
0001181431-13-051111	629701	Stock Option (right to buy)		0.52					F1	11-MAY-2019		Common Stock		25691.0								D			
0001181431-13-051106	643253	Stock Option (right to buy)		1.37					F3	23-JUL-2022		Common Stock		20294.0								D			
0001181431-13-051106	643254	Stock Option (right to buy)		7.87					F4	11-AUG-2023		Common Stock		24615.0								D			
0001181431-13-051106	643252	Stock Option (right to buy)		1.63					F2	08-FEB-2022		Common Stock		26400.0								D			
0001181431-13-051106	643251	Stock Option (right to buy)		1.63					F1	08-FEB-2022		Common Stock		34573.0								D			
0001181431-13-051105	627135	Stock Option (right to buy)		1.37					F2	05-FEB-2023		Common Stock		28461.0								D			
0001181431-13-051104	606304	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		4951.0								I			
0001181431-13-051104	606305	Series C Convertible Preferred Stock			F1				F1		F1	Common Stock		494973.0								D	F3		
0001181431-13-051104	606306	Series C Convertible Preferred Stock			F1				F1		F1	Common Stock		3489.0								I			
0001181431-13-051104	606303	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		702387.0								D	F3	By OVP VII Entrepreneurs Fund, L.P.	F4
0001181431-13-051104	606302	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		1234.0								I		By OVP VII Entrepreneurs Fund, L.P.	F4
0001181431-13-051104	606301	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		174982.0								D	F3	By OVP VII Entrepreneurs Fund, L.P.	F4
0001181431-13-051102	614134	Stock Option (right to buy)		1.37					F3	05-FEB-2023		Common Stock		28461.0								D			
0001181431-13-051102	614133	Stock Option (right to buy)		1.63					F2	12-MAR-2022		Common Stock		31562.0								D			
0001391289-13-000004	622935	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		675492.0								I		By Funds	F2, F3
0001391289-13-000004	622937	Series C Convertible Preferred Stock			F1				F1		F1	Common Stock		570663.0								I		By Funds	F6, F3
0001391289-13-000004	622936	Series B Convertible Preferred Stock			F4				F4		F4	Common Stock		265252.0								I		By Funds	F3, F5
0001181431-13-051099	613788	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		675493.0								D	F3		
0001181431-13-051099	613789	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		265252.0								D	F3		
0001181431-13-051099	613790	Series C Convertible Preferred Stock			F1				F1		F1	Common Stock		570663.0								D	F3		
0001181431-13-051097	633117	Stock Option (right to buy)		1.63					F1	08-FEB-2022		Common Stock		43630.0								D			
0001181431-13-051097	633119	Stock Option (right to buy)		1.37					F3	23-JUL-2022		Common Stock		20294.0								D			
0001181431-13-051097	633120	Stock Option (right to buy)		7.87					F4	11-AUG-2023		Common Stock		24615.0								D			
0001181431-13-051097	633118	Stock Option (right to buy)		1.63					F2	08-FEB-2022		Common Stock		26400.0								D			
0001181431-13-051096	645923	Series C Convertible Preferred Stock			F1				F1		F1	Common Stock		10732.0								I		By Polaris Venture Partners Entrepreneurs' Fund V, L.P.	F4
0001181431-13-051096	645924	Series C Convertible Preferred Stock			F1				F1		F1	Common Stock		3772.0								I		By Polaris Venture Partners Founders' Fund V, L.P.	F5
0001181431-13-051096	645925	Series C Convertible Preferred Stock			F1				F1		F1	Common Stock		5506.0								I		By Polaris Venture Partners Special Founders' Fund V, L.P.	F6
0001181431-13-051096	645914	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		651806.0								I		By Polaris Venture Partners V, L.P.	F3
0001181431-13-051096	645915	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		12704.0								I		By Polaris Venture Partners Entrepreneurs' Fund V, L.P.	F4
0001181431-13-051096	645916	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		4465.0								I		By Polaris Venture Partners Founders' Fund V, L.P.	F5
0001181431-13-051096	645917	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		6518.0								I		By Polaris Venture Partners Special Founders' Fund V, L.P.	F6
0001181431-13-051096	645918	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		255950.0								I		By Polaris Venture Partners V, L.P.	F3
0001181431-13-051096	645919	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		4988.0								I		By Polaris Venture Partners Entrepreneurs' Fund V, L.P.	F4
0001181431-13-051096	645920	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		1753.0								I		By Polaris Venture Partners Founders' Fund V, L.P.	F5
0001181431-13-051096	645921	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		2560.0								I		By Polaris Venture Partners Special Founders' Fund V, L.P.	F6
0001181431-13-051096	645922	Series C Convertible Preferred Stock			F1				F1		F1	Common Stock		550653.0								I		By Polaris Venture Partners V, L.P.	F3
0001181431-13-051092	645605	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		675493.0								I		By ARCH Venture Fund VI, L.P.	F3
0001181431-13-051092	645607	Series C Convertible Preferred Stock			F1				F1		F1	Common Stock		570663.0								I		By ARCH Venture Fund VI, L.P.	F3
0001181431-13-051092	645606	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		265252.0								I		By ARCH Venture Fund VI, L.P.	F3
0001140361-13-037306	648559	Stock Option (Right to Buy)		2.78				31-DEC-2005	F4	17-FEB-2014	F4	Common Stock		12667.0				12667.0				D			
0001140361-13-037306	648560	Stock Option (Right to Buy)		3.38				31-DEC-2006	F4	17-FEB-2014	F4	Common Stock		13334.0				13334.0				D			
0001140361-13-037306	648555	Stock Appreciation Right		3.65					F8		F8	Common Stock		38750.0	F8			38750.0				D			
0001140361-13-037306	648553	Stock Appreciation Right		2.46					F6		F6	Common Stock		75000.0	F6			75000.0				D			
0001140361-13-037306	648557	Stock Appreciation Right		3.53					F10		F10	Common Stock		40000.0	F10			40000.0				D			
0001140361-13-037306	648552	Stock Appreciation Right		4.96					F5		F5	Common Stock		150000.0	F5			150000.0				D			
0001140361-13-037306	648558	Stock Option (Right to Buy)		2.33				31-MAR-2005	F4	17-FEB-2014	F4	Common Stock		11667.0				11667.0				D			
0001140361-13-037306	648556	Stock Appreciation Right		2.74					F9		F9	Common Stock		50000.0	F9			50000.0				D			
0001140361-13-037306	648554	Stock Appreciation Right		2.46					F7		F7	Common Stock		15825.0	F7			15825.0				D			
0001181431-13-051090	623081	Stock Option (right to buy)		7.87					F1	11-AUG-2023		Common Stock		23076.0								D			
0001181431-13-051088	627759	Stock Option (right to buy)		1.37					F1	09-OCT-2022		Common Stock		218097.0								D			
0001181431-13-051088	627760	Stock Option (right to buy)		1.37					F2	09-OCT-2022		Common Stock		293040.0								D			
0001181431-13-051088	627761	Stock Option (right to buy)		1.37					F3	09-OCT-2022		Common Stock		143154.0								D			
0001225208-13-020711	608400	Class B Common Shares			F2				F3		F3	Class A Common Shares		71905.0				71905.0				D		Schottenstein SEI, LLC	
0001225208-13-020711	608401	Class B Common Shares			F2				F3		F3	Class A Common Shares		293092.0				293092.0				I			
0001140361-13-037303	633052	Stock Option (Right to Buy)	F4	23.37				31-MAY-2007		31-MAY-2017		Common Stock		500.0				500.0				D			
0001140361-13-037303	633053	Stock Option (Right to Buy)	F4	17.17				29-MAY-2008		29-MAY-2018		Common Stock		500.0				500.0				D			
0001140361-13-037303	633054	Stock Option (Right to Buy)	F4	10.78				28-MAY-2009		28-MAY-2019		Common Stock		500.0				500.0				D			
0001140361-13-037303	633055	Stock Option (Right to Buy)	F4	11.14				27-MAY-2010		27-MAY-2020		Common Stock		500.0				500.0				D			
0001140361-13-037303	633056	Stock Option (Right to Buy)	F4	10.5				26-MAY-2011		26-MAY-2021		Common Stock		500.0				500.0				D			
0001140361-13-037303	633057	Stock Option (Right to Buy)	F4	13.33				31-MAY-2012		31-MAY-2022		Common Stock		500.0				500.0				D			
0001140361-13-037303	633058	Stock Option (Right to Buy)	F4	13.45				30-MAY-2013		30-MAY-2023		Common Stock		1000.0				1000.0				D			
0001140361-13-037303	633051	Stock Option (Right to Buy)	F4	17.73				25-MAY-2006		25-MAY-2016		Common Stock		500.0				500.0				D			
0001140361-13-037303	633049	Stock Option (Right to Buy)	F3	11.27				27-MAY-2004		27-MAY-2014		Common Stock		713.0				713.0				D			
0001140361-13-037303	633050	Stock Option (Right to Buy)	F4	15.7				26-MAY-2005		26-MAY-2015		Common Stock		713.0				713.0				D			
0001140361-13-037301	625976	Stock Option (right to buy) (granted 7/31/06)		19.74					F3	31-JUL-2016		Common Stock		15000.0				15000.0				D			
0001140361-13-037301	625977	Stock Option (right to buy) (granted 8/2/07)		20.4					F3	20-AUG-2017		Common Stock		15000.0				15000.0				D			
0001140361-13-037301	625978	Stock Option (right to buy) (granted 7/29/08)		15.59					F3	29-JUL-2018		Common Stock		25000.0				25000.0				D			
0001140361-13-037301	625979	Stock Option (right to buy) (granted 7/28/09)		13.34					F3	28-JUL-2019		Common Stock		30000.0				30000.0				D			
0001140361-13-037301	625980	Stock Option (right to buy) (granted 7/27/10)		11.89					F3	27-JUL-2020		Common Stock		30000.0				30000.0				D			
0001140361-13-037301	625975	Stock Option (right to buy) (granted 10/6/05)		14.07					F3	06-OCT-2015		Common Stock		14258.0				14258.0				D			
0001140361-13-037301	625982	Stock Option (right to buy) (granted 7/31/12)		13.12					F3	31-JUL-2022		Common Stock		27000.0				27000.0				D			
0001140361-13-037301	625981	Stock Option (right to buy) (granted 7/26/11)		10.0					F3	26-JUL-2021		Common Stock		30000.0				30000.0				D			
0001140361-13-037301	625974	Stock Option (right to buy) (granted 8/18/04)		12.73					F3	18-AUG-2014		Common Stock		14258.0				14258.0				D			
0001140361-13-037294	614375	Employee stock option/Right to Buy		17.4				13-NOV-2013	F2	12-NOV-2022		Common Stock		15281.0								D			
0001140361-13-037294	614374	Employee stock option/Right to Buy		14.43				03-APR-2014	F1	02-APR-2023		Common Stock		24752.0								D			
0001140361-13-037292	617908	Employee stock option/Right to Buy		41.34				28-FEB-2013	F6	27-FEB-2022		Common Stock		10707.0								D			
0001140361-13-037292	617909	Employee stock option/Right to Buy		37.63				13-MAR-2013	F7	12-MAR-2022		Common Stock		12842.0								D			
0001140361-13-037292	617910	Employee stock option/Right to Buy		14.43				03-APR-2014	F8	02-APR-2023		Common Stock		17610.0								D			
0001140361-13-037292	617911	Phantom Stock Units			F9				F9		F9	Common Stock		2060.0								D			
0001140361-13-037292	617901	Employee stock option/Right to Buy		44.69				28-FEB-2006	F2	27-FEB-2015		Common Stock		10000.0								D			
0001140361-13-037292	617902	Employee stock option/Right to Buy		60.5				22-MAR-2007	F3	21-MAR-2016		Common Stock		4132.0								D			
0001140361-13-037292	617903	Employee stock option/Right to Buy		78.5				14-MAR-2008	F3	13-MAR-2017		Common Stock		3275.0								D			
0001140361-13-037292	617904	Employee stock option/Right to Buy		39.78				12-MAR-2009	F3	11-MAR-2018		Common Stock		4676.0								D			
0001140361-13-037292	617905	Employee stock option/Right to Buy		16.09				16-MAR-2010	F3	15-MAR-2019		Common Stock		5317.0								D			
0001140361-13-037292	617906	Employee stock option/Right to Buy		30.72				16-MAR-2011	F4	15-MAR-2020		Common Stock		16593.0								D			
0001140361-13-037292	617907	Employee stock option/Right to Buy		36.58				15-MAR-2012	F5	14-MAR-2021		Common Stock		13158.0								D			
0001140361-13-037288	614828	Employee stock option		102.99				07-FEB-2016		07-FEB-2023		Common stock		7179.0				7179.0				D			
0001140361-13-037288	614827	Employee stock option		102.99				07-FEB-2015		07-FEB-2023		Common stock		7179.0				7179.0				D			
0001140361-13-037288	614826	Employee stock option		102.99				07-FEB-2014		07-FEB-2023		Common stock		7180.0				7180.0				D			
0001140361-13-037288	614825	Employee stock option		85.08				08-FEB-2015		08-FEB-2022		Common stock		8149.0				8149.0				D			
0001140361-13-037288	614824	Employee stock option		85.08				08-FEB-2014		08-FEB-2022		Common stock		8149.0				8149.0				D			
0001140361-13-037288	614818	Employee stock option		26.21				03-FEB-2012		03-FEB-2020		Common stock		14808.0				14808.0				D			
0001140361-13-037288	614822	Employee stock option		51.7				02-FEB-2014		02-FEB-2021		Common stock		9323.0				9323.0				D			
0001140361-13-037288	614821	Employee stock option		51.7				02-FEB-2013		02-FEB-2021		Common stock		9323.0				9323.0				D			
0001140361-13-037288	614820	Employee stock option		51.7				02-FEB-2012		02-FEB-2021		Common stock		9322.0				9322.0				D			
0001140361-13-037288	614819	Employee stock option		26.21				03-FEB-2013		03-FEB-2020		Common stock		14806.0				14806.0				D			
0001140361-13-037288	614823	Employee stock option		85.08				08-FEB-2013		08-FEB-2022		Common stock		8149.0				8149.0				D			
0001206774-13-003450	612025	Employee Stock Options (Rights to Buy)		64.8				16-JAN-2015		16-JAN-2020		Common Stock		2038.0								D			
0001206774-13-003450	612024	Employee Stock Options (Rights to Buy)		64.8				16-JAN-2014		16-JAN-2020		Common Stock		2037.0								D			
0001206774-13-003450	612023	Employee Stock Options (Rights to Buy)		59.75				18-JAN-2016		18-JAN-2019		Common Stock		465.0								D			
