ACCESSION_NUMBER	DERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	EXERCISE_DATE	EXERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001321240-11-000014	947779	Restricted Stock Units -2			F10				F13		F12	Common Stock		97195.0				97195.0				D			
0001321240-11-000014	947780	Restricted Stock Units -4			F10				F14		F12	Common Stock		188712.0				188712.0				D			
0001321240-11-000014	947781	Restricted Stock Units -5			F10				F15		F12	Common Stock		93750.0				93750.0				D			
0001321240-11-000014	947782	Restricted Stock Units -6			F10				F16		F12	Common Stock		88262.0				88262.0				D			
0001321240-11-000014	947776	Non-Qualified Stock Option (right to buy)		35.5					F8	25-MAR-2015		Common Stock		1000000.0				1000000.0				D			
0001140361-11-047530	878524	Common Stock Option (right to buy)		16.91				10-DEC-2013		10-DEC-2018		Common Stock		5000.0				5000.0				D			
0001140361-11-047530	878525	Common Stock Option (right to buy)		16.65				26-APR-2005		04-MAY-2014		Common Stock		10000.0				10000.0				D			
0001140361-11-047528	992380	Common Stock Option (right to buy)		26.75				21-APR-2008		21-APR-2015		Common Stock		10000.0				10000.0				D			
0001140361-11-047526	1057413	Common Stock Option (right to buy)		10.84				06-MAY-2004		06-MAY-2013		Common Stock		15000.0				15000.0				D			
0001140361-11-047526	1057414	Common Stock Option (right to buy)		16.65				26-APR-2005		04-MAY-2014		Common Stock		10000.0				10000.0				D			
0001140361-11-047525	962554	Common Stock Option (right to buy)		21.1				24-SEP-2010		24-SEP-2017		Common Stock		10000.0				10000.0				D			
0001140361-11-047523	969576	Common Stock Option (right to buy)		28.14				25-APR-2009		25-APR-2016		Common Stock		10000.0				10000.0				D			
0001140361-11-047522	881549	Common Stock Option (right to buy)		7.57				03-MAY-2004		24-JUL-2012		Common Stock		22500.0				22500.0				D			
0001140361-11-047522	881550	Common Stock Option (right to buy)		16.65				26-APR-2005		04-MAY-2014		Common Stock		10000.0				10000.0				D			
0001140361-11-047513	890387	Stock Options		11.84				12-AUG-2004		12-AUG-2014		Common Stock		16592.0				16592.0				D			
0001140361-11-047513	890386	Stock Options		9.34				13-AUG-2003		13-AUG-2013		Common Stock		2403.0				2403.0				D			
0001140361-11-047511	927912	Stock Options		15.11				30-AUG-2007		30-AUG-2017		Common Stock		2000.0				2000.0				D			
0001140361-11-047509	917327	Stock Options		15.65				30-DEC-2005		08-JUL-2012		Common Stock		3834.0				3834.0				D			
0001140361-11-047509	917329	Stock Options		15.65				30-DEC-2005		12-AUG-2014		Common Stock		8393.0				8393.0				D			
0001140361-11-047509	917328	Stock Options		15.65				30-DEC-2005		13-AUG-2013		Common Stock		9287.0				9287.0				D			
0001140361-11-047507	958016	Stock Options		11.84				12-AUG-2004		12-AUG-2014		Common Stock		11406.0				11406.0				D			
0001140361-11-047505	992943	Stock Options		9.34				13-AUG-2003		13-AUG-2013		Common Stock		14580.0				14580.0				D			
0001140361-11-047505	992944	Stock Options		11.84				12-AUG-2004		12-AUG-2014		Common Stock		11406.0				11406.0				D			
0001140361-11-047505	992942	Stock Options		5.29				08-JUL-2002		08-JUL-2012		Common Stock		9783.0				9783.0				D			
0001140361-11-047499	998311	Stock Options		11.84				12-AUG-2004		12-AUG-2014		Common Stock		11406.0				11406.0				D			
0001140361-11-047497	920001	Stock Options		11.84				12-AUG-2004		12-AUG-2014		Common Stock		8592.0				8592.0				D			
0001140361-11-047495	868163	Stock Options		11.84				12-AUG-2004		12-AUG-2014		Common Stock		16592.0				16592.0				D			
0001140361-11-047495	868162	Stock Options		9.34				13-AUG-2003		13-AUG-2013		Common Stock		11200.0				11200.0				D			
0001140361-11-047491	1033098	Stock Options		9.34				13-AUG-2003		13-AUG-2013		Common Stock		13480.0				13480.0				D			
0001140361-11-047491	1033099	Stock Options		11.84				12-AUG-2004		12-AUG-2014		Common Stock		16592.0				16592.0				D			
0001209191-11-049526	1026145	Put-Call Option (right and obligation to buy)		35.23	F3, F5, F4				F3, F5, F4	03-OCT-2011		Common Stock, $0.10 par value		185000.0								I	F2, F1	Please see explanation below	F2, F1
0001209191-11-049526	1026161	Put-Call Option (right and obligation to buy)		39.63	F3, F5, F4				F3, F5, F4	02-FEB-2012		Common Stock, $0.10 par value		225000.0								I	F2, F1	Please see explanation below	F2, F1
0001209191-11-049526	1026147	Put-Call Option (right and obligation to buy)		35.61	F3, F5, F4				F3, F5, F4	03-OCT-2011		Common Stock, $0.10 par value		185000.0								I	F2, F1	Please see explanation below	F2, F1
0001209191-11-049526	1026148	Put-Call Option (right and obligation to buy)		36.67	F3, F5, F4				F3, F5, F4	03-OCT-2011		Common Stock, $0.10 par value		93100.0								I	F2, F1	Please see explanation below	F2, F1
0001209191-11-049526	1026149	Put-Call Option (right and obligation to buy)		36.88	F3, F5, F4				F3, F5, F4	03-OCT-2011		Common Stock, $0.10 par value		450000.0								I	F2, F1	Please see explanation below	F2, F1
0001209191-11-049526	1026150	Put-Call Option (right and obligation to buy)		38.45	F3, F5, F4				F3, F5, F4	12-DEC-2011		Common Stock, $0.10 par value		263406.0								I	F2, F1	Please see explanation below	F2, F1
0001209191-11-049526	1026151	Put-Call Option (right and obligation to buy)		38.61	F3, F5, F4				F3, F5, F4	12-DEC-2011		Common Stock, $0.10 par value		168214.0								I	F2, F1	Please see explanation below	F2, F1
0001209191-11-049526	1026152	Put-Call Option (right and obligation to buy)		39.0	F3, F5, F4				F3, F5, F4	26-DEC-2011		Common Stock, $0.10 par value		91000.0								I	F2, F1	Please see explanation below	F2, F1
0001209191-11-049526	1026153	Put-Call Option (right and obligation to buy)		37.9	F3, F5, F4				F3, F5, F4	02-FEB-2012		Common Stock, $0.10 par value		379414.0								I	F2, F1	Please see explanation below	F2, F1
0001209191-11-049526	1026154	Put-Call Option (right and obligation to buy)		37.95	F3, F5, F4				F3, F5, F4	02-FEB-2012		Common Stock, $0.10 par value		94757.0								I	F2, F1	Please see explanation below	F2, F1
0001209191-11-049526	1026155	Put-Call Option (right and obligation to buy)		38.08	F3, F5, F4				F3, F5, F4	02-FEB-2012		Common Stock, $0.10 par value		300000.0								I	F2, F1	Please see explanation below	F2
0001209191-11-049526	1026156	Put-Call Option (right and obligation to buy)		38.12	F3, F5, F4				F3, F5, F4	02-FEB-2012		Common Stock, $0.10 par value		187315.0								I	F2, F1	Please see explanation below	F2, F1
0001209191-11-049526	1026157	Put-Call Option (right and obligation to buy)		38.14	F3, F5, F4				F3, F5, F4	02-FEB-2012		Common Stock, $0.10 par value		250000.0								I	F2, F1	Please see explanation below	F2, F1
0001209191-11-049526	1026158	Put-Call Option (right and obligation to buy)		38.5	F3, F5, F4				F3, F5, F4	02-FEB-2012		Common Stock, $0.10 par value		45000.0								I	F2, F1	Please see explanation below	F2, F1
0001209191-11-049526	1026159	Put-Call Option (right and obligation to buy)		39.23	F3, F5, F4				F3, F5, F4	02-FEB-2012		Common Stock, $0.10 par value		430000.0								I	F2, F1	Please see explanation below	F2, F1
0001209191-11-049526	1026160	Put-Call Option (right and obligation to buy)		39.36	F3, F5, F4				F3, F5, F4	02-FEB-2012		Common Stock, $0.10 par value		303400.0								I	F2, F1	Please see explanation below	F2, F1
0001209191-11-049526	1026146	Put-Call Option (right and obligation to buy)		35.48	F3, F5, F4				F3, F5, F4	03-OCT-2011		Common Stock, $0.10 par value		125000.0								I	F2, F1	Please see explanation below	F2, F1
0001246360-11-003634	935315	2007 Restricted Stock Unit	F1	0.0	F2			14-DEC-2008	F3	13-DEC-2017	F4	Class A Common Stock		29810.0				29810.0				D			
0001246360-11-003634	935316	NSO 2007		43.61				14-DEC-2008		13-DEC-2017		Class A Common Stock		89470.0				89470.0				D			
0001246360-11-003634	935317	2008 Restricted Stock Units	F1	0.0	F2			12-DEC-2009	F3	11-DEC-2018	F4	Class A Common Stock		173333.0				173333.0				D			
0001246360-11-003634	935318	2009 Restricted Stock Units		0.0				11-DEC-2010		11-DEC-2019		Class A Common Stock		97034.0				97034.0				D			
0001246360-11-003634	935319	Perf Based RSUs 3-16-10	F1	0.0	F5			31-DEC-2012	F5	31-DEC-2012		Class A Common Stock		42060.0				42060.0	F6			D			
0001246360-11-003634	935314	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2007		14-DEC-2016		Class A Common Stock		175000.0				175000.0				D			
0001246360-11-003634	935321	Non-Statutory Stock Option 3-3-2011 - $48.50		48.5				02-MAR-2012		02-MAR-2021		Class A Common Stock		33129.0				33129.0				D			
0001246360-11-003634	935322	Perf Based RSU 3-2-2011		0.0				31-DEC-2013		02-MAR-2021		Class A Common Stock		25257.0				25257.0				D			
0001246360-11-003634	935311	Nonstatutory Stock Option 6-16-04		14.38				16-JUN-2005		16-JUN-2014		Class A Common Stock		200000.0				200000.0				D			
0001246360-11-003634	935312	Nonstatutory Stock Option 11-23-04		21.58				23-NOV-2005		23-NOV-2014		Class A Common Stock		130000.0				130000.0				D			
0001246360-11-003634	935313	Nonstatutory Stock Option 12-15-05		30.65				15-DEC-2006		15-DEC-2015		Class A Common Stock		150000.0				150000.0				D			
0001246360-11-003634	935320	March 2011 Employee RSU Grant		0.0				02-MAR-2012		02-MAR-2021		Class A Common Stock		28886.0				28886.0				D			
0001181431-11-050864	843869	Non-Qualified Stock Option (right to buy)		45.29				14-JUN-2008	F3	14-JUN-2013		Common Stock		5000.0								D		By Husband	
0001181431-11-050864	843870	Non-Qualified Stock Option (right to buy)		48.72				05-DEC-2008	F3	05-DEC-2013		Common Stock		5000.0								D		By Husband	
0001181431-11-050864	843871	Non-Qualified Stock Option (right to buy)		31.68				14-APR-2009	F3	14-APR-2015		Common Stock		1485.0								D			
0001181431-11-050864	843872	Non-Qualified Stock Option (right to buy)		33.6				24-SEP-2009	F4	24-SEP-2015		Common Stock		7500.0								D			
0001181431-11-050864	843877	Non-Qualified Stock Option (right to buy)		41.62				23-MAR-2012	F9	23-MAR-2021		Common Stock		3400.0								I			
0001181431-11-050864	843874	Non-Qualified Stock Option (right to buy)		29.49				25-MAR-2011	F6	25-MAR-2017		Common Stock		15000.0								D			
0001181431-11-050864	843875	Non-Qualified Stock Option (right to buy)		41.62				23-MAR-2012	F7	23-MAR-2021		Common Stock		8000.0								D			
0001181431-11-050864	843876	Non-Qualified Stock Option (right to buy)		27.4				10-JUN-2011	F8	10-JUN-2017		Common Stock		6000.0								I			
0001181431-11-050864	843873	Non-Qualified Stock Option (right to buy)		16.53				02-FEB-2010	F5	02-FEB-2016		Common Stock		7500.0								D			
0001246360-11-003627	930301	March 2011 Director RSU		0.0				02-MAR-2011		02-MAR-2021		Class A Common Stock		2499.0				2499.0				D			
0001246360-11-003627	930298	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-11-003627	930299	2007 Restricted Stock Unit	F1	0.0				01-JAN-2008	F2	13-DEC-2017	F3	Class A Common Stock		1319.0				1319.0				D			
0001246360-11-003627	930300	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-11-003627	930297	Nonstatutory Stock Option 38.0025		38.0				02-FEB-2006		01-FEB-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-11-003626	1013119	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-11-003626	1013118	2007 Restricted Stock Unit	F1	0.0				01-JAN-2008	F2	13-DEC-2017	F3	Class A Common Stock		1319.0				1319.0				D			
0001246360-11-003626	1013117	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-11-003626	1013116	Nonstatutory Stock Option 12-15-05		30.65				15-DEC-2005		15-DEC-2015		Class A Common Stock		10000.0				10000.0				D			
0001246360-11-003625	889037	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-11-003625	889040	March 2011 Director RSU		0.0				02-MAR-2011		02-MAR-2021		Class A Common Stock		2499.0				2499.0				D			
0001246360-11-003625	889039	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-11-003625	889038	2007 Restricted Stock Unit	F1	0.0				01-JAN-2008	F2	13-DEC-2017	F3	Class A Common Stock		1319.0				1319.0				D			
0001246360-11-003625	889036	Nonstatutory Stock Option 12-15-05		30.65				15-DEC-2005		15-DEC-2015		Class A Common Stock		10000.0				10000.0				D			
0001246360-11-003624	1016984	March 2011 Director RSU		0.0				02-MAR-2012		02-MAR-2021		Class A Common Stock		2499.0				2499.0				D			
0001246360-11-003623	865158	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-11-003623	865157	2007 Restricted Stock Unit	F1	0.0				01-JAN-2008	F2	13-DEC-2017	F3	Class A Common Stock		1319.0				1319.0				D			
0001246360-11-003623	865156	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-11-003623	865159	March 2011 Director RSU		0.0				02-MAR-2011		02-MAR-2021		Class A Common Stock		2499.0				2499.0				D			
0001246360-11-003623	865152	Nonstatutory Stock Options 12-2-02		8.07				02-DEC-2002		02-DEC-2012		Class A Common Stock		10000.0				10000.0				D			
0001246360-11-003623	865151	Nonstatutory Stock Options 12-2-01		7.73				02-DEC-2001		02-DEC-2011		Class A Common Stock		10000.0				10000.0				D			
0001246360-11-003623	865154	Nonstatutory Stock Options 12-2-04		21.77				02-DEC-2004		02-DEC-2014		Class A Common Stock		10000.0				10000.0				D			
0001246360-11-003623	865153	Nonstatutory Stock Options 12-2-03		9.61				02-DEC-2003		02-DEC-2013		Class A Common Stock		10000.0				10000.0				D			
0001246360-11-003623	865155	Nonstatutory Stock Option 12-15-05		30.65				15-DEC-2005		15-DEC-2015		Class A Common Stock		10000.0				10000.0				D			
0001246360-11-003622	1003053	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-11-003622	1003054	2007 Restricted Stock Unit	F1	0.0				01-JAN-2008	F2	13-DEC-2017	F3	Class A Common Stock		1319.0				1319.0				D			
0001246360-11-003622	1003055	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-11-003622	1003056	March 2011 Director RSU		0.0				02-MAR-2011		02-MAR-2021		Class A Common Stock		2499.0				2499.0				D			
0001246360-11-003622	1003049	Nonstatutory Stock Options 12-2-02		8.07				02-DEC-2002		02-DEC-2012		Class A Common Stock		10000.0				10000.0				D			
0001246360-11-003622	1003050	Nonstatutory Stock Options 12-2-03		9.61				02-DEC-2003		02-DEC-2013		Class A Common Stock		10000.0				10000.0				D			
0001246360-11-003622	1003051	Nonstatutory Stock Options 12-2-04		21.77				02-DEC-2004		02-DEC-2014		Class A Common Stock		10000.0				10000.0				D			
0001246360-11-003622	1003052	Nonstatutory Stock Option 12-15-05		30.65				15-DEC-2005		15-DEC-2015		Class A Common Stock		10000.0				10000.0				D			
0001246360-11-003621	853326	March 2011 Director RSU		0.0				02-MAR-2011		02-MAR-2021		Class A Common Stock		2499.0				2499.0				D			
0001246360-11-003621	853325	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-11-003621	853324	2007 Restricted Stock Unit	F1	0.0				01-JAN-2008	F2	13-DEC-2017	F3	Class A Common Stock		1319.0				1319.0				D			
0001246360-11-003621	853323	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-11-003619	1050601	Nonstatutory Stock Option 12-15-05		30.65				15-DEC-2005		15-DEC-2015		Class A Common Stock		10000.0				10000.0				D			
0001246360-11-003619	1050602	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-11-003619	1050603	2007 Restricted Stock Unit	F1	0.0				01-JAN-2008	F2	13-DEC-2017	F3	Class A Common Stock		1319.0				1319.0				D			
0001246360-11-003619	1050604	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-11-003619	1050600	Nonstatutory Stock Options 12-2-04		21.77				02-DEC-2004		02-DEC-2014		Class A Common Stock		10000.0				10000.0				D			
0001246360-11-003619	1050605	March 2011 Director RSU		0.0				02-MAR-2011		02-MAR-2021		Class A Common Stock		2499.0				2499.0				D			
0001246360-11-003619	1050598	Nonstatutory Stock Options 12-2-02		8.07				02-DEC-2002		02-DEC-2012		Class A Common Stock		10000.0				10000.0				D			
0001246360-11-003619	1050597	Nonstatutory Stock Options 12-2-01		7.73				02-DEC-2001		02-DEC-2011		Class A Common Stock		10000.0				10000.0				D			
0001246360-11-003619	1050599	Nonstatutory Stock Options 12-2-03		9.61				02-DEC-2003		02-DEC-2013		Class A Common Stock		10000.0				10000.0				D			
0001021777-11-000004	849350	NONQUALIFIED STOCK OPTION		0.07				29-JUL-2010		29-JUL-2015		COMMON STOCK		300000.0				300000.0				D			
0001021777-11-000004	849351	NONQUALIFIED STOCK OPTION		0.13				30-APR-2009		30-APR-2014		COMMON STOCK		300000.0				300000.0				D			
0001021777-11-000004	849352	NONQUALIFIED STOCK OPTION		0.1				16-DEC-2008		16-DEC-2011		COMMON STOCK		490000.0				490000.0				D			
0001021777-11-000004	849353	NONQUALIFIED STOCK OPTION		0.85				10-SEP-2006		10-SEP-2015		COMMON STOCK		100000.0				100000.0				D			
0001181431-11-050852	996971	Employee Stock Option Right to Buy		6.58				14-MAR-2003		14-MAR-2013		Common Stock, $.01 par value		45558.0				45558.0				D			
0000031235-11-000134	990781	Option (right to buy)		5.05					F3	12-DEC-2017		Common Stock		15000.0				15000.0				D			
0000031235-11-000134	990780	Option (right to buy)		7.41					F3	08-DEC-2015		Common Stock		23680.0				23680.0				D			
0000031235-11-000134	990779	Option (right to buy)		23.28					F3	10-DEC-2014		Common Stock		10000.0				10000.0				D			
0000031235-11-000134	990778	Option (right to buy)		24.59					F2	19-JAN-2013		Common Stock		10000.0				10000.0				D			
0000031235-11-000134	990782	Option (right to buy)		3.4					F3	27-FEB-2018		Common Stock		121951.0				121951.0				D			
0000031235-11-000134	990784	Restricted Stock Units	F8		F4			31-DEC-2011	F5	31-DEC-2011	F5	Common Stock		5096.6				5096.6				D			
0000031235-11-000134	990783	Restricted Stock Units			F4			31-DEC-2011	F5	31-DEC-2011	F5	Common Stock		2998.0				2998.0				D			
0000031235-11-000134	990777	Option (right to buy)		31.3					F2	15-NOV-2011		Common Stock		14000.0				14000.0				D			
0000031235-11-000134	990785	Restricted Stock Units			F4				F9		F9	Common Stock		69061.0				69061.0				D			
0000031235-11-000132	863038	Restricted Stock Units			F3				F8		F8	Common Stock		20718.0				20718.0				D			
0000031235-11-000132	863037	Restricted Stock Units	F7		F3			31-DEC-2001	F6	31-DEC-2011	F6	Common Stock		1601.4				1601.4				D			
0000031235-11-000132	863036	Restricted Stock Units			F3			31-DEC-2011	F6	31-DEC-2011	F6	Common Stock		942.0				942.0				D			
0000031235-11-000132	863034	Options (right to buy)		2.64					F2	16-JUN-2016		Common Stock		10000.0				10000.0				D			
0000031235-11-000132	863035	Option (right to buy)		3.4					F2	27-FEB-2018		Common Stock		36585.0				36585.0				D			
0001497486-11-000032	956861	Deferred Compensation Units	F1		F1				F1		F1	Class A Common Stock			F1			10618.07				D			
0001497486-11-000031	1060721	Deferred Compensation Units	F2		F2				F2		F2	Class A Common Stock			F2			7822.77	F2			D			
0001179110-11-013726	919027	Restricted Stock Units			F2				F4		F4	Common Stock		18951.0				19526.0				D			
0001179110-11-013726	919028	Restricted Stock Units			F2				F5		F5	Common stock		8476.0				17209.0				D			
0001179110-11-013726	919029	Restricted Stock Units			F2				F6		F6	Common Stock		42283.0				42283.0				D			
0001179110-11-013726	919026	Options to purchase Common Stock		2.97					F1	30-JUN-2014		Common Stock		112000.0				112000.0				D			
0001497486-11-000030	1045765	Deferred Compensation Units			F1				F1		F1	Class A Common Stock			F1			14470.57				D			
0001497486-11-000028	904510	Deferred Compensation Units			F2				F2		F2	Class A Common Stock			F2			104.48				D			
0001497486-11-000027	1019034	Deferred Compensation Units			F2				F2		F2	Class A Common Stock			F2			88342.65				D			
0001179110-11-013722	1022541	Option to Purchase Common Shares		5.09					F2	04-SEP-2018		Common Shares		5000.0								D			
0001179110-11-013722	1022542	Option to Purchase Common Shares		1.01					F3	15-AUG-2020		Common Shares		10000.0								D			
0001179110-11-013722	1022540	Option to Purchase Common Shares		5.0					F1	30-DEC-2014		Common Shares		4000.0								D			
0001209191-11-049471	865367	Phantom Stock			F2				F3		F4	common shares		41.0				4260.0				D			
0001181431-11-050793	923372	Options		16.5				31-DEC-2008		01-MAY-2017		Common Stock		7500.0				7500.0				D			
0001181431-11-050793	923371	Options		16.5				31-DEC-2008		15-DEC-2016		Common Stock		15000.0				15000.0				D			
0001181431-11-050791	975484	Options		16.5				31-DEC-2008		15-DEC-2016		Common		7500.0				7500.0				D			
0001181431-11-050791	975483	Options		10.0				22-NOV-2005		22-NOV-2012		Common		10000.0				10000.0				D			
0001181431-11-050791	975482	Options		15.0				31-DEC-2008		07-OCT-2016		Common		15000.0				15000.0				D			
0001225208-11-022299	1062763	Phantom Stock Unit			F3				F4		F5	Common Stock - No Par Value		6764.54				6764.54	F6			D			
0001466398-11-000004	881768	Series C Voting Convertible Preferred Stock			F2			23-SEP-2011			F1	Common Stock		15212500.0								D			
0001466398-11-000004	881769	Warrant			F3			23-SEP-2011		23-SEP-2021		Common Stock		1521250.0								D			
0001209191-11-049451	953473	Phantom Stock			F2				F3		F4	common shares		406.0				41907.0				D			
0001181431-11-050781	1001879	Employee Stock Option (right to buy)		20.57					F1	14-JUN-2018		common stock		17500.0								D			
0001181431-11-050781	1001881	Employee Stock Option (right to buy)		13.3					F3	06-JUL-2016		common stock		15000.0								D			
0001181431-11-050781	1001880	Employee Stock Option (right to buy)		15.43					F2	21-JUN-2017		common stock		10000.0								D			
0001181431-11-050781	1001883	Employee Stock Option (right to buy)		32.4				11-JUN-2012		11-JUN-2017		common stock		7500.0								D			
0001181431-11-050781	1001884	Employee Stock Option (right to buy)		31.86				02-JUN-2010		02-JUN-2015		common stock		3000.0								D			
0001181431-11-050781	1001885	Employee Stock Option (right to buy)		30.0				24-MAY-2009		24-MAY-2014		common stock		2500.0								D			
0001181431-11-050781	1001882	Employee Stock Option (right to buy)		23.75				16-JUN-2013		16-JUN-2018		common stock		10000.0								D			
0001181431-11-050780	959066	Employee Stock Option (right to buy)		30.0				24-MAY-2009		24-MAY-2014		common stock		15000.0								D			
0001181431-11-050780	959063	Employee Stock Option (right to buy)		23.75				16-JUN-2013		16-JUN-2018		common stock		10000.0								D			
0001181431-11-050780	959062	Employee Stock Option (right to buy)		13.3					F4	06-JUL-2016		common stock		15000.0								D			
0001181431-11-050780	959061	Employee Stock Option (right to buy)		15.43					F3	21-JUN-2017		common stock		20000.0								D			
0001181431-11-050780	959060	Employee Stock Option (right to buy)		20.57					F2	14-JUN-2018		common stock		20000.0								D			
0001181431-11-050780	959064	Employee Stock Option (right to buy)		32.4				11-JUN-2012		11-JUN-2017		common stock		25000.0								D			
0001181431-11-050780	959065	Employee Stock Option (right to buy)		31.86				02-JUN-2010		02-JUN-2015		common stock		3000.0								D			
0001477932-11-002039	950480	Warrant		0.02				10-MAR-2010		10-MAR-2016		Common Stock		1700000.0								D			
0001477932-11-002039	950479	Stock Option		0.02				10-MAR-2011		10-MAR-2016		Common Stock		2000000.0								D			
0001181431-11-050705	969890	Employee Stock Option (right to buy)		21.5				01-JAN-2011		31-DEC-2014		Common Stock		2921.0								D			
0001181431-11-050705	969891	Employee Stock Option (right to buy)		20.7					F3	31-DEC-2015		Common Stock		5006.0								D			
0001181431-11-050705	969892	Employee Stock Option (right to buy)		21.51					F4	31-DEC-2016		Common Stock		3859.0								D			
0001181431-11-050705	969893	Employee Stock Option (right to buy)		27.08					F5	31-DEC-2017		Common Stock		3279.0								D			
0001181431-11-050705	969896	Performance Stock Unit			F8				F8	31-DEC-2013		Common Stock		376.0								D			
0001181431-11-050705	969894	Performance Stock Unit			F6				F6	31-DEC-2011		Common Stock		897.0								D			
0001181431-11-050705	969895	Performance Stock Unit			F7				F7	31-DEC-2012		Common Stock		721.0								D			
0001497486-11-000025	1057982	Deferred Compensation Units			F2				F2		F2	Class A Common Stock			F2			88342.65				D			
0001209191-11-049405	926666	Stock Option (Right to Buy)		7.15					F7	10-NOV-2019		Common Stock		5000.0				5000.0				D			
0001209191-11-049405	926665	Stock Option (Right to Buy)		11.25					F6	03-NOV-2018		Common Stock		5000.0				5000.0				D			
