ACCESSION_NUMBER	DERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	EXERCISE_DATE	EXERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001437749-22-007662	1559844	Stock Appreciation Right		54.91				14-FEB-2023		14-FEB-2032		Common Stock		5314.0				5314.0				D			
0001437749-22-007662	1559835	Stock Appreciation Right		35.9				20-FEB-2019		20-FEB-2028		Common Stock		4872.0				4872.0				D			
0001437749-22-007662	1559836	Stock Appreciation Right		19.37				18-FEB-2015		18-FEB-2024		Common Stock		8872.0				8872.0				D			
0001437749-22-007662	1559837	Stock Appreciation Right		22.96				17-MAR-2016		17-MAR-2025		Common Stock		8098.0				8098.0				D			
0001437749-22-007662	1559838	Stock Appreciation Right		25.76				15-MAR-2017		15-MAR-2026		Common Stock		9469.0				9469.0				D			
0001437749-22-007662	1559839	Stock Appreciation Right		40.0				21-MAR-2018		21-MAR-2027		Common Stock		4968.0				4968.0				D			
0001437749-22-007662	1559840	Stock Appreciation Right		39.32				01-OCT-2019		01-OCT-2028		Common Stock		17500.0				17500.0				D			
0001437749-22-007662	1559841	Stock Appreciation Right		36.65				19-FEB-2020		19-FEB-2029		Common Stock		6989.0				6989.0				D			
0001437749-22-007662	1559842	Stock Appreciation Right		37.3				25-FEB-2021		25-FEB-2030		Common Stock		8193.0				8193.0				D			
0001567619-22-007696	1559887	Stock Options		18.0					F5	02-DEC-2023		Common Stock		74000.0				74000.0				D			
0001567619-22-007696	1559886	Stock Options		18.0					F5	22-OCT-2023		Common Stock		57000.0				57000.0				D			
0001567619-22-007696	1559889	Stock Options		18.0					F5	01-JUN-2025		Common Stock		70000.0				70000.0				D			
0001567619-22-007696	1559888	Stock Options		18.0					F5	18-MAR-2024		Common Stock		30000.0				30000.0				D			
0001567619-22-007694	1559879	Stock Options		18.0					F5	01-JUN-2025		Common Stock		70000.0				70000.0				D			
0001567619-22-007694	1559878	Stock Options		18.0					F5	18-MAR-2024		Common Stock		30000.0				30000.0				D			
0001567619-22-007694	1559877	Stock Options		18.0					F5	02-DEC-2023		Common Stock		74000.0				74000.0				D			
0001567619-22-007694	1559876	Stock Options		18.0					F5	22-OCT-2023		Common Stock		57000.0				57000.0				D			
0001437749-22-007658	1559807	Stock Appreciation Right		40.0				21-MAR-2018		21-MAR-2027		Common Stock		5962.0				5962.0				D			
0001437749-22-007658	1559805	Stock Appreciation Right		22.96				17-MAR-2016		17-MAR-2025		Common Stock		9885.0				1977.0				D			
0001437749-22-007658	1559809	Stock Appreciation Right		36.65				19-FEB-2020		19-FEB-2029		Common Stock		5782.0				5782.0				D			
0001437749-22-007658	1559806	Stock Appreciation Right		25.76				15-MAR-2017		15-MAR-2026		Common Stock		11362.0				2273.0				D			
0001437749-22-007658	1559812	Stock Appreciation Right		54.91				14-FEB-2023		14-FEB-2032		Common Stock		3850.0				3850.0				D			
0001437749-22-007658	1559811	Stock Appreciation Right		50.71				25-FEB-2022		25-FEB-2031		Common Stock		3920.0				3920.0				D			
0001437749-22-007658	1559810	Stock Appreciation Right		37.3				25-FEB-2021		25-FEB-2030		Common Stock		6589.0				6589.0				D			
0001437749-22-007658	1559808	Stock Appreciation Right		35.9				20-FEB-2019		20-FEB-2028		Common Stock		5739.0				5739.0				D			
0001437749-22-007657	1559868	Stock Appreciation Right		22.96				17-MAR-2016		17-MAR-2025		Common Stock		5481.0				5481.0				D			
0001437749-22-007657	1559867	Stock Appreciation Right		19.37				18-FEB-2015		18-FEB-2024		Common Stock		6861.0				6861.0				D			
0001437749-22-007657	1559866	Stock Appreciation Right		15.26				19-FEB-2014		19-FEB-2023		Common Stock		11502.0				11502.0				D			
0001437749-22-007657	1559865	Stock Appreciation Right		25.76				15-MAR-2017		15-MAR-2026		Common Stock		6871.0				6871.0				D			
0001437749-22-007657	1559875	Stock Appreciation Right		54.91				14-FEB-2023		14-FEB-2032		Common Stock		4000.0				4000.0				D			
0001437749-22-007657	1559872	Stock Appreciation Right		38.18				01-MAY-2020		01-MAY-2029		Common Stock		12500.0				12500.0				D			
0001437749-22-007657	1559874	Stock Appreciation Right		50.71				25-FEB-2022		25-FEB-2031		Common Stock		3413.0				3413.0				D			
0001437749-22-007657	1559873	Stock Appreciation Right		37.3				25-FEB-2021		25-FEB-2030		Common Stock		5738.0				5738.0				D			
0001437749-22-007657	1559871	Stock Appreciation Right		36.65				19-FEB-2020		19-FEB-2029		Common Stock		4098.0				4098.0				D			
0001437749-22-007657	1559870	Stock Appreciation Right		35.9				20-FEB-2019		20-FEB-2028		Common Stock		3541.0				3541.0				D			
0001437749-22-007657	1559869	Stock Appreciation Right		40.0				21-MAR-2018		21-MAR-2027		Common Stock		3606.0				3606.0				D			
0001437749-22-007656	1559859	Stock Appreciation Right		40.0				21-MAR-2018		21-MAR-2027		Common Stock		3833.0				3833.0				D			
0001437749-22-007656	1559858	Stock Appreciation Right		25.76				15-MAR-2017		15-MAR-2026		Common Stock		7170.0				7170.0				D			
0001437749-22-007656	1559857	Stock Appreciation Right		22.96				17-MAR-2016		17-MAR-2025		Common Stock		6343.0				6343.0				D			
0001437749-22-007656	1559856	Stock Appreciation Right		19.37				18-FEB-2015		18-FEB-2024		Common Stock		8298.0				8298.0				D			
0001437749-22-007656	1559863	Stock Appreciation Right		54.91				14-FEB-2023		14-FEB-2032		Common Stock		2742.0				2742.0				D			
0001437749-22-007656	1559860	Stock Appreciation Right		36.65				19-FEB-2020		19-FEB-2029		Common Stock		3894.0				3894.0				D			
