ACCESSION_NUMBER	DERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	EXERCISE_DATE	EXERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001181431-14-032803	490769	Employee Stock Options (right to buy)		4.5				11-JUN-2014	F1	11-JUN-2023		Common Stock		125000.0								D			
0001181431-14-032803	490770	Employee Stock Options (right to buy)		2.83				02-OCT-2014	F2	02-OCT-2023		Common Stock		62500.0								D			
0001181431-14-032803	490771	Employee Stock Options (right to buy)		4.0				02-JUL-2015	F3	02-JUL-2024		Common Stock		50000.0								D			
0001127602-14-028540	478611	Director Stock Options		12.63					F2	28-SEP-2016		Common Stock		30000.0				30000.0				D			
0001127602-14-028538	492219	Director Stock Options		12.63					F2	28-SEP-2016		Common Stock		30000.0				30000.0				D			
0001127602-14-028538	492218	Director Stock Options		10.87					F2	29-SEP-2015		Common Stock		5000.0				5000.0				D			
0001325670-14-000038	495140	Warrants (Right to Buy)		9.09				21-OCT-2004		21-OCT-2014		Common Stock		16500.0	F6			16500.0				D			
0001325670-14-000038	495149	Employee Stock Option (Right to Buy)		10.47				22-JUL-2015	F23	22-JUL-2024		Common Stock		48000.0	F24			235500.0				D			
0001325670-14-000038	495148	Employee Stock Option (Right to Buy)		9.14				21-JUN-2014	F21	21-JUN-2023		Common Stock		40000.0	F22			187500.0				D			
0001325670-14-000038	495147	Employee Stock Option (Right to Buy)		7.92				05-DEC-2013	F19	05-DEC-2022		Common Stock		40000.0	F20			147500.0				D			
0001325670-14-000038	495146	Employee Stock Option (Right to Buy)		7.2				21-MAR-2012	F17	21-MAR-2021		Common Stock		40000.0	F18			107500.0				D			
0001325670-14-000038	495141	Employee Stock Option (Right to Buy)		9.09				31-DEC-2005		17-NOV-2015		Common Stock		5500.0	F8			5500.0				D			
0001325670-14-000038	495142	Employee Stock Option (Right to Buy)		9.2				23-JAN-2009	F9	23-JAN-2018		Common Stock		20000.0	F10			25500.0				D			
0001325670-14-000038	495143	Employee Stock Option (Right to Buy)		5.5				27-JAN-2010	F11	27-JAN-2019		Common Stock		22000.0	F12			47500.0				D			
0001325670-14-000038	495144	Employee Stock Option (Right to Buy)		8.02				29-JUL-2010	F13	29-JUL-2019		Common Stock		10000.0	F14			57500.0				D			
0001325670-14-000038	495145	Employee Stock Option (Right to Buy)		7.04				27-JUL-2011	F15	27-JUL-2020		Common Stock		10000.0	F16			67500.0				D			
0001181431-14-032773	498545	Stock Option		30.43					F6	05-MAR-2023		Common Stock		86076.0				86076.0				D			
0001181431-14-032773	498544	Stock Option		25.54					F5	27-MAR-2022		Common Stock		43696.0				43696.0				D			
0001181431-14-032773	498543	Stock Option		19.97					F4	10-FEB-2021		Common Stock		13750.0				13750.0				D			
0001181431-14-032773	498542	Stock Option		33.44					F2	01-MAY-2024		Common Stock		82000.0				82000.0				D			
0001432453-14-000072	480098	Warrants		0.2				30-AUG-2013		29-AUG-2016		Common Shares		3500000.0				3500000.0				D			
0001556358-14-000013	484111	Stock Appreciation Right		23.58				21-AUG-2013		21-AUG-2022		Common Stock		1000.0				1000.0				D			
0001509016-14-000013	502592	Stock Appreciation Right		24.87				18-JAN-2012		18-JAN-2021		Common Stock		1000.0				1000.0				D			
0000835324-14-000015	489251	Option (right to buy)		24.02				15-MAY-2008		15-MAY-2017		Common Stock		1000.0				1000.0				D			
0001313020-14-000013	479331	Common Stock		20.9				27-APR-2006		27-APR-2015		Common Stock		1050.0				550.0				D			
0000353184-14-000056	504353	Stock Option		8.62				30-AUG-2013		30-AUG-2022		Common Stock		2500.0				2500.0				D	F2		
0001209191-14-060186	495575	Option		62.37				14-FEB-2014		13-FEB-2021		Class A Common		37240.0				37240.0				D			
0001209191-14-060186	495574	Restricted Stock Units			F3				F6		F6	Class A Common		6746.0				6746.0				D			
0001209191-14-060186	495573	Restricted Stock Units			F3				F5		F5	Class A Common		3739.0				3739.0				D			
0001209191-14-060186	495572	Option		43.59				16-FEB-2013		15-FEB-2020		Class A Common		45153.0				45153.0				D			
0001209191-14-060186	495571	Option		53.17				17-FEB-2012		16-FEB-2019		Class A Common		37148.0				37148.0				D			
0001209191-14-060186	495576	Restricted Stock Units			F3				F7		F7	Class A Common		5451.0				5451.0				D			
0001209191-14-060186	495577	Restricted Stock Units			F3				F6		F6	Class A Common		45692.0				45692.0				D			
0001209191-14-060186	495578	Restricted Stock Units			F3				F8		F8	Class A Common		9255.0				9255.0				D			
0001209191-14-060186	495580	Restricted Stock Units			F3				F9		F9	Class A Common		6462.0				6462.0				D			
0001209191-14-060186	495579	Option		81.24				01-MAR-2015		28-FEB-2022		Class A Common		35934.0				35934.0				D			
0001209191-14-060186	495570	Restricted Stock Units			F3				F4		F4	Class A Common		38033.0				38033.0				D			
0001181431-14-032765	498353	Common Stock		9.19				08-APR-2012		07-APR-2017		Common Stock		200000.0				200000.0				D			
0001181431-14-032764	474350	Stock Option		2.51				16-FEB-2009		16-FEB-2015		Common Stock		26668.0				47000.0				D			
0001181431-14-032764	474351	Stock Option		1.02				22-DEC-2009		22-DEC-2015		Common Stock		400000.0				447000.0				D			
0001181431-14-032764	474352	Stock Option		2.17				10-NOV-2010		10-NOV-2016		Common Stock		300000.0				747000.0				D			
0001181431-14-032764	474353	Stock Option		9.19				08-APR-2011		08-APR-2017		Common stock		400000.0				1147000.0				D			
0001181431-14-032764	474349	Stock Option		9.4				22-DEC-2005		21-DEC-2015		Common Stock		20000.0				20332.0				D			
0001181431-14-032764	474348	Stock Option		2.3				23-DEC-2004		22-DEC-2014		Common Stock		332.0				332.0				D			
0000753568-14-000060	472465	Incentive Stock Option (right to buy)		9.57					F2	29-AUG-2021		Common Stock		9884.0								D			
0000753568-14-000060	472466	Non-Qualified Stock Option (right to buy)		5.97					F1	18-AUG-2019		Common Stock		6951.0								D			
0000753568-14-000060	472464	Incentive Stock Option (right to buy)		5.97					F1	08-AUG-2019		Common Stock		11935.0								D			
0000753568-14-000058	500859	Incentive Stock Option (right to buy)		9.57					F2	29-AUG-2021		Common Stock		29653.0								D			
0000753568-14-000058	500860	Non-Qualified Stock Option (right to buy)		5.97					F1	18-AUG-2019		Common Stock		11134.0								D			
0000753568-14-000058	500858	Incentive Stock Option (right to buy)		5.97					F1	18-AUG-2019		Common Stock		1836.0								D			
0001209191-14-060126	494062	Restricted stock units			F3				F6		F6	Common stock		56250.0				56250.0				D			
0001209191-14-060126	494061	Restricted stock units			F3				F5		F5	Common stock		4167.0				4167.0				D			
0001209191-14-060126	494060	Restricted stock units			F3				F4		F4	Common stock		12500.0				12500.0				D			
0001016281-14-000140	493157	Stock Options		20.49					F4	03-MAR-2019		Common Stock		100000.0				100000.0				D			
0001016281-14-000140	493155	Stock Options		5.7					F2	28-FEB-2021		Common Stock		41419.0				41419.0				D			
0001016281-14-000140	493154	Stock Options		4.78					F1	18-MAY-2020		Common Stock		21200.0				21200.0				D			
0001016281-14-000140	493156	Stock Options		16.73					F3	22-MAY-2018		Common Stock		100000.0				100000.0				D			
0001181431-14-032745	489840	Class B Common Stock			F2				F2		F2	Class A Common Stock			F2			3761442.0				I		By Trust	F10
0001181431-14-032745	489839	Class B Common Stock			F2				F2		F2	Class A Common Stock			F2			2000000.0				I		By Trust	F9
0001181431-14-032745	489837	Class B Common Stock			F2				F2		F2	Class A Common Stock			F2			4000000.0				I		By Trust	F7
0001181431-14-032745	489838	Class B Common Stock			F2				F2		F2	Class A Common Stock			F2			2000000.0				I		By Trust	F8
0001181431-14-032745	489841	Class B Common Stock			F2				F2		F2	Class A Common Stock			F2			3764376.0				I		By Trust	F11
0001181431-14-032745	489836	Class B Common Stock			F2				F2		F2	Class A Common Stock			F2			2500000.0				I		By Family LLC	F6
0001181431-14-032745	489835	Class B Common Stock			F2				F2		F2	Class A Common Stock			F2			1352507.0				I		By Trust	F5
0001181431-14-032745	489834	Class B Common Stock			F2				F2		F2	Class A Common Stock			F2			951753.0				I		By Trust	F4
0001099910-14-000187	497390	Common Stock Purchase Option	F1, F2	0.05				29-AUG-2014		15-NOV-2023		Common Stock		3800000.0								D			
0001104659-14-068951	472592	Restricted Stock Units for Class A Common Stock			F2				F3		F3	Class A Common Stock		150000.0								D			
0001104659-14-068951	472591	Restricted Stock Units for Class A Common Stock			F2				F1		F1	Class A Common Stock		300000.0								D			
0001086377-14-000003	488275	Stock Option (Right to Buy)		0.33					F4	20-MAR-2023		Common Stock		100000.0				100000.0				D			
0001086377-14-000002	490960	Stock Option (Right to Buy)		0.33					F4	20-MAR-2023		Common Stock		100000.0				100000.0				D			
0001209191-14-060096	491835	Stock Option		26.02				07-JUL-2011		06-JUL-2020		Common Stock		7686.0				7686.0				D			
0001209191-14-060096	491839	Stock Option		41.7				09-JUL-2015		08-JUL-2024		Common Stock		10850.0				10850.0				D			
0001209191-14-060096	491833	Stock Option		31.95				10-JUL-2009		09-JUL-2018		Common Stock		6250.0				6250.0				D			
0001209191-14-060096	491832	Stock Option		43.91				17-JUL-2008		17-JUL-2017		Common Stock		6000.0				6000.0				D			
0001209191-14-060096	491831	Stock Option		36.87				13-JUL-2007		13-JUL-2016		Common Stock		6000.0				6000.0				D			
0001209191-14-060096	491836	Stock Option		31.63				07-JUL-2012		06-JUL-2021		Common Stock		11468.0				11468.0				D			
0001209191-14-060096	491838	Stock Option		38.89				11-JUL-2014		10-JUL-2023		Common Stock		12156.0				12156.0				D			
0001209191-14-060096	491837	Stock Option		31.5				12-JUL-2013		11-JUL-2022		Common Stock		15052.0				15052.0				D			
0001209191-14-060096	491834	Stock Option		24.21				09-JUL-2010		08-JUL-2019		Common Stock		6250.0				6250.0				D			
0001086377-14-000001	486176	Warrant	F4	0.6				10-SEP-2013		14-MAR-2018		Common Stock		600000.0				600000.0				D			
0001086377-14-000001	486177	Warrant	F5	1.08				28-JUL-2011		28-JUL-2016		Common Stock		34722.0				34722.0				D			
0001086377-14-000001	486178	Warrant	F6	1.2				13-JUN-2011		13-JUN-2016		Common Stock		35000.0				35000.0				D			
0001086377-14-000001	486175	Stock Option (Right to Buy)		0.33					F3	20-MAR-2023		Common Stock		250000.0				250000.0				D			
0001181580-14-000029	490867	Employee Stock Option (right to buy)		6.03	F1				F1	05-MAY-2024		Common Stock		50000.0				50000.0				D			
0001181580-14-000029	490868	Employee Stock Option (right to buy)		6.03					F2	05-MAY-2024		Common Stock		50000.0				50000.0				D			
0001325670-14-000037	483220	Employee Stock Option (Right to Buy)		7.2				21-MAR-2012	F6	21-MAR-2021		Common Stock		1000.0				5100.0				D			
0001325670-14-000037	483219	Employee Stock Option (Right to Buy)		7.04				27-JUL-2011	F5	27-JUL-2020		Common Stock		1000.0				4100.0				D			
0001325670-14-000037	483217	Employee Stock Option (Right to Buy)		9.2				23-JAN-2009	F3	23-JAN-2018		Common Stock		1000.0				2100.0				D			
0001325670-14-000037	483216	Employee Stock Option (Right to Buy)		14.73				24-JAN-2008	F2	24-JAN-2017		Common Stock		1100.0				1100.0				D			
0001325670-14-000037	483215	Warrants (Right to Buy)		9.09				26-AUG-2004		14-APR-2015		Common Stock		11000.0				11000.0				D			
0001325670-14-000037	483221	Employee Stock Option (Right to Buy)		6.24				09-FEB-2013	F7	09-FEB-2022		Common Stock		2000.0				7100.0				D			
0001325670-14-000037	483222	Employee Stock Option (Right to Buy)		9.32				29-JAN-2014	F8	29-JAN-2023		Common Stock		3500.0				10600.0				D			
0001325670-14-000037	483218	Employee Stock Option (Right to Buy)		5.5				27-JAN-2010	F4	27-JAN-2019		Common Stock		1000.0				3100.0				D			
0001325670-14-000036	503820	Employee Stock Option (Right to Buy)		9.32				29-JAN-2014	F4	29-JAN-2023		Common Stock		3500.0				5500.0				D			
0001325670-14-000036	503819	Employee Stock Option (Right to Buy)		6.24				09-FEB-2013	F3	09-FEB-2022		Common Stock		2000.0				2000.0				D			
0001372353-14-000002	483594	Stock Option (Right to Buy)		74.24					F6	08-MAY-2017		Common Stock		1667.0				1667.0				D			
0001372353-14-000002	483591	Stock Option (Right to Buy)		2.55					F3	26-APR-2020		Common Stock		33336.0				33336.0				D			
0001372353-14-000002	483590	Stock Option (Right to Buy)		0.33					F2	20-MAR-2023		Common Stock		75000.0				75000.0				D			
0001372353-14-000002	483592	Stock Option (Right to Buy)		13.8					F4	19-JUN-2018		Common Stock		1667.0				1667.0				D			
0001372353-14-000002	483593	Stock Option (Right to Buy)		20.7					F5	15-MAY-2018		Common Stock		3334.0				3334.0				D			
0001372353-14-000002	483595	Stock Option (Right to Buy)		24.75					F7	13-DEC-2016		Common Stock		10000.0				10000.0				D			
0001140361-14-036633	490963	Series D 5.0% Convertible Non-Cumulative Perpetual Preferred			F4				F1		F2	Common stock		15537.0				14125.0				D			
0001140361-14-036633	490962	Series A 4.5 Convertible Non-Cumulative Preferred			F3				F1		F2	Common stock		4132.0				1800.0				I			
0001140361-14-036633	490961	Series A 4.5 Convertible Non-Cumulative Preferred			F3				F1		F2	Common stock		25250.0				11000.0				D		Held by wife	
0001372353-14-000001	483971	Employee Stock Option (Right to Buy)		0.33					F2	20-MAR-2023		Common Stock		90000.0				90000.0				D			
0001372353-14-000001	483973	Employee Stock Option (Right to Buy)		34.65					F4	12-FEB-2018		Common Stock		5334.0				5334.0				D			
0001372353-14-000001	483972	Employee Stock Option (Right to Buy)		14.25					F3	06-DEC-2016		Common Stock		13334.0				13334.0				D			
0001372353-14-000001	483974	Warrant	F5	0.6				10-SEP-2013		14-MAR-2018		Common Stock		60000.0				60000.0				D			
0000353184-14-000053	471979	Stock Option		8.62				30-AUG-2013		30-AUG-2022		Common Stock		2500.0				2500.0				D	F3		
0001144204-14-058129	496911	Stock Option (Right to Buy)	F1	0.42	F7				F6	13-APR-2019		Common Shares		375600.0								D			
0001144204-14-058129	496909	Stock Option (Right to Buy)	F1	0.28	F3				F2	09-APR-2017		Common Shares		1035000.0								D			
0001144204-14-058129	496912	Warrants	F1	0.4	F8			03-MAY-2013		04-JAN-2016		Common Shares		40000.0								D			
0001144204-14-058129	496910	Stock Option (Right to Buy)	F1	0.66	F5				F4	08-AUG-2018		Common Shares		425600.0								D			
0001209191-14-059985	494631	Employee Stock Option (right to buy)		9.49	F2				F1	19-DEC-2023	F2	Common Stock		540722.0								D			
0001209191-14-059981	477892	Stock Option (right to buy)		9.49	F2				F1, F2	19-DEC-2023		Common Stock		80356.0	F2							D			
0001179110-14-014589	502744	Employee stock option (right to buy)		33.87					F1	23-SEP-2024		Common Stock		5103.0								D			
0001179110-14-014589	502743	Employee Stock Options (right to buy)		28.18					F1	07-OCT-2021		Common Stock		2427.0								D			
0001179110-14-014588	482405	Stock Options (right to buy)		8.2					F4	06-APR-2024		Common Stock		5000.0								D			
0001179110-14-014588	482404	Stock Options (right to buy)		8.28					F3	05-SEP-2023		Common Stock, $.001 par value		27500.0								D			
0001179110-14-014588	482406	Stock Options (right to buy)		8.71					F5	01-SEP-2024		Common Stock		5000.0								D			
0001179110-14-014587	499326	Stock Option (right to buy)		8.2					F4	06-APR-2024		Common Stock		5000.0								D			
0001179110-14-014587	499327	Stock Option (right to buy)		8.71					F5	01-SEP-2024		Common Stock		5000.0								D			
0001179110-14-014587	499325	Stock Option (right to buy)		8.28					F3	04-SEP-2023		Common Stock		6000.0								D			
0000927089-14-000399	478447	Warrant to purchase common stock		0.3				21-AUG-2014		21-AUG-2019		Common Stock		1333334.0				1333334.0				I		By Cormag Holdings, Ltd.	
0000927089-14-000398	476907	Warrant to Purchase Common Stock		0.3				21-AUG-2014		21-AUG-2019		Common Stock		1333334.0								I		By Cormag Holdings, Ltd.	F1
0001209191-14-059934	495108	Options		37.01				07-JUL-2017	F1	07-JUL-2024		Common Stock		40000.0	F2			40000.0				D			
0001209191-14-059933	480863	Options		37.01				07-JUL-2017	F1	07-JUL-2024		Common Stock		12000.0	F2			12000.0				D			
0001209191-14-059932	486315	Options		37.01				07-JUL-2017	F1	07-JUL-2024		Common Stock		12000.0	F2			12000.0				D			
0001209191-14-059931	493337	Options		37.01				07-JUL-2017	F1	07-JUL-2024		Common Stock		16000.0	F2			16000.0				D			
0001209191-14-059930	476500	Options		37.01				07-JUL-2017	F1	07-JUL-2024		Common Stock		20000.0	F2			20000.0				D			
0001209191-14-059929	480804	Options		37.01				07-JUL-2017	F1	07-JUL-2024		Common Stock		8000.0	F2			8000.0				D			
0001127602-14-028437	489018	Employee Stock Option (Right to Buy)		27.85				05-OCT-2014	F2	05-OCT-2022		Common Stock		10200.0								D			
0001432453-14-000071	472113	Stock Options		0.1				21-NOV-2013		21-NOV-2016		Common Shares		300000.0				300000.0				D			
0001432453-14-000071	472114	Stock Options		0.23				01-NOV-2013		31-OCT-2016		Common Shares		50000.0				350000.0				D			
0001432453-14-000071	472115	Stock options		0.24				02-JAN-2014		01-JAN-2017		Common Shares		50000.0				400000.0				D			
0001620330-14-000001	494157	Stock Option		3.67				26-FEB-2017		26-FEB-2024		Common Stock		2000.0								D			
0001437749-14-017495	486586	Stock Option		7.45				23-SEP-2014	F1	09-NOV-2017		Common Stock		1811.0								D			
0000777491-14-000050	472060	Stock Option (Right to Buy)		57.64					F4	15-FEB-2018		Common Stock		2410.0								D			
0000777491-14-000050	472061	Stock Option (Right to Buy)		69.43					F5	14-FEB-2019		Common Stock		2501.0								D			
0000777491-14-000050	472059	Stock Option (Right to Buy)		57.01					F3	09-FEB-2017		Common Stock		2401.0								D			
0000777491-14-000050	472058	Stock Option (Right to Buy)		46.75					F2	16-FEB-2016		Common Stock		2687.0								D			
0000777491-14-000050	472057	Stock Option (Right to Buy)		41.13					F2	06-MAY-2015		Common Stock		2000.0								D			
0001127602-14-028427	480033	Restricted Stock Units			F1			01-JAN-2016	F5		F3	Class A Common Stock		6930.0				6930.0				D			
0001127602-14-028427	480036	Restricted Stock Units			F1			01-JAN-2016	F5		F3	Class A Common Stock		2310.0				2310.0				D			
0001127602-14-028427	480035	Restricted Stock Units			F1			01-JAN-2015	F4		F3	Class A Common Stock		2892.0				2892.0				D			
0001127602-14-028427	480034	Restricted Stock Units			F1			01-JAN-2017	F6		F3	Class A Common Stock		7093.0				7093.0				D			
0001127602-14-028427	480030	Incentive Stock Option (Right to Buy)		13.64				25-JAN-2008		25-JAN-2017		Class A Common Stock		5350.0				5350.0				D			
0001127602-14-028427	480032	Restricted Stock Units			F1			01-JAN-2015	F4		F3	Class A Common Stock		8676.0				8676.0				D			
0001127602-14-028427	480031	Restricted Stock Units			F1			29-APR-2013	F2		F3	Class A Common Stock		4369.0				4369.0				D			
0000777491-14-000049	473188	Stock Option (Right to Buy)		64.83					F1	16-MAY-2019		Common Stock		9761.0								D			
0000777491-14-000049	473189	Stock Option (Right to Buy)		64.83					F1	16-MAY-2019		Common Stock		4000.0								D			
0001127602-14-028425	492164	Restricted Stock Units			F1			01-JAN-2016	F4		F3	Class A Common Stock		8468.0				8468.0				D			
0001127602-14-028425	492165	Restricted Stock Units			F1			01-JAN-2017	F5		F3	Class A Common Stock		6398.0				6398.0				D			
0001127602-14-028425	492163	Restricted Stock Units			F1			01-JAN-2015	F2		F3	Class A Common Stock		7712.0				7712.0				D			
0001127602-14-028424	493699	Restricted Stock Units			F1			01-JAN-2016	F5		F3	Class A Common Stock		8010.0				8010.0				D			
0001127602-14-028424	493700	Restricted Stock Units			F1			01-JAN-2017	F6		F3	Class A Common Stock		8206.0				8206.0				D			
0001127602-14-028424	493701	Restricted Stock Units			F1			01-JAN-2015	F4		F3	Class A Common Stock		2892.0				2892.0				D			
0001127602-14-028424	493702	Restricted Stock Units			F1			01-JAN-2016	F5		F3	Class A Common Stock		2670.0				2670.0				D			
0001127602-14-028424	493698	Restricted Stock Units			F1			01-JAN-2015	F4		F3	Class A Common Stock		8676.0				8676.0				D			
0001127602-14-028424	493697	Restricted Stock Units			F1			29-APR-2013	F2		F3	Class A Common Stock		3276.0				3276.0				D			
0001040593-14-000174	481889	Restricted Stock Units	F3	0.0					F3		F3	Common Stock		2769.0								D			
0001040593-14-000174	481887	Restricted Stock Units	F1	0.0					F1		F1	Common Stock		1228.0								D			
0001040593-14-000174	481888	Restricted Stock Units	F2	0.0					F2		F2	Common Stock		3063.0								D			
0000353184-14-000052	486829	Stock Option		8.62				30-AUG-2013		30-AUG-2022		Common Stock		2500.0				2500.0				D	F3		
0001437749-14-017480	484205	Stock Option		1.24				23-SEP-2014	F1	24-OCT-2022		Common Stock		221861.0								D			
0001437749-14-017477	493180	Stock Option		1.24				23-SEP-2014	F1	02-FEB-2023		Common Stock		82579.0								D			
0001104659-14-068368	488407	Option to Purchase Common Stock		16.03					F1	15-JUN-2024		Common Stock		14600.0								D			
0001104659-14-068363	474994	Option to Purchase Common Stock		11.14					F2	20-JUN-2019		Common Stock		26345.0								D			
0001104659-14-068363	474992	Option to Purchase Common Stock		11.14					F1	04-JAN-2019		Common Stock		2320.0								D			
0001104659-14-068363	474991	Option to Purchase Common Stock		6.55					F1	04-JAN-2019		Common Stock		2320.0								D			
0001104659-14-068363	474990	Option to Purchase Common Stock		6.23					F1	04-JAN-2019		Common Stock		2320.0								D			
0001104659-14-068363	474993	Option to Purchase Common Stock		6.69					F2	20-JUN-2019		Common Stock		52690.0								D			
0001013606-14-000061	499695	Option to Purchase		14.09					F2	11-SEP-2014		Common Stock		54945.0								D			
0001179110-14-014571	486636	Employee Stock Option		23.94					F4	01-DEC-2015		Common Stock		49141.0				49141.0				I		by R&C Newman Revocable Trust	
0001179110-14-014571	486639	Employee Stock Option		28.44				03-MAR-2012		03-MAR-2018		Common Stock		13416.0				13416.0				I		by R&C Newman Revocable Trust	
0001179110-14-014571	486640	Restricted Stock Unit			F6				F7		F7	Common Stock		4112.0				4112.0				D			
0001179110-14-014571	486637	Employee Stock Option		24.45					F5	02-DEC-2016		Common Stock		15989.0				15989.0				I		by R&C Newman Revocable Trust	
0001179110-14-014571	486638	Employee Stock Option		25.38				31-MAR-2011		28-MAY-2017		Common Stock		14558.0				14558.0				I		by R&C Newman Revocable Trust	
0000750556-14-000164	473935	Phantom Stock	F2		F2				F2		F2	Common Stock		3061.22				26596.44				D			
0000750556-14-000163	501819	Phantom Stock	F2		F2				F2		F2	Common Stock		3061.22				12516.45				D			
0001181431-14-032636	474015	Non-Qualified Stock Option (right to buy)		6.54				06-AUG-2014	F1	06-AUG-2018		Common Stock		7143.0								D			
0001181431-14-032632	474294	Stock Option (right to buy)		22.75					F2	03-MAY-2015		Common stock, $0.01 par value per share		200.0								D			
0001181431-14-032632	474295	Stock Option (right to buy)		22.75					F2	03-MAY-2015		Common stock, $0.01 par value per share		904.0								D			
0001181431-14-032632	474296	Stock Option (right to buy)		44.1					F2	02-MAY-2016		Common stock, $0.01 par value per share		3226.0								D			
0001181431-14-032632	474297	Stock Option (right to buy)		34.85					F2	20-FEB-2017		Common stock, $0.01 par value per share		6432.0								D			
0001181431-14-032632	474302	Stock Option (right to buy)		35.82					F3	01-MAR-2022		Common stock, $0.01 par value per share		12420.0								D			
0001181431-14-032632	474299	Stock Option (right to buy)		27.9					F2	17-FEB-2019		Common stock, $0.01 par value per share		6347.0								D			
0001181431-14-032632	474300	Stock Option (right to buy)		50.5					F2	16-FEB-2020		Common stock, $0.01 par value per share		4115.0								D			
