ACCESSION_NUMBER	DERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	EXERCISE_DATE	EXERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001246360-12-002897	836980	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-12-002895	751393	Nonstatutory Stock Option 12-15-05		30.65				15-DEC-2005		15-DEC-2015		Class A Common Stock		10000.0				10000.0				D			
0001246360-12-002895	751394	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-12-002895	751396	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-12-002895	751395	2007 Restricted Stock Unit	F1	0.0	F2			01-JAN-2008	F3	13-DEC-2017	F3	Class A Common Stock		1319.0				1319.0				D			
0001246360-12-002894	825888	March 2 2012 Director RSU Grant		0.0				02-MAR-2012		02-MAR-2022		Class A Common Stock		2231.0				2231.0				D			
0001246360-12-002894	825887	March 2011 Director RSU	F1	0.0	F2			02-MAR-2011	F3	02-MAR-2021		Class A Common Stock		2499.0				2499.0				D			
0001246360-12-002894	825886	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-12-002894	825884	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-12-002894	825883	Nonstatutory Stock Option 12-15-05		30.65				15-DEC-2005		15-DEC-2015		Class A Common Stock		10000.0				10000.0				D			
0001246360-12-002894	825885	2007 Restricted Stock Unit	F1	0.0	F2			01-JAN-2008	F3	13-DEC-2017		Class A Common Stock		1319.0				1319.0				D			
0001246360-12-002893	766361	March 2011 Director RSU	F1	0.0	F2			02-MAR-2011	F3	02-MAR-2021		Class A Common Stock		2499.0				2499.0				D			
0001246360-12-002893	766360	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-12-002893	766359	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-12-002893	766358	Nonstatutory Stock Option 38.0025		38.0				02-FEB-2006		01-FEB-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-12-002893	766362	March 2 2012 Director RSU Grant		0.0				02-MAR-2012		02-MAR-2022		Class A Common Stock		2231.0				2231.0				D			
0001246360-12-002889	811515	March 2011 Director RSU		0.0				02-MAR-2011		02-MAR-2021		Class A Common Stock		2000.0				2000.0				D			
0001246360-12-002889	811514	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-12-002889	811513	2007 Restricted Stock Unit	F1	0.0	F2			01-JAN-2008	F3	13-DEC-2017	F3	Class A Common Stock		1056.0				1056.0				D			
0001246360-12-002889	811512	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-12-002888	787582	March 2 2012 Director RSU Grant		0.0				02-MAR-2012		02-MAR-2022		Class A Common Stock		2231.0				2231.0				D			
0001246360-12-002888	787581	March 2011 Director RSU	F1	0.0	F2			03-MAR-2012	F3	02-MAR-2021		Class A Common Stock		2499.0				2499.0				D			
0001246360-12-002886	805950	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-12-002886	805949	Nonstatutory Stock Option 12-15-05		30.65				15-DEC-2005		15-DEC-2015		Class A Common Stock		10000.0				10000.0				D			
0001246360-12-002886	805948	Nonstatutory Stock Options 12-2-04		21.77				02-DEC-2004		02-DEC-2014		Class A Common Stock		10000.0				10000.0				D			
0001246360-12-002886	805951	2007 Restricted Stock Unit	F1	0.0	F2			01-JAN-2008	F3	13-DEC-2017		Class A Common Stock		1319.0				1319.0				D			
0001246360-12-002886	805954	March 2 2012 Director RSU Grant		0.0				02-MAR-2012		02-MAR-2022		Class A Common Stock		2231.0				2231.0				D			
0001246360-12-002886	805953	March 2011 Director RSU	F1	0.0	F2			02-MAR-2011	F3	02-MAR-2021		Class A Common Stock		2499.0				2499.0				D			
0001246360-12-002886	805952	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-12-002885	829347	March 2011 Director RSU	F1	0.0	F2			02-MAR-2012	F3	02-MAR-2021		Class A Common Stock		2499.0				2499.0				D			
0001246360-12-002885	829348	March 2 2012 Director RSU Grant		0.0				02-MAR-2012		02-MAR-2022		Class A Common Stock		2231.0				2231.0				D			
0001441557-12-000051	703251	Warrants		0.01				21-DEC-2010		31-MAY-2016		Common Stock		32000.0				34800.0				D			
0001441557-12-000051	703250	Warrants		0.01				02-JUN-2011		31-MAY-2016		Common Stock		2800.0	F3			2800.0				D			
0001441557-12-000051	703249	Series A Preferred Stock		10.0	F3				F2		F2	Common Stock		40000.0	F2			8000.0	F2			D			
0001225208-12-015055	782739	Non-Qualified Stock Option (right to buy)	F1	367.17					F2	30-JUN-2022		Common Stock		9000.0								D			
0001127602-12-020923	701934	Stock Options (Rights to Buy)		14.82					F1	05-SEP-2012		Common Stock		38664.0				38664.0				D			
0001127602-12-020923	701933	Stock Options (Rights to Buy)		17.62					F2	05-SEP-2011		Common Stock		0.0				0.0				D			
0001127602-12-020923	701932	Stock Options (Rights to Buy)		14.82					F1	05-SEP-2011		Common Stock		0.0				0.0				D			
0001127602-12-020923	701935	Stock Options (Rights to Buy)		17.62					F2	05-SEP-2012		Common Stock		28000.0				28000.0				D			
0001209191-12-035749	701636	Options (Right to Buy)	F2	3.88				18-NOV-2009		18-AUG-2014		Common Stock		30000.0								D			
0001209191-12-035749	701635	Options (Right to Buy)	F2	14.02				09-AUG-2008		09-JUL-2013		Common Stock		22000.0								D			
0001209191-12-035749	701634	Options (Right to Buy)	F2	7.74				27-AUG-2007		27-JUL-2012		Common Stock		15000.0								D			
0001209191-12-035749	701638	Deferred Stock			F3				F3		F3	Common Stock		5000.0								D			
0001209191-12-035749	701637	Options (RIght to Buy)	F2	3.51				18-SEP-2010		18-AUG-2015		Common Stock		30000.0								D			
0001000045-12-000005	808996	Stock Option (right to buy)		8.58					F1	31-AUG-2017		Common Stock		11000.0				11000.0				D			
0001000045-12-000005	808998	Stock Option (right to buy)		5.5					F3	01-APR-2018		Common Stock		38500.0				38500.0				D			
0001000045-12-000005	808997	Stock Option (right to buy)		5.6					F2	19-MAR-2018		Common Stock		8200.0				8200.0				D			
0001546683-12-000005	822145	Stock Option (right to buy)		0.19				24-DEC-2009		23-DEC-2019		Common Stock		300000.0				300000.0				D			
0001546683-12-000005	822144	Warrant (right to buy)		0.28				24-DEC-2009		23-DEC-2012		Common Stock		12500.0				12500.0				I			
0001546683-12-000005	822143	Warrant (right to buy)		0.28				24-DEC-2009		23-DEC-2012		Common Stock		12500.0				12500.0				I		By son	
0001546683-12-000005	822146	Stock Option (right to buy)		0.15					F2	24-FEB-2021		Common Stock		150000.0				150000.0				D			
0001546683-12-000005	822142	Warrant (right to buy)		0.28				24-DEC-2009		23-DEC-2012		Common Stock		50000.0				50000.0				D		By spouse	
0001144204-12-037244	704416	Warrant to Purchase Common Stock		25.0					F2	28-JUN-2012		Common Stock		50000.0	F3			50000.0				I	F1	By Vicis Capital Master Fund	
0001144204-12-037244	704419	Warrant to Purchase Common Stock		3.5					F2	23-APR-2013		Common Stock		500.0	F3			500.0				I	F1	By Vicis Capital Master Fund	
0001144204-12-037244	704418	Warrant to Purchase Common Stock		3.5					F2	15-JAN-2013		Common Stock		7499.0	F3			7499.0				I	F1	By Vicis Capital Master Fund	
0001144204-12-037244	704417	Warrant to Purchase Common Stock		3.5					F2	01-NOV-2012		Common Stock		5834.0	F3			5834.0				I	F1	By Vicis Capital Master Fund	
0001144204-12-037244	704415	Warrant to Purchase Common Stock		20.0					F2	30-DEC-2012		Common Stock		500000.0	F3			500000.0				I	F1	By Vicis Capital Master Fund	
0001144204-12-037244	704414	Warrant to Purchase Common Stock		25.0					F2	30-SEP-2012		Common Stock		50000.0	F3			50000.0				I	F1	By Vicis Capital Master Fund	
0001000045-12-000004	762424	Stock Option (right to buy)		2.35					F1	01-APR-2019		Common Stock		27500.0				27500.0				D			
0001000045-12-000004	762425	Stock Option (right to buy)		2.38					F2	31-MAR-2019		Common Stock		55000.0				55000.0				D			
0001127602-12-020904	842803	Option To Purchase Class A Common Stock		612.0					F15	02-FEB-2021		Class A Common Stock		181840.0				181840.0				D			
0001127602-12-020904	842802	Class B Common Stock		0.0					F13		F14	Class A Common Stock		5442398.0				5442398.0				I			
0001127602-12-020904	842801	Class B Common Stock		0.0					F13		F14	Class A Common Stock		1548494.0				1548494.0				I		By Trust	
0001127602-12-020904	842800	Class B Common Stock		0.0					F13		F14	Class A Common Stock		1194309.0				1194309.0				D		By Limited Partnership II	
0001127602-12-020902	814556	Option To Purchase Class A Common Stock		612.0					F14	02-FEB-2021		Class A Common Stock		181840.0				181840.0				D			
0001127602-12-020902	814554	Class B Common Stock		0.0					F12		F13	Class A Common Stock		1194309.0				1194309.0				D		By Limited Partnership I	
0001127602-12-020902	814555	Class B Common Stock		0.0					F12		F13	Class A Common Stock		260502.0				260502.0				I			
0001181431-12-038462	744544	Employee Stock Options			F2				F3		F4	Common Stock		1530.0				1530.0				D			
0001181431-12-038460	700535	Employee Stock Options			F2				F3		F4	Common Stock		12540.0				12540.0				D			
0001181431-12-038459	837264	Employee Stock Options			F2				F3		F4	Common Stock		3022.0				3022.0				D			
0001181431-12-038458	772387	Employee Stock Options			F2				F3		F4	Common Stock		4812.0				4812.0				D			
0001181431-12-038457	733889	Employee Stock Options			F2				F3		F4	Common Stock		11218.0				11218.0				D			
0001181431-12-038456	768883	Employee Stock Options			F2				F3		F4	Common Stock		8666.0				8666.0				D			
0001181431-12-038428	705363	Stock Options		6.2					F4	01-APR-2022		Common Stock		4443.0				4443.0				D			
0001225208-12-015034	839886	Stock Option (right to buy)		6.69				01-JAN-2010	F4	01-JAN-2019		Common Stock		20000.0				20000.0				D			
0001225208-12-015034	839887	Stock Option (right to buy)		12.84				01-MAY-2009	F5	01-MAY-2018		Common Stock		100000.0				100000.0				D			
0001313020-12-000010	829809	Common Stock		20.9				27-APR-2006		27-APR-2015		Common Stock		1050.0				1050.0				D			
0001193294-12-000010	836370	Option (Right to Buy)		20.25				21-APR-2005		21-APR-2014		Common Stock		1050.0				1050.0				D			
0000835324-12-000013	760804	Option (right to buy)		24.02				15-MAY-2008		15-MAY-2017		Common Stock		1000.0				1000.0				D			
0001179110-12-010891	737993	Stock Option (Right to Buy)		6.12				01-JUL-2011	F1	03-JAN-2021		Common Stock		19000.0				19000.0				D			
0001179110-12-010885	787954	Stock Option (Right to Buy)		5.85				01-DEC-2011	F1	01-JUN-2021		Common Stock		14000.0				14000.0				D			
0001179110-12-010884	738857	Stock Option (Right to Buy)		8.69				30-JAN-2009	F1	30-JUL-2018		Common Stock		12000.0				12000.0				D			
0001179110-12-010884	738856	Stock Option (Right to Buy)		14.63				01-FEB-2008	F1	01-AUG-2017		Common Stock		12000.0				12000.0				D			
0001179110-12-010884	738855	Stock Option (Right to Buy)		26.61				26-JAN-2007	F1	26-JUL-2016		Common Stock		12000.0				12000.0				D			
0001179110-12-010884	738858	Stock Option (Right to Buy)		6.98				29-JAN-2010	F2	29-JUL-2019		Common Stock		36000.0				36000.0				D			
0001179110-12-010883	710961	Stock Option (Right to Buy)		10.6				01-NOV-2010	F1	03-MAY-2020		Common Stock		27000.0				27000.0				D			
0001179110-12-010882	791744	Stock Option (Right to Buy)		8.69				30-JAN-2009	F1	30-JUL-2018		Common Stock		12000.0				12000.0				D			
0001179110-12-010882	791743	Stock Option (Right to Buy)		14.63				01-FEB-2008	F1	01-AUG-2017		Common Stock		12000.0				12000.0				D			
0001179110-12-010882	791742	Stock Option (Right to Buy)		30.78				02-APR-2007	F1	02-OCT-2016		Common Stock		10000.0				10000.0				D			
0001179110-12-010882	791745	Stock Option (Right to Buy)		6.98				29-JAN-2010	F2	29-JUL-2019		Common Stock		36000.0				36000.0				D			
0001225208-12-015027	776170	Stock Options	F7	15.78				22-JAN-2006		23-MAR-2013		Common Stock, $.10 par value		54656.0				54656.0				D			
0001225208-12-015027	776172	Stock Options	F7	18.48				26-NOV-2017		26-FEB-2018		Common Stock, $.10 par value		80000.0	F8			80000.0				D			
0001225208-12-015027	776171	Stock Options	F7	18.48				11-NOV-2010		26-FEB-2018		Common Stock, $.10 par value		20000.0				20000.0				D			
0001181431-12-038392	710312	Common Stock		13.81				13-MAR-2008		12-MAR-2013		Common Stock		15348.0				15348.0				D			
0001181431-12-038392	710315	Common Stock		2.51				16-FEB-2010		15-FEB-2015		Common Stock		40742.0				72494.0				D			
0001181431-12-038392	710314	Common Stock		22.75				09-AUG-2009		08-AUG-2014		Common Stock		7724.0				31752.0				D			
0001181431-12-038392	710316	Common Stock		9.19				08-APR-2012		07-APR-2017		Common Stock		200000.0				272494.0				D			
0001181431-12-038392	710313	Common Stock		22.75				28-MAR-2009		27-MAR-2014		Common Stock		8680.0				24028.0				D			
0000014693-12-000080	756041	Class B Common		53.62				15-NOV-2007		30-APR-2017		Stock Appreciation Right		3332.0				3332.0				D			
0000014693-12-000080	756040	Class B Common		35.83				01-MAY-2007		30-APR-2014		Non-Qualified Stock Option (right to buy)		82386.0				82386.0				D			
0000014693-12-000080	756039	Class B Common		30.18				01-MAY-2006		30-APR-2013		Non-Qualified Stock Option (right to buy)		102960.0				102960.0				D			
0001181431-12-038387	825620	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		10000000.0								I		See footnote	F4
0001181431-12-038387	825621	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		3503760.0								I		See footnotes	F6, F5
0001181431-12-038387	825627	Series C Convertible Preferred Stock			F3				F3		F3	Common Stock		1378528.0								I		See footnote	F6, F5
0001181431-12-038387	825628	Series C Convertible Preferred Stock			F3				F3		F3	Common Stock		24552.0								I		See footnote	F7
0001181431-12-038387	825625	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		99560.0								I		See footnotes	F7
0001181431-12-038387	825622	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		62400.0								I		See footnote	F7
0001181431-12-038387	825623	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		15954544.0								I		See footnote	F4
0001181431-12-038387	825624	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		5590088.0								I		See footnote	F6, F5
0001181431-12-038387	825626	Series C Convertible Preferred Stock			F3				F3		F3	Common Stock		3934424.0								I		See footnote	F4
0001181431-12-038387	825629	Series C Convertible Preferred Stock			F3				F3		F3	Common Stock		474696.0								D			
0001181431-12-038386	705394	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		10000000.0								I		See footnotes	F4, F5, F9
0001181431-12-038386	705402	Series C Convertible Preferred Stock			F3				F3		F3	Common Stock		24552.0								I		See footnotes	F9, F8
0001181431-12-038386	705401	Series C Convertible Preferred Stock			F3				F3		F3	Common Stock		1378528.0								I		See footnotes	F9, F6, F7
0001181431-12-038386	705400	Series C Convertible Preferred Stock			F3				F3		F3	Common Stock		3934424.0								I		See footnotes	F4, F5, F9
0001181431-12-038386	705399	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		99560.0								I		See footnotes	F9, F8
0001181431-12-038386	705398	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		5590088.0								I		See footnotes	F9, F6, F7
0001181431-12-038386	705397	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		15954544.0								I		See footnotes	F4, F5, F9
0001181431-12-038386	705395	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		3503760.0								I		See footnotes	F9, F6, F7
0001181431-12-038386	705396	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		62400.0								I		See footnotes	F9, F8
0001181431-12-038385	732255	Series C Convertible Preferred Stock			F3				F3		F3	Common Stock		88240.0								D	F8		
0001181431-12-038385	732254	Series C Convertible Preferred Stock			F3				F3		F3	Common Stock		88240.0								D	F7		
0001181431-12-038385	732253	Series C Convertible Preferred Stock			F3				F3		F3	Common Stock		88240.0								D	F6		
0001181431-12-038385	732249	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		1586920.0								I		See Footnote	F4
0001181431-12-038385	732250	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		2531856.0								I		See Footnote	F4
0001181431-12-038385	732251	Series C Convertible Preferred Stock			F3				F3		F3	Common Stock		271400.0								I		See Footnote	F4
0001181431-12-038385	732252	Series C Convertible Preferred Stock			F3				F3		F3	Common Stock		88240.0								D	F5		
0001181431-12-038384	734943	Series C Convertible Preferred Stock			F3				F3		F3	Common Stock		149664.0								I		See footnotes	F6, F5
0001181431-12-038384	734940	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		5201184.0								I		See footnotes	F4, F6
0001181431-12-038384	734941	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		2531856.0								I		See footnotes	F6, F5
0001181431-12-038384	734942	Series C Convertible Preferred Stock			F3				F3		F3	Common Stock		1282624.0								I		See footnotes	F4, F6
0001181431-12-038384	734938	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		3260000.0								I		See footnotes	F4, F6
0001181431-12-038384	734939	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		1586920.0								I		See footnotes	F6, F5
0001181431-12-038383	739504	Series C Convertible Preferred Stock			F3				F3		F3	Common Stock		24552.0								I		See footnote	F7
0001181431-12-038383	739503	Series C Convertible Preferred Stock			F3				F3		F3	Common Stock		1378528.0								I		See footnotes	F6, F5
0001181431-12-038383	739498	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		62400.0								I		See footnote	F7
0001181431-12-038383	739499	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		15954544.0								I		See footnote	F4
0001181431-12-038383	739497	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		3503760.0								I		See footnotes	F6, F5
0001181431-12-038383	739501	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		99560.0								I		See footnote	F7
0001181431-12-038383	739502	Series C Convertible Preferred Stock			F3				F3		F3	Common Stock		3934424.0								I		See footnote	F4
0001181431-12-038383	739496	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		10000000.0								I		See footnote	F4
0001181431-12-038383	739500	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		5590088.0								I		See footnotes	F6, F5
0001181431-12-038382	801604	Series C Convertible Preferred Stock			F3				F3		F3	Common Stock		1378528.0								I		See footnote	F7, F12, F6
0001181431-12-038382	801605	Series C Convertible Preferred Stock			F3				F3		F3	Common Stock		24552.0								I		See footnote	F8, F12
0001181431-12-038382	801606	Series C Convertible Preferred Stock			F3				F3		F3	Common Stock		1282624.0								I		See footnote	F9, F10, F12
0001181431-12-038382	801607	Series C Convertible Preferred Stock			F3				F3		F3	Common Stock		149664.0								I		See footnote	F11, F12
0001181431-12-038382	801593	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		10000000.0								I		See footnote	F4, F12, F5
0001181431-12-038382	801603	Series C Convertible Preferred Stock			F3				F3		F3	Common Stock		3934424.0								I		See footnote	F4, F12, F5
0001181431-12-038382	801602	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		2531856.0								I		See footnote	F11, F12
0001181431-12-038382	801601	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		5201184.0								I		See footnote	F9, F10, F12
0001181431-12-038382	801600	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		99560.0								I		See footnote	F8, F12
0001181431-12-038382	801599	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		5590088.0								I		See footnote	F7, F12, F6
0001181431-12-038382	801598	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		15954544.0								I		See footnote	F4, F12, F5
0001181431-12-038382	801597	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		1586920.0								I		See footnote	F11, F12
0001181431-12-038382	801596	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		3260000.0								I		See footnote	F9, F10, F12
0001181431-12-038382	801594	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		3503760.0								I		See footnote	F7, F12, F6
0001181431-12-038382	801595	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		62400.0								I		See footnote	F8, F12
0001127602-12-020881	838362	Class B Common Stock		0.0					F10		F11	Class A Common Stock		261002.0				261002.0				I		By Limited Partnership II	
0001127602-12-020881	838364	Class B Common Stock		0.0					F10		F11	Class A Common Stock		5457398.0				5457398.0				I			
0001127602-12-020881	838361	Class B Common Stock		0.0					F10		F11	Class A Common Stock		1194309.0				1194309.0				D		By Limited Partnership I	
0001127602-12-020881	838365	Option To Purchase Class A Common Stock		612.0					F12	02-FEB-2021		Class A Common Stock		181840.0				181840.0				D			
0001127602-12-020881	838363	Class B Common Stock		0.0					F10		F11	Class A Common Stock		1552394.0				1552394.0				I		By Trust	
0001127602-12-020879	761134	Option To Purchase Class A Common Stock		612.0					F12	02-FEB-2021		Class A Common Stock		181840.0				181840.0				D			
0001127602-12-020879	761133	Class B Common Stock		0.0					F10		F11	Class A Common Stock		1194309.0				1194309.0				D			
0001140361-12-031603	705421	Employee Stock Option (Right to Buy)		3.0					F1, F2	21-SEP-2021		Common Stock		1200000.0								D			
0001140361-12-031602	710962	Employee Stock Option (Right to Buy)		3.0					F1, F2	21-SEP-2021		Common Stock		1350000.0								D			
0001140361-12-031601	702015	Employee Stock Option (Right to Buy)		3.0					F1, F2	21-JUL-2021		Common Stock		1379044.0								D			
0001140361-12-031600	758725	Employee Stock Option (Right to Buy)		3.0					F1, F2	14-AUG-2021		Common Stock		1379044.0								D			
0001140361-12-031599	830356	Director Stock Option (Right to Buy)		2.2					F1, F2	03-FEB-2021		Common Stock		200000.0								D			
0001140361-12-031597	832806	Series D Convertible Preferred Stock			F3				F3		F3	Common Stock		995280.0	F4							I		By Sequoia Capital USGF Principals Fund IV, LP	F1
0001140361-12-031597	832805	Series D Convertible Preferred Stock			F3				F3		F3	Common Stock		22929800.0	F4							I		By Sequoia Capital U.S. Growth Fund IV, LP	F1
0001140361-12-031596	774715	Director Stock Option (Right to Buy)		9.4					F2, F3	02-FEB-2022		Common Stock		150000.0								D			
0001140361-12-031595	800164	Employee Stock Option (Right to Buy)		0.34					F1, F2	08-SEP-2019		Common Stock		240000.0								D			
0001140361-12-031595	800165	Restricted Stock Units			F4				F3	20-MAR-2022		Common Stock		1000000.0								D			
0001140361-12-031594	754137	Employee Stock Option (Right to Buy)		2.6					F1, F2	05-MAY-2021		Common Stock		6350456.0								D			
0001140361-12-031586	700025	Option to purchase Common Stock	F1	17.07				07-JUL-2006		07-JUL-2015		Common Stock		15000.0				15000.0				D			
