ACCESSION_NUMBER	DERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	EXERCISE_DATE	EXERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001209191-22-039906	1571791	Series A Warrants (right to buy)		10.0				05-AUG-2020		07-MAY-2025		Common Stock, par value $0.01 per share		64892.0				64892.0				I		Magnetar Longhorn Fund LP	F2, F3, F1
0001209191-22-039906	1571796	Series B Warrants (right to buy)		10.0				05-AUG-2020		07-MAY-2025		Common Stock, par value $0.01 per share		109500.0				109500.0				I		Magnetar Constellation Fund V Ltd	F2, F3, F1
0001209191-22-039906	1571789	Series A Warrants (right to buy)		10.0				05-AUG-2020		06-APR-2025		Common Stock, par value $0.01 per share		75000.0				75000.0				I		Magnetar Constellation Fund V LLC	F2, F3, F1
0001209191-22-039906	1571792	Series A Warrants (right to buy)		10.0				05-AUG-2020		07-MAY-2025		Common Stock, par value $0.01 per share		139040.0				139040.0				I		Magnetar Structured Credit Fund, LP	F2, F3, F1
0001209191-22-039906	1571793	Series B Warrants (right to buy)		10.0				05-AUG-2020		06-APR-2025		Common Stock, par value $0.01 per share		175000.0				175000.0				I		Magnetar Constellation Fund V Ltd	F2, F3, F1
0001209191-22-039906	1571794	Series B Warrants (right to buy)		10.0				05-AUG-2020		06-APR-2025		Common Stock, par value $0.01 per share		1500000.0				1500000.0				I		Magnetar Xing He Master Fund Ltd	F2, F3, F1
0001209191-22-039906	1571795	Series B Warrants (right to buy)		10.0				05-AUG-2020		06-APR-2025		Common Stock, par value $0.01 per share		1300000.0				1300000.0				I		Magnetar SC Fund Ltd	F2, F3, F1
0001209191-22-039906	1571790	Series A Warrants (right to buy)		10.0				05-AUG-2020		07-MAY-2025		Common Stock, par value $0.01 per share		120500.0				120500.0				I		Magnetar Constellation Fund V LLC	F2, F3, F1
0001433195-22-000075	1571836	Class B Common Stock			F2, F3				F2, F3		F2, F3	Class A Common Stock		429450.0				429450.0				I		By Oceanlink Investments Limited	F4
0001433195-22-000075	1571837	Class B Common Stock			F2, F3				F2, F3		F2, F3	Class A Common Stock		62500.0				62500.0				I		By Spouse	F5
0001100555-22-000052	1571824	Earnout Shares		0.0					F3	21-JUN-2026		Class B Common Stock	F2	313322.0				313322.0				D			
0001100555-22-000052	1571823	Earnout Shares		0.0					F3	21-JUN-2026		Class B Common Stock	F2	2296368.0				2296368.0				I			
0001100555-22-000052	1571822	Earnout Shares		0.0					F3	21-JUN-2026		Class B Common Stock	F2	416422.0				416422.0				I			
0001100555-22-000052	1571820	Stock Options		0.14				04-OCT-2012		04-OCT-2022		Class B Common Stock	F2	327469.0				12332832.0				D		by Pascal Family Trust	
0001100555-22-000052	1571821	Stock Options		1.01				17-APR-2021		17-APR-2027		Class B Common Stock	F2	1864324.0				12332832.0				D		by DreamStreet Holdings, LLC	
0001104659-22-075923	1571835	Restricted Stock Units			F2				F1		F1	Common Stock		125000.0				125000.0				D			
0001104659-22-075921	1571831	Restricted Stock Units			F2				F12		F12	Common Stock		159091.0				159091.0				D			
0001104659-22-075921	1571830	Restricted Stock Units			F2				F11		F11	Common Stock		27740.0				27740.0				I		See Footnote	F5, F6
0000950103-22-011666	1571819	Class B ordinary shares			F1				F1		F1	Class B ordinary shares		4901250.0	F2, F3, F4							D			
0001209191-22-039871	1571809	Restricted Stock Unit			F1				F1		F1	Common Stock			F1			8706.0	F1			D			
0001209191-22-039870	1571816	Restricted Stock Units			F1				F1		F1	Common Stock			F1			8706.0	F1			D			
0001209191-22-039868	1571813	Restricted Stock Units			F1				F1		F1	Common Stock			F1			8706.0	F1			D			
0001209191-22-039867	1571827	Restricted Stock Units			F1				F1		F1	Common Stock			F1			8706.0	F1			D			
0001209191-22-039866	1571848	Restricted Stock Units			F1				F1		F1	Common Stock			F1			8706.0	F1			D			
0001209191-22-039865	1571840	Restricted Stock Units			F1				F1		F1	Common Stock			F1			8706.0	F1			D			
0001209191-22-039864	1571847	Restricted Stock Units			F1				F1		F1	Common Stock			F1			8706.0	F1			D			
0001209191-22-039863	1571818	Restricted Stock Units			F1				F1		F1	Common Stock			F1			8706.0	F1			D			
0001209191-22-039859	1571806	Stock Option (right to buy)		8.19					F2	20-MAY-2028		Common Stock		15794.0								D			
0001209191-22-039859	1571805	Stock Option (right to buy)		13.35					F1	29-APR-2027		Common Stock		16101.0								D			
0001209191-22-039858	1571797	Stock Option (right to buy)		13.35					F1	29-APR-2027		Common Stock		13850.0								D			
0001209191-22-039858	1571798	Stock Option (right to buy)		8.19					F2	20-MAY-2028		Common Stock		17058.0								D			
0001209191-22-039857	1571800	Stock Option (right to buy)		8.19					F2	20-MAY-2028		Common Stock		15794.0								D			
0001209191-22-039857	1571799	Stock Option (right to buy)		13.35					F1	29-APR-2027		Common Stock		12203.0								D			
0001209191-22-039856	1571826	Stock Option (right to buy)		10.49					F2	15-MAR-2028		Common Stock		116754.0								D			
0001209191-22-039856	1571825	Stock Option (right to buy)		8.89					F1	02-FEB-2027		Common Stock		93500.0								D			
0001209191-22-039855	1571812	Stock Option (right to buy)		11.18					F1	12-APR-2028		Common Stock		232752.0								D			
0001209191-22-039854	1571808	Stock Option (right to buy)		8.19					F2	20-MAY-2028		Common Stock		15542.0								D			
0001209191-22-039854	1571807	Stock Option (right to buy)		13.35					F1	29-APR-2027		Common Stock		11663.0								D			
0001209191-22-039853	1571839	Stock Option (right to buy)		10.49					F2	15-MAR-2028		Common Stock		116754.0								D			
0001209191-22-039853	1571838	Stock Option (right to buy)		13.9					F1	08-JUN-2027		Common Stock		32000.0								D			
0001209191-22-039852	1571801	Stock Option (right to buy)		13.35					F1	01-FEB-2027		Common Stock		100000.0								D			
0001209191-22-039852	1571802	Stock Option (right to buy)		8.19					F2	20-MAY-2028		Common Stock		204573.0								D			
0001209191-22-039851	1571811	Stock Option (right to buy)		8.19					F2	20-MAY-2028		Common Stock		15162.0								D			
0001209191-22-039851	1571810	Stock Option (right to buy)		13.35					F1	29-APR-2027		Common Stock		15972.0								D			
0001209191-22-039850	1571815	Stock Option (right to buy)		8.19					F2	20-MAY-2028		Common Stock		15921.0								D			
0001209191-22-039850	1571814	Stock Option (right to buy)		13.35					F1	29-APR-2027		Common Stock		12101.0								D			
0001209191-22-039849	1571834	Stock Option (right to buy)		14.96					F1	27-JAN-2028		Common Stock		198082.0								D			
0001209191-22-039848	1571828	Stock Option (right to buy)		18.18					F1	05-OCT-2027		Common Stock		195823.0								D			
0001209191-22-039848	1571829	Stock Option (right to buy)		10.49					F2	15-MAR-2028		Common Stock		40864.0								D			
0001209191-22-039847	1571833	Stock Option (right to buy)		8.19					F2	20-MAY-2028		Common Stock		18700.0								D			
0001209191-22-039847	1571832	Stock Option (right to buy)		13.35					F1	29-APR-2027		Common Stock		15119.0								D			
0001209191-22-039846	1571804	Stock Option (right to buy)		10.49					F1	15-MAR-2028		Common Stock		116754.0								D			
0001415889-22-007057	1571706	Employee Stock Option Plan (right to Buy)		0.51				13-JUN-2024		12-JUN-2032		Common Stock, par value $0.001 per share		162500.0								D			
0001415889-22-007057	1571705	Employee Stock Option Plan (right to Buy)		0.51				13-JUN-2023		12-JUN-2032		Common Stock, par value $0.001 per share		162500.0								D			
0001327811-22-000129	1571704	Stock Option (right to buy)		9.2					F1	27-AUG-2022		Class A Common Stock	F3, F2	12500.0	F4			12500.0	F4			D			
0001653247-22-000104	1571703	Convertible Promissory Notes	F2	8.52				15-NOV-2018		15-MAY-2024		Common Stock		0.0				3011273.0				I		See Footnote	F3
0000938543-22-000005	1571759	Class B Common Stock, $1.00 par value		218.42	F6				F5		F5	Common Stock, $1.00 par value		58112012.0				58112012.0				D			
0001209191-22-039820	1571755	Employee Stock Option (Right to Buy)		82.16					F19	24-MAR-2029		Class A Common Stock		71547.0				71547.0				D			
0001209191-22-039820	1571747	Restricted Stock Units			F15				F16		F16	Class A Common Stock		6174.0				6174.0				D		By Trust	
0001209191-22-039820	1571748	Restricted Stock Units			F15				F17		F17	Class A Common Stock		12948.0				12948.0				D			
0001209191-22-039820	1571758	Employee Stock Option (Right to Buy)		274.96					F21	21-APR-2031		Class A Common Stock		63667.0				63667.0				D			
0001209191-22-039820	1571757	Employee Stock Option (Right to Buy)		274.96					F21	21-APR-2031		Class A Common Stock		31834.0				31834.0				D			
0001209191-22-039820	1571756	Employee Stock Option (Right to Buy)		142.47					F20	14-APR-2030		Class A Common Stock		62511.0				62511.0				D			
0001209191-22-039820	1571754	Employee Stock Option (Right to Buy)		39.21					F14	21-MAR-2028		Class A Common Stock		114000.0				114000.0				D			
0001209191-22-039820	1571753	Employee Stock Option (Right to Buy)		8.97					F14	29-JUL-2026		Class B Common Stock		988852.0				988852.0				D			
0001209191-22-039820	1571752	Employee Stock Option (Right to Buy)		3.11					F14	26-AUG-2024		Class B Common Stock		42812.0				42812.0				D			
0001209191-22-039820	1571751	Employee Stock Option (Right to Buy)		1.4					F14	29-AUG-2023		Class B Common Stock		3572.0				3572.0				D			
0001209191-22-039820	1571750	Class B Common Stock			F1				F1		F1	Class A Common Stock		1183510.0				1183510.0				I			
0001209191-22-039820	1571749	Restricted Stock Units			F15				F18		F18	Class A Common Stock		9267.0				9267.0				D			
0001781316-22-000002	1571701	Long-Term Incentive Plan Units	F2	0.0	F2				F4		F4	Class A Common Stock		15651.75				15651.75				D			
0001781316-22-000002	1571700	Long-Term Incentive Plan Units	F2	0.0	F2				F3		F3	Class A Common Stock		31728.48				31728.48				D			
0001781316-22-000002	1571702	Class A-1 Units	F5	0.0	F5				F5		F5	Class A Common Stock		123766.0				123766.0				D			
0001209191-22-039810	1571739	Stock Option (Right to Buy)		12.45					F2	05-JUN-2030		Common Stock		12500.0				12500.0				D			
0001209191-22-039810	1571740	Stock Option (Right to Buy)		3.8					F3	03-AUG-2031		Common Stock		7500.0				7500.0				D			
0001209191-22-039810	1571741	Restricted Stock Units			F4				F5		F5	Common Stock		7500.0				7500.0				D			
0001209191-22-039810	1571732	Stock Option (Right to Buy)		4.55				02-JAN-2013		02-JAN-2023		Common Stock		40000.0				40000.0				D			
0001209191-22-039810	1571733	Stock Option (Right to Buy)		4.55				12-FEB-2014		12-FEB-2024		Common Stock		10000.0				10000.0				D			
0001209191-22-039810	1571734	Stock Option (Right to Buy)		5.5				05-FEB-2015		05-FEB-2025		Common Stock		54000.0				54000.0				D			
0001209191-22-039810	1571735	Stock Option (Right to Buy)		5.5				20-MAR-2017		20-MAR-2025		Common Stock		96000.0				96000.0				D			
0001209191-22-039810	1571736	Stock Option (Right to Buy)		11.0				13-JUN-2021		13-JUN-2027		Common Stock		28500.0				28500.0				D			
0001209191-22-039810	1571737	Stock Option (Right to Buy)		17.3				27-MAR-2022		27-MAR-2028		Common Stock		16500.0				16500.0				D			
0001209191-22-039810	1571738	Stock Option (Right to Buy)		13.17					F1	28-FEB-2029		Common Stock		15000.0				15000.0				D			
0001209191-22-039807	1571723	Restricted Stock Units			F5				F6		F6	Common Stock		7500.0				7500.0				D			
0001209191-22-039807	1571721	Stock Option (Right to Buy)		12.45					F3	05-JUN-2030		Common Stock		12500.0				12500.0				D			
0001209191-22-039807	1571719	Stock Option (Right to Buy)		12.06					F1	01-APR-2029		Common Stock		10000.0				10000.0				D			
0001209191-22-039807	1571720	Stock Option (Right to Buy)		11.49					F2	03-APR-2029		Common Stock		2500.0				2500.0				D			
0001209191-22-039807	1571722	Stock Option (Right to Buy)		3.8					F4	03-AUG-2031		Common Stock		7500.0				7500.0				D			
0001209191-22-039804	1571743	Stock Option (Right to Buy)		13.17					F2	28-FEB-2029		Common Stock		17500.0				17500.0				D			
0001209191-22-039804	1571742	Stock Option (Right to Buy)		19.51					F1	02-JUL-2028		Common Stock		9750.0				9750.0				D			
0001209191-22-039804	1571745	Stock Option (Right to Buy)		3.8					F4	03-AUG-2031		Common Stock		10000.0				10000.0				D			
0001209191-22-039804	1571744	Stock Option (Right to Buy)		12.45					F3	05-JUN-2030		Common Stock		20000.0				20000.0				D			
0001209191-22-039804	1571746	Restricted Stock Units			F5				F6		F6	Common Stock		10000.0				10000.0				D			
0001209191-22-039800	1571762	Restricted Stock Units			F3				F4		F4	Common Stock		8750.0				8750.0				D			
0001209191-22-039800	1571760	Stock Option (Right to Buy)		11.4					F1	05-AUG-2030		Common Stock		7292.0				7292.0				D			
0001209191-22-039800	1571761	Stock Option (Right to Buy)		3.8					F2	03-AUG-2031		Common Stock		8750.0				8750.0				D			
0001209191-22-039793	1571730	Stock Option (Right to Buy)		3.8					F4	03-AUG-2031		Common Stock		7500.0				7500.0				D			
0001209191-22-039793	1571731	Restricted Stock Units			F5				F6		F6	Common Stock		7500.0				7500.0				D			
0001209191-22-039793	1571729	Stock Option (Right to Buy)		12.45					F3	05-JUN-2030		Common Stock		15000.0				15000.0				D			
0001209191-22-039793	1571728	Stock Option (Right to Buy)		11.49					F2	03-APR-2029		Common Stock		2500.0				2500.0				D			
0001209191-22-039793	1571727	Stock Option (Right to Buy)		12.06					F1	01-APR-2029		Common Stock		10000.0				10000.0				D			
0001209191-22-039786	1571774	Stock Option (Right to Buy)		12.45					F5	05-JUN-2030		Common Stock		10000.0				10000.0				D			
0001209191-22-039786	1571769	Stock Option (Right to Buy)		9.0				17-OCT-2017		17-OCT-2025		Common Stock		48000.0				48000.0				D			
0001209191-22-039786	1571776	Restricted Stock Units			F7				F8		F8	Common Stock		6250.0				6250.0				D			
0001209191-22-039786	1571775	Stock Option (Right to Buy)		3.8					F6	03-AUG-2031		Common Stock		6250.0				6250.0				D			
0001209191-22-039786	1571770	Stock Option (Right to Buy)		11.0				13-JUN-2021		13-JUN-2027		Common Stock		27000.0				27000.0				D			
0001209191-22-039786	1571771	Stock Option (Right to Buy)		9.0				17-JUL-2018		17-JUL-2025		Common Stock		54904.0				54904.0				I	F2, F1		
0001209191-22-039786	1571772	Stock Option (Right to Buy)		17.3				27-MAR-2022		27-MAR-2028		Common Stock		15000.0				15000.0				D			
0001209191-22-039786	1571773	Stock Option (Right to Buy)		13.17					F4	28-FEB-2029		Common Stock		10000.0				10000.0				D			
0001209191-22-039786	1571764	Stock Option (Right to Buy)		4.55				02-JAN-2014		02-JAN-2023		Common Stock		80000.0				80000.0				D		By Avalon Biomedical (Management) Limited	F2, F1
0001209191-22-039786	1571765	Stock Option (Right to Buy)		4.55				13-MAY-2014		13-MAY-2023		Common Stock		48000.0				48000.0				D			
0001209191-22-039786	1571766	Stock Option (Right to Buy)		4.55				11-OCT-2015		11-OCT-2023		Common Stock		20000.0				20000.0				D			
0001209191-22-039786	1571767	Stock Option (Right to Buy)		4.55				12-JUN-2016		12-JUN-2024		Common Stock		40000.0				40000.0				D			
0001209191-22-039786	1571768	Stock Option (Right to Buy)		7.5				18-MAY-2016		18-MAY-2025		Common Stock		48000.0				48000.0				D			
0001209191-22-039777	1571716	Stock Option (Right to Buy)		3.8					F4	03-AUG-2031		Common Stock		8750.0				8750.0				D			
0001209191-22-039777	1571717	Restricted Stock Units			F5				F6		F6	Common Stock		8750.0				8750.0				D			
0001209191-22-039777	1571713	Stock Option (Right to Buy)		12.06					F1	01-APR-2029		Common Stock		10000.0				10000.0				D			
0001209191-22-039777	1571714	Stock Option (Right to Buy)		11.49					F2	03-APR-2029		Common Stock		7500.0				7500.0				D			
0001209191-22-039777	1571715	Stock Option (Right to Buy)		12.45					F3	05-JUN-2030		Common Stock		17500.0				17500.0				D			
0001493152-22-018098	1571709	Series A Convertible Preferred Stock			F3				F3		F4	Common Stock		1.0				1.0				D			
0001493152-22-018098	1571711	Common Stock Options	F6		F7				F7	19-FEB-2024		Common Stock		113355556.0				113355556.0				D			
0001493152-22-018098	1571710	Series D Convertible Preferred Stock			F5				F5		F4	Common Stock		2140060000.0				214006.0				D			
0001493152-22-018098	1571712	Series D Convertible Preferred Stock Options	F8	0.1					F9		F10	Series D Convertible Preferred Stock		45000.0				45000.0				D			
0001127602-22-018245	1571707	Stock Option (Right to Buy)		137.15				05-JUN-2023	F1	05-JUN-2032		Common Stock		34766.0								D			
0001127602-22-018245	1571708	Restricted Stock Units		0.0					F2		F2	Common Stock		18248.0								D			
0001567619-22-013477	1571725	UMH Properties, Inc.		15.04				04-APR-2018		04-APR-2027		UMH Properties, Inc.		50000.0				50000.0				D			
0001567619-22-013477	1571724	UMH Properties, Inc.		13.09				02-APR-2019		02-APR-2028		UMH Properties, Inc.		50000.0				50000.0				D			
0001567619-22-013477	1571726	UMH Properties, Inc.		14.25				19-JAN-2018		19-JAN-2027		UMH Properties, Inc.		50000.0				50000.0				D			
0001673247-22-000004	1571777	Warrant		6.4				22-SEP-2021		21-SEP-2026		Common		400000.0								D			
0001071739-22-000253	1571718	Common Stock Option (right to buy)		81.85					F5	15-DEC-2031		Common Stock		6724.0				6724.0				D			
0001071739-22-000252	1571763	Common Stock Option (right to buy)		81.85					F5	15-DEC-2031		Common Stock		9818.0				9818.0				D			
0001209191-22-039658	1571648	Class B Common Stock			F1				F1		F5	Class A Common Stock		27756278.0				27756278.0				I		By Capri Growth LLC	F4
0000899243-22-024430	1571634	Ordinary Share Option (Right to Buy)		1.2					F5	01-APR-2032		Ordinary Shares		504882.0				504882.0				D			
0000899243-22-024430	1571633	Restricted Stock Units			F4				F4		F4	Ordinary Shares		500000.0				500000.0				D			
0000899243-22-024430	1571632	Ordinary Share Option (Right to Buy)		3.68					F3	01-APR-2031		Ordinary Shares		718788.0				718788.0				D			
0000899243-22-024430	1571631	Restricted Stock Units			F1				F2		F2	Ordinary Shares		416667.0				471014.0				D			
0000899243-22-024429	1571691	Restricted Stock Units			F1				F2		F2	Ordinary Shares		122095.0				122095.0				D			
0000899243-22-024429	1571692	Ordinary Share Option (Right to Buy)		2.08					F3	19-NOV-2031		Ordinary Shares		123267.0				123267.0				D			
0001437749-22-016095	1571676	Stock Appreciation Right		54.91				14-FEB-2023		14-FEB-2032		Common Stock		3350.0				3350.0				D			
0001437749-22-016095	1571672	Stock Appreciation Right		39.32				01-OCT-2019		01-OCT-2028		Common Stock		10000.0				10000.0				D			
0001437749-22-016095	1571673	Stock Appreciation Right		36.65				19-FEB-2020		19-FEB-2029		Common Stock		4003.0				1602.0				D			
0001437749-22-016095	1571674	Stock Appreciation Right		37.3				25-FEB-2021		25-FEB-2030		Common Stock		5014.0				5014.0				D			
0001437749-22-016095	1571675	Stock Appreciation Right		50.71				25-FEB-2022		25-FEB-2031		Common Stock		2983.0				2983.0				D			
0001506307-22-000055	1571696	Restricted Stock Unit			F2				F4		F4	Class P Common Stock		17173.0								D			
0001506307-22-000055	1571695	Restricted Stock Unit			F2				F3		F3	Class P Common Stock		18556.0								D			
0001506307-22-000055	1571694	Restricted Stock Unit			F2				F1		F1	Class P Common Stock		13152.0								D			
0001104659-22-075268	1571690	Restricted Stock Units			F3				F6		F7	Class A Common Stock		680000.0				680000.0				D			
0001104659-22-075268	1571689	Restricted Stock Units			F3				F5	18-MAY-2032		Class A Common Stock		3500000.0				3500000.0				D			
0001179110-22-003440	1571681	Employee stock option to purchase common stock		58.34				01-MAR-2024	F9	01-MAR-2031		Common Stock		8101.0				8101.0				D			
0001179110-22-003440	1571682	Employee stock option to purchase common stock		48.97				01-MAR-2025	F10	01-MAR-2032		Common Stock		8641.0				8641.0				D			
0001179110-22-003440	1571678	Employee stock option to purchase common stock		32.69				22-FEB-2021	F6	22-FEB-2028		Common Stock		12361.0				12361.0				D			
0001179110-22-003440	1571680	Employee stock option to purchase common stock		50.09				20-FEB-2023	F8	20-FEB-2030		Common Stock		10552.0				10552.0				D			
0001179110-22-003440	1571679	Employee stock option to purchase common stock		36.51				21-FEB-2022	F7	21-FEB-2029		Common Stock		13556.0				13556.0				D			
0001437749-22-016081	1571652	Stock Option (right to buy)		5.5					F3	03-DEC-2029		Common Stock		4555.0				4555.0				D			
0001437749-22-016081	1571653	Stock Option (right to buy)		5.5					F3	12-MAY-2031		Common Stock		2310.0				2310.0				D			
0001437749-22-016081	1571654	Stock Option (right to buy)		5.5					F4	17-MAY-2032		Common Stock		19558.0				19558.0				D			
0001437749-22-016081	1571651	Stock Option (right to buy)		5.1					F3	14-MAY-2030		Common Stock		12654.0				12654.0				D			
0001676238-22-000021	1571613	Class B Common Stock			F1				F1		F1	Class A Common Stock		28564.0				28564.0				I		See footnote	F6
0001676238-22-000021	1571612	Class B Common Stock			F1				F1		F1	Class A Common Stock		28564.0				28564.0				I		See footnote	F6
0001477932-22-004720	1571624	Option		1.56				02-MAY-2022		02-MAY-2029		Common Stock		50000.0								D			
0001477932-22-004720	1571630	Option		6.0				02-MAY-2022		02-MAY-2029		Common Stock		350000.0								D			
0001477932-22-004720	1571629	Option		5.0				02-MAY-2022		02-MAY-2029		Common Stock		300000.0								D			
0001477932-22-004720	1571628	Option		4.0				02-MAY-2022		02-MAY-2029		Common Stock		250000.0								D			
0001477932-22-004720	1571627	Option		3.0				02-MAY-2022		02-MAY-2029		Common Stock		200000.0								D			
0001477932-22-004720	1571626	Option		2.0				02-MAY-2022		02-MAY-2029		Common Stock		150000.0								D			
0001477932-22-004720	1571625	Option		1.56				02-MAY-2022		02-MAY-2029		Common Stock		100000.0								D			
0001209191-22-039586	1571697	Phantom stock acquired under Deferred Compensation Plan			F5				F6		F7	Common Shares		4.0				337.0	F8			D			
0001209191-22-039581	1571693	Phantom stock acquired under Deferred Compensation Plan			F5				F6		F7	Common Shares		26.0				4806.0	F8			D			
0001209191-22-039580	1571677	Phantom stock acquired under Deferred Compensation Plan			F4				F5		F6	Common Shares		20.0				723.0	F7			D			
0001209191-22-039579	1571688	Phantom Stock Acquired Under Deferred Compensation Plan			F3				F4		F5	Common Shares		51.0				10604.0	F6			D			
0001437749-22-016060	1571666	Stock Appreciation Right		40.0				21-MAR-2018		21-MAR-2027		Common Stock		4968.0				4968.0				D			
0001437749-22-016060	1571663	Stock Appreciation Right		35.9				20-FEB-2019		20-FEB-2028		Common Stock		4872.0				4872.0				D			
0001437749-22-016060	1571665	Stock Appreciation Right		25.76				15-MAR-2017		15-MAR-2026		Common Stock		9469.0				9469.0				D			
0001437749-22-016060	1571671	Stock Appreciation Right		54.91				14-FEB-2023		14-FEB-2032		Common Stock		5314.0				5314.0				D			
0001437749-22-016060	1571670	Stock Appreciation Right		50.71				25-FEB-2022		25-FEB-2031		Common Stock		4873.0				4873.0				D			
0001437749-22-016060	1571669	Stock Appreciation Right		37.3				25-FEB-2021		25-FEB-2030		Common Stock		8193.0				8193.0				D			
0001437749-22-016060	1571667	Stock Appreciation Right		39.32				01-OCT-2019		01-OCT-2028		Common Stock		17500.0				17500.0				D			
0001437749-22-016060	1571668	Stock Appreciation Right		36.65				19-FEB-2020		19-FEB-2029		Common Stock		6989.0				6989.0				D			
0001437749-22-016060	1571664	Stock Appreciation Right		22.96				17-MAR-2016		17-MAR-2025		Common Stock		8098.0				8098.0				D			
0000899243-22-024296	1571655	Class B Common Stock			F6				F6		F6	Class A Common Stock		9956536.0	F8							I		By SCM GC Investments Limited	F7
0000907254-22-000062	1571615	Director Stock Option		47.03				09-MAY-2014		09-MAY-2024		Common Stock		2500.0				2500.0				D			
0000907254-22-000062	1571616	Director Stock Option		51.07				08-MAY-2015		08-MAY-2025		Common Stock		2500.0				2500.0				D			
0000907254-22-000062	1571617	Director Stock Option		57.74				06-MAY-2016		06-MAY-2026		Common Stock		2500.0				2500.0				D			
0000907254-22-000062	1571618	Director Stock Option		59.41				05-MAY-2017		05-MAY-2027		Director Stock Option		2500.0				2500.0				D			
0000907254-22-000062	1571620	Director Stock Option		55.71				03-MAY-2019		03-MAY-2029		Common Stock		2500.0				2500.0				D			
