ACCESSION_NUMBER	DERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	EXERCISE_DATE	EXERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001209191-13-058949	630554	Non-Quallified Stock Option (right to buy)		10.88				09-MAR-2011		09-MAR-2016		Common Stock		400000.0				400000.0				D			
0001209191-13-058949	630555	Non-Quallified Stock Option (right to buy)		13.45				09-MAR-2012		09-MAR-2017		Common Stock		320000.0				320000.0				D			
0001209191-13-058949	630544	Non-Qualified Stock Option (right to buy)		21.3				12-MAR-2012		12-MAR-2020		Common Stock		240000.0				240000.0				D			
0001209191-13-058949	630545	Non-Qualified Stock Option (right to buy)		25.8				11-MAR-2013		11-MAR-2021		Common Stock		220000.0				220000.0				D			
0001209191-13-058949	630546	Non-Qualified Stock Option (right to buy)		38.43				09-MAR-2014		09-MAR-2022		Common Stock		160000.0				160000.0				D			
0001209191-13-058949	630547	Non-Qualified Stock Option (right to buy)		44.62				01-MAR-2015		01-MAR-2023		Common Stock		160000.0				160000.0				D			
0001209191-13-058949	630553	Non-Quallified Stock Option (right to buy)		10.28				16-SEP-2010		16-SEP-2015		Common Stock		336000.0				336000.0				D			
0001209191-13-058949	630549	Non-Qualified Stock Option (right to buy)		9.18				06-MAR-2011		06-MAR-2019		Common Stock		280000.0				280000.0				D			
0001209191-13-058949	630550	Non-Quallified Stock Option (right to buy)		3.7				28-JUN-2005		28-JUN-2020		Common Stock		2360000.0				2360000.0				D			
0001209191-13-058949	630551	Non-Quallified Stock Option (right to buy)		5.25				03-JUN-2009		03-JUN-2014		Common Stock		240000.0				240000.0				D			
0001209191-13-058949	630552	Non-Quallified Stock Option (right to buy)		7.85				03-JUN-2010		03-JUN-2015		Common Stock		320000.0				320000.0				D			
0001209191-13-058949	630548	Non-Qualified Stock Option (right to buy)		10.06				14-MAR-2013		14-MAR-2018		Common Stock		288000.0				288000.0				D			
0001225208-13-026171	648691	Stock Options	F5	18.48				26-NOV-2017		26-FEB-2018		Common Stock, $.10 par value		20000.0				20000.0	F6			D			
0001127602-13-035913	644344	Option (Right to Buy)	F2	10.87				10-FEB-2014		10-FEB-2018		Common Stock		50062.0				50062.0				D			
0001127602-13-035913	644342	Option (Right to Buy)	F2	10.59				09-FEB-2012		09-FEB-2016		Common Stock		39262.0				39262.0				D			
0001127602-13-035913	644343	Option (Right to Buy)	F2	11.11				09-FEB-2013		09-FEB-2017		Common Stock		42300.0				42300.0				D			
0001185185-13-002735	612923	Stock options		7.5				28-JAN-2010		28-JAN-2020		Common shares		80000.0				80000.0				D			
0001185185-13-002735	612924	Stock options		6.93				21-JAN-2011		21-JAN-2021		Common shares		160000.0				160000.0				D			
0001185185-13-002735	612922	Stock options		7.5				30-JAN-2009		30-JAN-2019		Common shares		1667.0				1667.0				D			
0001185185-13-002735	612921	Stock options		7.5				07-JAN-2008		07-JAN-2018		Common shares		33334.0				33334.0				D			
0001185185-13-002734	626907	Stock options		6.93				21-JAN-2011		21-JAN-2021		Common shares		120000.0				120000.0				D			
0001185185-13-002734	626905	Stock options		7.5				28-JAN-2010		28-JAN-2020		Common shares		3669.0				3669.0				D			
0001185185-13-002734	626906	Stock options		7.5				19-MAY-2010		19-MAY-2020		Common shares		33334.0				33334.0				D			
0001185185-13-002733	648951	Stock options		7.13				27-NOV-2012		27-NOV-2022		Common shares		4000.0				4000.0				D			
0001185185-13-002733	648948	Stock options		7.5				30-JAN-2009		30-JAN-2019		Common shares		1667.0				1667.0				D			
0001185185-13-002733	648949	Stock options		7.5				28-JAN-2010		28-JAN-2020		Common shares		33334.0				33334.0				D			
0001185185-13-002733	648950	Stock options		6.93				21-JAN-2011		21-JAN-2021		Common shares		120000.0				120000.0				D			
0001185185-13-002732	623928	Stock options		7.5				28-JAN-2010		28-JAN-2020		Common shares		66667.0				66667.0				D			
0001185185-13-002732	623929	Stock options		6.93				21-JAN-2011		21-JAN-2021		Common shares		200000.0				200000.0				D			
0001185185-13-002732	623930	Stock options		7.13				27-NOV-2012		27-NOV-2022		Common shares		4000.0				4000.0				D			
0001185185-13-002732	623924	Stock options		7.5				05-MAR-2005		05-MAR-2015		Common shares		30000.0				30000.0				D			
0001185185-13-002732	623926	Stock options		7.5				18-APR-2008		18-APR-2018		Common shares		13500.0				13500.0				D			
0001185185-13-002732	623925	Stock options		7.5				13-SEP-2007		13-SEP-2017		Common shares		54000.0				54000.0				D			
0001185185-13-002732	623927	Stock options		7.5				30-JAN-2009		30-JAN-2019		Common shares		1667.0				1667.0				D			
0001225208-13-026165	615986	Class B Common Stock		0.0				03-NOV-2011	F5	31-OCT-2016	F6	Class A Common Stock		400008.0				400008.0				I			
0001225208-13-026165	615985	Deferred Stock Unit Award (Right to Receive)		0.0					F4		F4	Class A Common Stock		29848.37				29848.37				D		by Rugger Ventures LLC	F7
0001181431-13-065027	616111	Series A Convertible Preferred Stock			F3			10-MAY-2011			F4	Common Stock		6000000.0				3000000.0				I		By Concept Development Partners LLC	F2
0001262063-13-000389	623368	Stock Option		23.37				21-FEB-2009	F1	21-FEB-2018		Common Stock		3500.0				3500.0				D			
0001262063-13-000389	623366	Stock Option		37.0				17-FEB-2006	F1	17-FEB-2015		Common Stock		3500.0				3500.0				D			
0001262063-13-000389	623367	Stock Option		36.24				25-JAN-2007	F1	25-JAN-2016		Common Stock		3500.0				3500.0				D			
0001181431-13-065026	641635	Stock Option (right to buy)		2.02				10-MAY-2014		10-MAY-2023		Common Stock		4950.0				4950.0				D		By Concept Development Partners LLC	F2
0001181431-13-065026	641636	Stock Option (right to buy)		2.21				10-MAY-2013		10-MAY-2022		Common Stock		4525.0				4525.0				D			
0001181431-13-065026	641637	Stock Option (right to buy)		3.55				14-JUN-2012		14-JUN-2021		Common Stock		3000.0				3000.0				D			
0001181431-13-065026	641638	Series A Convertible Preferred Stock			F3			10-MAY-2011			F4	Common Stock		6000000.0				3000000.0				I			
0001181431-13-065024	630019	Series A Convertible Preferred Stock			F3			10-MAY-2011			F4	Common Stock		6000000.0				3000000.0				I		By Concept Development Partners LLC	F2
0001181431-13-065023	641832	Stock Option (right to buy)		3.55				14-JUN-2012		14-JUN-2021		Common Stock		3000.0				3000.0				D			
0001181431-13-065023	641831	Stock Option (right to buy)		2.21				10-MAY-2013		10-MAY-2022		Common Stock		4525.0				4525.0				D			
0001181431-13-065023	641830	Stock Option (right to buy)		2.02				10-MAY-2014		10-MAY-2023		Common Stock		4950.0				4950.0				D		By Concept Development Partners LLC	F2
0001181431-13-065023	641833	Series A Convertible Preferred Stock			F3			10-MAY-2011			F4	Common Stock		6000000.0				3000000.0				I			
0001140361-13-047818	640419	Stock Options		25.25				27-NOV-2006		27-NOV-2016		Common		4000.0				4000.0				D			
0001140361-13-047818	640418	Stock Options		30.6				21-JAN-2005		21-JAN-2015		Common		188.0				188.0				D			
0001209191-13-058920	646249	Stock Option		30.12				27-DEC-2013		13-FEB-2020		Common Stock		32638.0				32638.0				D			
0001209191-13-058920	646246	Phantom Stock Units		0.0					F5		F5	Phantom Stock Units		22866.17				22866.17				D			
0001209191-13-058920	646247	Stock Option		39.07				27-DEC-2013		25-FEB-2018		Common Stock		27611.0				27611.0				D			
0001209191-13-058920	646248	Stock Option		30.9				27-DEC-2013		13-FEB-2019		Common Stock		39188.0				39188.0				D			
0001209191-13-058920	646251	Stock Option		27.55				05-MAR-2013		05-MAR-2017		Common Stock		30000.0				30000.0				D			
0001209191-13-058920	646250	Stock Option		23.98				05-MAR-2012		05-MAR-2016		Common Stock		80000.0				80000.0				D			
0001225208-13-026149	624016	Stock Options	F8	18.48				01-AUG-2013		26-FEB-2018		Common Stock, $.10 par value		20000.0				20000.0				D			
0001225208-13-026149	624017	Stock Options	F8	18.48				26-NOV-2017		26-FEB-2018		Common Stock, $.10 par value		20000.0				20000.0	F9			D			
0000835324-13-000021	617335	Option (right to buy)		24.02				15-MAY-2008		15-MAY-2017		Common Stock		1000.0				1000.0				D			
0001193290-13-000009	634736	Option (Right to Buy)		24.07				17-JUL-2006		17-JAN-2016		Common Stock		8400.0				8400.0				D			
0001193290-13-000009	634737	Option (Right to Buy)		26.83				20-AUG-2007		20-FEB-2017		Common Stock		5000.0				5000.0				D			
0001193290-13-000009	634738	Stock Appreciation Right		23.37				19-AUG-2008		19-FEB-2018		Common Stock		3200.0				3200.0				D			
0001193290-13-000009	634740	Stock Appreciation Right		21.03				16-FEB-2011		16-FEB-2020		Common Stock		5826.0				5826.0				D			
0001193290-13-000009	634741	Stock Appreciation Right		23.76				15-MAR-2012		15-MAR-2021		Common Stock		3484.0				3484.0				D			
0001193290-13-000009	634742	Stock Appreciation Right		22.86				20-FEB-2013		20-FEB-2022		Common Stock		6125.0				6125.0				D			
0001193290-13-000009	634735	Option (Right to Buy)		22.81				14-JUN-2005		14-DEC-2014		Common Stock		6300.0				6300.0				D			
0001193290-13-000009	634739	Stock Appreciation Right		22.14				17-FEB-2010		17-FEB-2019		Common Stock		3000.0				3000.0				D			
0001225208-13-026148	644561	Stock Option (right to buy)		60.24					F1	15-AUG-2015		Common Stock		1328.0				1328.0				D			
0001225208-13-026147	622239	Stock Option (right to buy)		60.24					F1	15-AUG-2015		Common Stock		1328.0				1328.0				D			
0001127602-13-035870	634645	Phantom Stock		0.0					F2		F2	Common Stock		16162.0				16162.0				D			
0001441557-13-000099	608849	Warrants		1.0				18-AUG-2011		14-SEP-2014		Common Stock		100000.0				100000.0				D			
0001181431-13-064923	639500	Class B Common Stock		0.0					F1		F1	Class A Common Stock		17090620.0	F2							I		See Footnote	F2
0001181431-13-064920	615014	Class B Common Stock		0.0					F1		F1	Class A Common Stock		20723351.0	F2							I		See Footnote	F2
0000927089-13-000232	633571	Stock Option (Right to Buy)		12.75					F1	19-JAN-2020		Common Stock		5000.0				5000.0				D			
0001225208-13-026134	616931	Stock Options	F4	18.48				26-NOV-2017		26-FEB-2018		Common Stock, $.10 par value		26000.0				26000.0				D			
0001127602-13-035840	631582	Phantom Stock Shares		0.0					F1		F1	Common Stock		3280.0				3280.0				D			
0001225208-13-026121	623115	Stock Options	F6	18.48				07-MAR-2013		26-FEB-2018		Common Stock, $.10 par value		35000.0				35000.0				D			
0001225208-13-026121	623116	Stock Options	F6	18.48				26-NOV-2017		26-FEB-2018		Common Stock, $.10 par value		70000.0				70000.0	F7			D			
0001127602-13-035828	610899	Stock Option		29.83					F7	02-MAY-2018		Common Stock		4050.0				4050.0				D			
0001127602-13-035828	610902	Stock Option		41.74					F10	07-MAY-2020		Common Stock		5190.0				5190.0				D			
0001127602-13-035828	610901	Stock Option		30.74					F9	25-JUL-2019		Common Stock		1570.0				1570.0				D			
0001127602-13-035828	610900	Stock Option		34.05					F8	30-APR-2019		Common Stock		4725.0				4725.0				D			
0001127602-13-035828	610898	Stock Option		19.59					F6	28-APR-2017		Common Stock		7582.0				7582.0				D			
0001127602-13-035828	610897	Stock Option		14.54					F5	22-APR-2016		Common Stock		8820.0				8820.0				D			
0001127602-13-035828	610896	Stock Option		21.6					F4	22-APR-2015		Common Stock		8167.0				8167.0				D			
0001181431-13-064901	637053	Options to Purchase Common Stock	F5	24.27				18-AUG-2009	F6	18-AUG-2018		Common Stock		3500.0				3500.0				D			
0001181431-13-064901	637052	Options to Purchase Common Stock	F5	22.0				29-AUG-2008	F4	29-AUG-2017		Common Stock		3500.0				3500.0				D			
0001181431-13-064901	637054	Options to Purchase Common Stock	F5	18.27				21-AUG-2010	F7	21-AUG-2019		Common Stock		4475.0				4475.0				D			
0001181431-13-064900	607469	Options to Purchase Common Stock	F2	21.74				29-JUN-2007	F1	29-JUN-2016		Common Stock		2625.0				2625.0				D			
0001181431-13-064900	607471	Options to Purchase Common Stock	F7	24.27				18-AUG-2009	F8	18-AUG-2018		Common Stock		3500.0				3500.0				D			
0001181431-13-064900	607470	Options to Purchase Common Stock	F7	22.0				29-AUG-2008	F6	29-AUG-2017		Common Stock		3500.0				3500.0				D			
0001181431-13-064900	607472	Options to Purchase Common Stock	F7	18.27				21-AUG-2010	F9	21-AUG-2019		Common Stock		4475.0				4475.0				D			
0001127602-13-035821	617925	Stock Option		41.74					F6	07-MAY-2020		Common Stock		58760.0				58760.0				D			
0001127602-13-035821	617924	Stock Option		34.05					F5	30-APR-2019		Common Stock		31200.0				31200.0				D			
0001127602-13-035821	617923	Stock Option		29.83					F4	02-MAY-2018		Common Stock		25965.0				25965.0				D			
0001127602-13-035821	617922	Stock Option		19.59					F3	28-APR-2017		Common Stock		47632.0				47632.0				D			
0001127602-13-035821	617921	Stock Option		14.54					F2	22-APR-2016		Common Stock		34442.0				34442.0				D			
0001127602-13-035820	644264	Stock Option		19.59					F2	28-APR-2017		Common Stock		29079.0				29079.0				D			
0001127602-13-035820	644265	Stock Option		29.83					F3	02-MAY-2018		Common Stock		15150.0				15150.0				D			
0001127602-13-035820	644267	Stock Option		41.74					F5	07-MAY-2020		Common Stock		47200.0				47200.0				D			
0001127602-13-035820	644266	Stock Option		34.05					F4	30-APR-2019		Common Stock		28704.0				28704.0				D			
0001127602-13-035819	623578	Stock Option		34.05					F4	30-APR-2019		Common Stock		29955.0				29955.0				D			
0001127602-13-035819	623577	Stock Option		29.83					F3	02-MAY-2018		Common Stock		25965.0				25965.0				D			
0001127602-13-035819	623576	Stock Option		19.59					F2	28-APR-2017		Common Stock		11908.0				11908.0				D			
0001127602-13-035819	623579	Stock Option		41.74					F5	07-MAY-2020		Common Stock		26220.0				26220.0				D			
0001127602-13-035818	606632	Stock Option		21.6					F2	22-APR-2015		Common Stock		291352.0				291352.0				D			
0001127602-13-035818	606633	Stock Option		14.54					F3	22-APR-2016		Common Stock		451462.0				451462.0				D			
0001127602-13-035818	606634	Stock Option		19.59					F4	28-APR-2017		Common Stock		335790.0				335790.0				D			
0001127602-13-035818	606635	Stock Option		29.83					F5	02-MAY-2018		Common Stock		150840.0				150840.0				D			
0001127602-13-035818	606637	Stock Option		41.74					F7	07-MAY-2020		Common Stock		157310.0				157310.0				D			
0001127602-13-035818	606636	Stock Option		34.05					F6	30-APR-2019		Common Stock		190230.0				190230.0				D			
0001127602-13-035817	618356	Stock Option		41.74					F6	07-MAY-2020		Common Stock		26220.0				26220.0				D			
0001127602-13-035817	618354	Stock Option		29.83					F4	02-MAY-2018		Common Stock		25965.0				25965.0				D			
0001127602-13-035817	618353	Stock Option		19.59					F3	28-APR-2017		Common Stock		35725.0				35725.0				D			
0001127602-13-035817	618352	Stock Option		14.54					F2	22-APR-2016		Common Stock		33480.0				33480.0				D			
0001127602-13-035817	618355	Stock Option		34.05					F5	30-APR-2019		Common Stock		29955.0				29955.0				D			
0001127602-13-035816	637620	Stock Option		19.59					F3	28-APR-2017		Common Stock		26185.0				26185.0				D			
0001127602-13-035816	637621	Stock Option		29.83					F4	02-MAY-2018		Common Stock		14598.0				14598.0				D			
0001127602-13-035816	637622	Stock Option		34.05					F5	30-APR-2019		Common Stock		16368.0				16368.0				D			
0001127602-13-035816	637623	Stock Option		41.74					F6	07-MAY-2020		Common Stock		15546.0				15546.0				D			
0001127602-13-035815	645334	Stock Option		19.59					F2	28-APR-2017		Common Stock		19255.0				19255.0				D			
0001127602-13-035815	645335	Stock Option		29.83					F3	02-MAY-2018		Common Stock		11475.0				11475.0				D			
0001127602-13-035815	645336	Stock Option		34.05					F4	30-APR-2019		Common Stock		15600.0				15600.0				D			
0001127602-13-035815	645337	Stock Option		41.74					F5	07-MAY-2020		Common Stock		16322.0				16322.0				D			
0001179110-13-018587	618290	Restricted Stock Units			F2				F3		F3	Common Stock		79070.0				79070.0				D			
0001179110-13-018587	618292	Restricted Stock Units			F2				F5		F5	Common Stock		192308.0				192308.0				D			
0001179110-13-018587	618291	Restricted Stock Units			F2				F4		F4	Common Stock		173639.0				173639.0				D			
0001179110-13-018586	617550	Employee Stock Option (right to buy)	F4	18.47					F5	05-NOV-2018		Class A Common Stock		2000.0								D			
0001179110-13-018586	617551	Employee Stock Option (right to buy)	F6	18.33				09-JAN-2014		09-JAN-2019		Class A Common Stock		2650.0								D			
0001179110-13-018586	617552	Employee Stock Option (right to buy)	F6	18.33					F7	09-JAN-2019		Class A Common Stock		22000.0								D			
0001179110-13-018586	617553	Employee Stock Option (right to buy)	F6	18.53				31-DEC-2014		31-DEC-2019		Class A Common Stock		4000.0								D			
0001179110-13-018586	617558	Employee Stock Option (right to buy)	F6	28.7					F11	14-JAN-2023		Class A Common Stock		17114.0								D			
0001179110-13-018586	617555	Employee Stock Option (right to buy)	F6	22.97				15-OCT-2015		15-OCT-2020		Class A Common Stock		11500.0								D			
0001179110-13-018586	617556	Employee Stock Option (right to buy)	F6	27.77					F9	14-JAN-2021		Class A Common Stock		14800.0								D			
0001179110-13-018586	617557	Employee Stock Option (right to buy)	F6	22.87					F10	09-JAN-2022		Class A Common Stock		18800.0								D			
0001179110-13-018586	617554	Employee Stock Option (right to buy)	F6	19.2					F8	12-JAN-2020		Class A Common Stock		16400.0								D			
0001144204-13-069586	640073	Option-right to buy		11.3				14-FEB-2012		13-FEB-2014		Common Stock		2775.0				2775.0				D			
0001144204-13-069586	640072	Option-right to buy		11.3				14-FEB-2011		13-FEB-2014		Common Stock		2775.0				2775.0				D			
0001144204-13-069586	640071	Option-right to buy		11.3				14-FEB-2010		13-FEB-2014		Common Stock		2775.0				2775.0				D			
0001144204-13-069586	640070	Option-right to buy		11.3				14-FEB-2009		13-FEB-2014		Common Stock		2775.0				2775.0				D			
0001144204-13-069586	640069	Option-right to buy		15.59				30-DEC-2016		29-DEC-2017		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640068	Option-right to buy		15.59				30-DEC-2015		29-DEC-2017		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640067	Option-right to buy		15.59				30-DEC-2014		29-DEC-2017		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640066	Option-right to buy		15.59				30-DEC-2013		29-DEC-2017		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640065	Option-right to buy		15.59				30-DEC-2012		29-DEC-2017		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640064	Option-right to buy		19.33				31-DEC-2017		30-DEC-2018		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640063	Option-right to buy		19.33				31-DEC-2016		30-DEC-2018		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640062	Option-right to buy		19.33				31-DEC-2015		30-DEC-2018		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640061	Option-right to buy		19.33				31-DEC-2014		30-DEC-2018		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640060	Option-right to buy		19.33				31-DEC-2013		30-DEC-2018		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640089	Option-right to buy		19.03				31-DEC-2015		30-DEC-2016		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640088	Option-right to buy		19.03				31-DEC-2014		30-DEC-2016		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640087	Option-right to buy		19.03				31-DEC-2013		30-DEC-2016		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640086	Option-right to buy		19.03				31-DEC-2012		30-DEC-2016		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640085	Option-right to buy		19.03				31-DEC-2011		30-DEC-2016		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640084	Option-right to buy		12.14				31-DEC-2014		30-DEC-2015		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640083	Option-right to buy		12.14				31-DEC-2013		30-DEC-2015		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640082	Option-right to buy		12.14				31-DEC-2012		30-DEC-2015		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640081	Option-right to buy		12.14				31-DEC-2011		30-DEC-2015		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640080	Option-right to buy		12.14				31-DEC-2010		30-DEC-2015		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640079	Option-right to buy		6.93				31-DEC-2013		30-DEC-2014		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640078	Option-right to buy		6.93				31-DEC-2012		30-DEC-2014		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640077	Option-right to buy		6.93				31-DEC-2011		30-DEC-2014		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640076	Option-right to buy		6.93				31-DEC-2010		30-DEC-2014		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640075	Option-right to buy		6.93				31-DEC-2009		30-DEC-2014		Common Stock		3800.0				3800.0				D			
0001144204-13-069586	640074	Option-right to buy		11.3				14-FEB-2013		13-FEB-2014		Common Stock		2775.0				2775.0				D			
0001144204-13-069584	640687	Option-right to buy		12.14				31-DEC-2011		30-DEC-2015		Common Stock		3800.0				3800.0				D			
0001144204-13-069584	640688	Option-right to buy		12.14				31-DEC-2012		30-DEC-2015		Common Stock		3800.0				3800.0				D			
0001144204-13-069584	640686	Option-right to buy		12.14				31-DEC-2010		30-DEC-2015		Common Stock		3800.0				3800.0				D			
0001144204-13-069584	640685	Option-right to buy		6.93				31-DEC-2013		30-DEC-2014		Common Stock		3800.0				3800.0				D			
0001144204-13-069584	640684	Option-right to buy		6.93				31-DEC-2012		30-DEC-2014		Common Stock		3800.0				3800.0				D			
0001144204-13-069584	640683	Option-right to buy		6.93				31-DEC-2011		30-DEC-2014		Common Stock		3800.0				3800.0				D			
0001144204-13-069584	640682	Option-right to buy		6.93				31-DEC-2010		30-DEC-2014		Common Stock		3800.0				3800.0				D			
0001144204-13-069584	640681	Option-right to buy		6.93				31-DEC-2009		30-DEC-2014		Common Stock		3800.0				3800.0				D			
0001144204-13-069584	640680	Option-right to buy		11.3				14-FEB-2013		13-FEB-2014		Common Stock		2775.0				2775.0				D			
0001144204-13-069584	640679	Option-right to buy		11.3				14-FEB-2012		13-FEB-2014		Common Stock		2775.0				2775.0				D			
0001144204-13-069584	640678	Option-right to buy		11.3				14-FEB-2011		13-FEB-2014		Common Stock		2775.0				2775.0				D			
0001144204-13-069584	640677	Option-right to buy		11.3				14-FEB-2010		13-FEB-2014		Common Stock		2775.0				2775.0				D			
0001144204-13-069584	640676	Option-right to buy		11.3				14-FEB-2009		13-FEB-2014		Common Stock		2775.0				2775.0				D			
0001144204-13-069584	640675	Option-right to buy		15.59				30-DEC-2016		29-DEC-2017		Common Stock		3800.0				3800.0				D			
0001144204-13-069584	640674	Option-right to buy		15.59				30-DEC-2015		29-DEC-2017		Common Stock		3800.0				3800.0				D			
0001144204-13-069584	640673	Option-right to buy		15.59				30-DEC-2014		29-DEC-2017		Common Stock		3800.0				3800.0				D			
0001144204-13-069584	640672	Option-right to buy		15.59				30-DEC-2013		29-DEC-2017		Common Stock		3800.0				3800.0				D			
0001144204-13-069584	640671	Option-right to buy		15.59				30-DEC-2012		29-DEC-2017		Common Stock		3800.0				3800.0				D			
0001144204-13-069584	640670	Option-right to buy		19.33				31-DEC-2017		30-DEC-2018		Common Stock		3800.0				3800.0				D			
0001144204-13-069584	640669	Option-right to buy		19.33				31-DEC-2016		30-DEC-2018		Common Stock		3800.0				3800.0				D			
0001144204-13-069584	640668	Option-right to buy		19.33				31-DEC-2015		30-DEC-2018		Common Stock		3800.0				3800.0				D			
0001144204-13-069584	640667	Option-right to buy		19.33				31-DEC-2014		30-DEC-2018		Common Stock		3800.0				3800.0				D			
0001144204-13-069584	640666	Option-right to buy		19.33				31-DEC-2013		30-DEC-2018		Common Stock		3800.0				3800.0				D			
0001144204-13-069584	640695	Option-right to buy		19.03				31-DEC-2015		30-DEC-2016		Common Stock		3800.0				3800.0				D			
0001144204-13-069584	640694	Option-right to buy		19.03				31-DEC-2014		30-DEC-2016		Common Stock		3800.0				3800.0				D			
0001144204-13-069584	640693	Option-right to buy		19.03				31-DEC-2013		30-DEC-2016		Common Stock		3800.0				3800.0				D			
