ACCESSION_NUMBER	DERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	EXERCISE_DATE	EXERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001127602-07-003945	1403292	Stock Option (Right to Buy)		34.16				07-MAY-2004	F4	07-MAY-2009		Common Stock		1384.0				1384.0				D			
0001127602-07-003945	1403294	Stock Option (Right to Buy)		37.63				28-DEC-2006	F4	28-DEC-2011		Common Stock		1662.0				1662.0				D			
0001127602-07-003945	1403295	Stock Option (Right to Buy)		36.49				22-SEP-2006	F4	22-SEP-2011		Common Stock		5387.0				5387.0				D			
0001127602-07-003945	1403296	Stock Option (Right to Buy)		36.01				30-MAR-2007	F4	30-MAR-2012		Common Stock		1596.0				1596.0				D			
0001127602-07-003945	1403297	Stock Option (Right to Buy)		34.74				29-JUN-2007	F3	29-JUN-2012		Common Stock		1875.0				1875.0				D			
0001127602-07-003943	1263285	Stock Option (Right to Buy)		41.51				27-DEC-2004	F2	27-DEC-2009		Common Stock		1704.0				1704.0				D			
0001127602-07-003943	1263286	Stock Option (Right to Buy)		35.6				06-AUG-2004	F2	06-AUG-2009		Common Stock		495.0				495.0				D			
0001127602-07-003943	1263287	Stock Option (Right to Buy)		39.97				29-JUN-2005	F2	29-JUN-2010		Common Stock		2150.0				2150.0				D			
0001127602-07-003943	1263283	Stock Option (Right to Buy)		34.16				07-MAY-2004	F2	07-MAY-2009		Common Stock		1279.0				1279.0				D			
0001127602-07-003943	1263290	Stock Option (Right to Buy)		34.74				29-JUN-2007	F1	29-JUN-2012		Common Stock		1954.0				1954.0				D			
0001127602-07-003943	1263282	Stock Option (Right to Buy)		35.98				24-OCT-2005	F2	24-OCT-2010		Common Stock		1098.0				1098.0				D			
0001127602-07-003943	1263281	Stock Option (Right to Buy)		23.93				07-APR-2003	F2	07-APR-2008		Common Stock		3145.0				3145.0				D			
0001127602-07-003943	1263284	Stock Option (Right to Buy)		37.63				28-DEC-2006	F2	28-DEC-2011		Common Stock		1652.0				1652.0				D			
0001127602-07-003943	1263289	Stock Option (Right to Buy)		36.01				30-MAR-2007	F2	30-MAR-2012		Common Stock		1893.0				1893.0				D			
0001127602-07-003943	1263288	Stock Option (Right to Buy)		36.49				22-SEP-2006	F2	22-SEP-2011		Common Stock		4953.0				4953.0				D			
0001127602-07-003941	1422131	Stock Option (Right to Buy)		41.51				27-DEC-2004	F3	27-DEC-2009		Common Stock		412.0				412.0				D			
0001127602-07-003941	1422132	Stock Option (Right to Buy)		39.97				29-JUN-2005	F3	29-JUN-2010		Common Stock		569.0				569.0				D			
0001127602-07-003941	1422130	Stock Option (Right to Buy)		35.98				24-OCT-2005	F3	24-OCT-2010		Common Stock		392.0				392.0				D			
0001127602-07-003941	1422129	Stock Option (Right to Buy)		35.6				06-AUG-2004	F3	06-AUG-2009		Common Stock		205.0				205.0				D			
0001127602-07-003941	1422128	Stock Option (Right to Buy)		37.63				28-DEC-2006	F3	28-DEC-2011		Common Stock		495.0				495.0				D			
0001127602-07-003941	1422135	Stock Option (Right to Buy)		34.74				29-JUN-2007	F2	29-JUN-2012		Common Stock		621.0				621.0				D			
0001127602-07-003941	1422134	Stock Option (Right to Buy)		36.01				30-MAR-2007	F3	30-MAR-2012		Common Stock		601.0				601.0				D			
0001127602-07-003941	1422133	Stock Option (Right to Buy)		36.49				22-SEP-2006	F3	22-SEP-2011		Common Stock		1705.0				1705.0				D			
0001127602-07-003939	1232321	Stock Option (Right to Buy)		40.0				26-JUL-2010	F5	26-JUL-2016		Common Stock		24451.0				24451.0				D			
0001127602-07-003939	1232326	Stock Option (Right to Buy)		35.77				26-JUL-2010	F8	26-JUL-2016		Common Stock		33522.0				33522.0				D			
0001127602-07-003939	1232319	Stock Option (Right to Buy)		21.21				18-JUL-2006	F4	18-JUL-2012		Common Stock		75000.0				75000.0				D			
0001127602-07-003939	1232318	Stock Option (Right to Buy)		16.98				31-DEC-2002	F4	31-DEC-2007		Common Stock		895.0				895.0				D			
0001127602-07-003939	1232317	Stock Option (Right to Buy)		26.89				23-JUL-2007	F4	23-JUL-2013		Common Stock		75300.0				75300.0				D			
0001127602-07-003939	1232316	Stock Option (Right to Buy)		32.89				25-JUL-2011	F3	25-JUL-2017		Common Stock		41714.0				41714.0				D			
0001127602-07-003939	1232315	Stock Option (Right to Buy)		40.0				25-JUL-2011	F2	25-JUL-2017		Common Stock		34091.0				34091.0				D			
0001127602-07-003939	1232320	Stock Option (Right to Buy)		9.0				07-NOV-2001	F4	24-MAY-2009		Common Stock		40500.0				40500.0				D			
0001127602-07-003939	1232325	Stock Option (Right to Buy)		8.0				07-NOV-2001	F4	25-JUL-2010		Common Stock		37500.0				37500.0				D			
0001127602-07-003939	1232324	Stock Option (Right to Buy)		42.7				20-JUL-2009	F7	20-JUL-2015		Common Stock		39210.0				39210.0				D			
0001127602-07-003939	1232323	Stock Option (Right to Buy)		37.06				24-AUG-2008	F6	24-AUG-2014		Common Stock		38441.0				38441.0				D			
0001127602-07-003939	1232322	Stock Option (Right to Buy)		16.89				31-JUL-2005	F4	31-JUL-2011		Common Stock		25500.0				25500.0				D			
0001127602-07-003937	1149499	Stock Option (Right to Buy)		28.86				25-AUG-2006	F4	04-MAY-2014		Common Stock		1000.0				1000.0				D			
0001127602-07-003937	1149498	Stock Option (Right to Buy)		27.28				25-AUG-2006	F3	10-MAY-2015		Common Stock		1550.0				1550.0				D			
0001127602-07-003937	1149497	Director Stock Units		0.0					F2		F2	Common Stock		6384.0				6384.0				D			
0001127602-07-003935	1282933	Stock Option (Right to Buy)		40.0				26-JUL-2010	F3	26-JUL-2016		Common Stock		8892.0				8892.0				D			
0001127602-07-003935	1282934	Stock Option (Right to Buy)		26.89				23-JUL-2007	F4	23-JUL-2013		Common Stock		5850.0				5850.0				D			
0001127602-07-003935	1282935	Stock Option (Right to Buy)		42.7				20-JUL-2009	F6	20-JUL-2015		Common Stock		16295.0				16295.0				D			
0001127602-07-003935	1282931	Stock Option (Right to Buy)		21.21				18-JUL-2006	F4	18-JUL-2012		Common Stock		6750.0				6750.0				D			
0001127602-07-003935	1282932	Stock Option (Right to Buy)		37.06				24-AUG-2008	F5	24-AUG-2014		Common Stock		3222.0				3222.0				D			
0001127602-07-003935	1282928	Stock Option (Right to Buy)		40.0				25-JUL-2011	F2	25-JUL-2017		Common Stock		11724.0				11724.0				D			
0001127602-07-003935	1282929	Stock Option (Right to Buy)		32.89				25-JUL-2011	F2	25-JUL-2017		Common Stock		14345.0				14345.0				D			
0001127602-07-003935	1282930	Stock Option (Right to Buy)		35.77				26-JUL-2010	F3	26-JUL-2016		Common Stock		12190.0				12190.0				D			
0001181431-07-059321	1196283	Class A Preferred Stock		0.0	F2				F2		F4	Common Stock		16918.0				16918.0				I		By Daughter	
0001181431-07-059321	1196285	Class A Preferred Stock		0.0	F2				F2		F4	Common Stock		78.67				78.67				I		By SAIC Retirement Plan	
0001181431-07-059321	1196284	Class A Preferred Stock		0.0	F2				F2		F4	Common Stock		108590.58				108590.5				I		By Key Executive Stock	
0001181431-07-059320	1246976	Class A Preferred Stock		0.0	F2				F2		F4	Common Stock		84.74				84.74				I		By SAIC Retirement Plan	
0001181431-07-059320	1246978	Class A Preferred Stock		0.0	F2				F2		F4	Common Stock		2536.0				2536.0				I		By Self for Son	
0001181431-07-059320	1246977	Class A Preferred Stock		0.0	F2				F2		F4	Common Stock		2536.0				2536.0				I		By Self for Daughter	
0001181431-07-059320	1246975	Class A Preferred Stock		0.0	F2				F2		F4	Common Stock		19113.92				19113.91				I		By Key Executive Stock	
0001181431-07-059319	1282818	Employee Stock Options		11.87				01-APR-2007	F8	31-MAR-2010		Common Stock		2500.0				2500.0				D			
0001181431-07-059319	1282816	Employee Stock Options (right to buy)		16.83				01-APR-2005	F6	31-MAR-2008		Common Stock		2500.0				2500.0				D			
0001181431-07-059319	1282817	Employee Stock Options (right to buy)		13.02				01-APR-2006	F7	31-MAR-2009		Common Stock		2500.0				2500.0				D			
0001181431-07-059318	1518822	Employee Stock Options (right to buy)		13.02				01-APR-2006	F7	31-MAR-2009		Common Stock		2500.0				2500.0				D			
0001181431-07-059318	1518823	Employee Stock Options (right to buy)		11.87				01-APR-2007	F8	31-MAR-2010		Common Stock		2500.0				2500.0				D			
0001181431-07-059318	1518821	Employee Stock Options (right to buy)		16.83				01-APR-2005	F6	31-MAR-2008		Common Stock		2500.0				2500.0				D			
0001181431-07-059317	1160125	Employee Stock Options (right to buy)		13.02				01-APR-2006	F7	31-MAR-2009		Common Stock		2500.0				2500.0				D			
0001181431-07-059317	1160124	Employee Stock Options (right to buy)		16.83				01-APR-2005	F6	31-MAR-2008		Common Stock		2500.0				2500.0				D			
0001181431-07-059317	1160126	Employee Stock Options (right to buy)		11.87				01-APR-2007	F8	31-MAR-2010		Common Stock		2500.0				2500.0				D			
0001181431-07-059316	1401922	Employee Stock Options (right to buy)		8.71				01-OCT-2007	F6	30-SEP-2010		Common Stock		5000.0				5000.0	F6			D			
0001181431-07-059315	1420773	Employee Stock Options (right to buy)		8.71				01-OCT-2007	F6	30-SEP-2010		Common Stock		5000.0				5000.0	F6			D			
0001181431-07-059314	1178244	Incetive Stock Option		3.93				22-AUG-2007		22-AUG-2017		Common Stock		20000.0				28925.0				D			
0001181431-07-059314	1178245	Incentive Stock Option		4.76				01-APR-2007		01-APR-2016		Common Stock		8925.0				28925.0				D			
0000904454-07-000768	1379195	Series B Preferred Stock		20.0	F1				F1		F2	Common Stock		800.0								D			
0000904454-07-000766	1296383	Series A Preferred Stock			F3				F3		F4	Series B Preferred Stock		5000.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000766	1296384	Series B Preferred Stock		20.0	F5				F5		F4	Common Stock		4415700.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000764	1481459	Series A Preferred Stock			F3				F3		F4	Series B Preferred Stock		5000.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000764	1481460	Series B Preferred Stock		20.0	F5				F5		F4	Common Stock		4415700.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000762	1347608	Series A Preferred Stock			F3				F3		F4	Series B Preferred Stock		5000.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000762	1347609	Series B Preferred Stock		20.0	F5				F5		F4	Common Stock		4415700.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000760	1388689	Series A Preferred Stock			F3				F3		F4	Series B Preferred Stock		5000.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000760	1388690	Series B Preferred Stock		20.0	F5				F5		F4	Common Stock		4415700.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000757	1501450	Series A Preferred Stock			F3				F3		F4	Series B Preferred Stock		5000.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000757	1501451	Series B Preferred Stock		20.0	F5				F5		F4	Common Stock		4415700.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0001181431-07-059295	1078460	Employee Stock Options (right to buy)		13.02				01-JUL-2005	F6	30-JUN-2009		Common Stock		15000.0				15000.0				D			
0001181431-07-059294	1478532	Employee Stock Options (right to buy)		14.01				01-OCT-2006	F9	30-SEP-2010		Common Stock		100000.0				100000.0				D			
0001181431-07-059294	1478530	Employee Stock Options (right to buy)		13.52				01-JAN-2004	F7	31-DEC-2007		Common Stock		30000.0				30000.0				D			
0001181431-07-059294	1478529	Employee Stock Options (right to buy)		14.69				01-OCT-2003	F6	30-SEP-2007		Common Stock		70000.0				70000.0				D			
0001181431-07-059294	1478531	Employee Stock Options (right to buy)		16.97				01-JAN-2005	F8	31-DEC-2008		Common Stock		50000.0				50000.0				D			
0000904454-07-000752	1110113	Series B Preferred Stock		20.0	F5				F5		F4	Common Stock		4415700.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000752	1110112	Series A Preferred Stock			F3				F3		F4	Series B Preferred Stock		5000.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000749	1240765	Series A Preferred Stock			F3				F3		F4	Series B Preferred Stock		5000.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000749	1240766	Series B Preferred Stock		20.0	F5				F5		F4	Common Stock		4415700.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000746	1136401	Series B Preferred Stock		20.0	F5				F5		F4	Common Stock		4415700.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000746	1136400	Series A Preferred Stock			F3				F3		F4	Series B Preferred Stock		5000.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000746	1136402	Series B Preferred Stock		20.0	F5				F5		F4	Common Stock		800.0								I		By WCAS Management Corporation	F6
0000904454-07-000742	1428590	Series B Preferred Stock		20.0	F5				F5		F4	Common Stock		800.0								I		By WCAS Management Corporation	F6
0000904454-07-000742	1428589	Series B Preferred Stock		20.0	F5				F5		F4	Common Stock		4415700.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000742	1428588	Series A Preferred Stock			F3				F3		F4	Series B Preferred Stock		5000.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000740	1521219	Series A Preferred Stock			F3				F3		F4	Series B Preferred Stock		5000.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000740	1521220	Series B Preferred Stock		20.0	F5				F5		F4	Common Stock		4415700.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000740	1521221	Series B Preferred Stock		20.0	F5				F5		F4	Common Stock		800.0								I		By WCAS Management Corporation	F6
0000904454-07-000738	1411482	Series B Preferred Stock		20.0	F5				F5		F4	Common Stock		4415700.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000738	1411481	Series A Preferred Stock			F3				F3		F4	Series B Preferred Stock		5000.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000738	1411483	Series B Preferred Stock		20.0	F5				F5		F4	Common Stock		800.0								I		By WCAS Management Corporation	F6
0000904454-07-000736	1214239	Series B Preferred Stock		20.0	F5				F5		F4	Common Stock		800.0								I		By WCAS Management Corporation	F6
0000904454-07-000736	1214238	Series B Preferred Stock		20.0	F5				F5		F4	Common Stock		4415700.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000736	1214237	Series A Preferred Stock			F3				F3		F4	Series B Preferred Stock		5000.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000734	1400834	Series B Preferred Stock		20.0	F3				F3		F2	Common Stock		4415700.0								D			
0000904454-07-000734	1400833	Series A Preferred Stock			F1				F1		F2	Series B Preferred Stock		5000.0								D			
0000904454-07-000730	1428553	Series A Preferred Stock			F3				F3		F4	Series B Preferred Stock		5000.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000730	1428554	Series B Preferred Stock		20.0	F5				F5		F4	Common Stock		4415700.0								I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000903855-07-000380	1517897	Class A Common Convertible			F4				F4		F4	Class B Common Stock		99910094.0				99910094.0				D		by Corporation	F5
0000903855-07-000380	1517898	Class A Common Convertible			F4				F4		F4	Class B Common Stock		130448.0				130448.0				I			
0000769993-07-000968	1184499	Put option (right to sell)		12.5					F2	22-SEP-2007		Common Stock		80000.0								I		See footnote	F1
0000769993-07-000968	1184500	Put option (right to sell)		15.0					F2	22-SEP-2007		Common Stock		31250.0								I		See footnote	F1
0000769993-07-000968	1184501	Put option (right to sell)		7.5					F2	22-DEC-2007		Common Stock		6250.0								I		See footnote	F1
0000769993-07-000968	1184502	Put option (right to sell)		10.0					F2	22-DEC-2007		Common Stock		127675.0								I		See footnote	F1
0000769993-07-000968	1184503	Put option (right to sell)		15.0					F2	22-DEC-2007		Common Stock		550000.0								I		See footnote	F1
0000769993-07-000968	1184504	Put option (right to sell)		7.5					F2	19-JAN-2008		Common Stock		9600.0								I		See footnote	F1
0000769993-07-000968	1184505	Put option (right to sell)		10.0					F2	19-JAN-2008		Common Stock		83275.0								I		See footnote	F1
0000769993-07-000968	1184506	Put option (right to sell)		35.0					F2	19-JAN-2008		Common Stock		55000.0								I		See footnote	F1
0000769993-07-000968	1184487	Call option (obligation to sell)		10.0					F2	22-SEP-2007		Common Stock		107500.0								I		See footnote	F1
0000769993-07-000968	1184488	Call option (obligation to sell)		12.5					F2	22-SEP-2007		Common Stock		80000.0								I		See footnote	F1
0000769993-07-000968	1184489	Call option (obligation to sell)		15.0					F2	22-SEP-2007		Common Stock		31250.0								I		See footnote	F1
0000769993-07-000968	1184490	Call option (obligation to sell)		7.5					F2	22-DEC-2007		Common Stock		4650.0								I		See footnote	F1
0000769993-07-000968	1184491	Call option (obligation to sell)		10.0					F2	22-DEC-2007		Common Stock		106500.0								I		See footnote	F1
0000769993-07-000968	1184492	Call option (obligation to sell)		12.5					F2	22-DEC-2007		Common Stock		3825.0								I		See footnote	F1
0000769993-07-000968	1184493	Call option (obligation to sell)		15.0					F2	22-DEC-2007		Common Stock		550000.0								I		See footnote	F1
0000769993-07-000968	1184494	Call option (obligation to sell)		7.5					F2	19-JAN-2008		Common Stock		2500.0								I		See footnote	F1
0000769993-07-000968	1184495	Call option (obligation to sell)		10.0					F2	19-JAN-2008		Common Stock		77675.0								I		See footnote	F1
0000769993-07-000968	1184498	Put option (right to sell)		10.0					F2	22-SEP-2007		Common Stock		107500.0								I		See footnote	F1
0000769993-07-000968	1184496	Call option (obligation to sell)		12.5					F2	19-JAN-2008		Common Stock		2500.0								I		See footnote	F1
0000769993-07-000968	1184497	Call option (obligation to sell)		35.0					F2	19-JAN-2008		Common Stock		55000.0								I		See footnote	F1
0001179110-07-018950	1274859	Non-Employee Director Stock Option (right to buy)	F1	19.4					F2	11-FEB-2017		Common Stock		4500.0				4500.0				D			
0001179110-07-018948	1212799	Non-Employee Director Stock Option (right to buy)	F3	19.4					F4	11-FEB-2017		Common Stock		4500.0				4500.0				D			
0001179110-07-018948	1212800	Options		2.13				06-FEB-2004		05-FEB-2011		Common Stock		12000.0				12000.0				D			
0001001746-07-000058	1411676	Options (09/14/2005)		6.63				14-SEP-2006		14-SEP-2010		Common Stock		8000.0				8000.0				D			
0001001746-07-000058	1411673	Options (09/18/2002)		2.99				18-SEP-2003		18-SEP-2012		Common Stock		8000.0				8000.0				D			
0001001746-07-000058	1411674	Options (09/17/2003)		4.09				17-SEP-2004		17-SEP-2013		Common Stock		8000.0				8000.0				D			
0001001746-07-000058	1411677	Options (09/13/2006)		4.7				13-SEP-2007		13-SEP-2011		Common Stock		8000.0				8000.0				D			
0001001746-07-000058	1411672	Options (11/26/2001)		7.98				26-NOV-2002		26-NOV-2011		Common Stock		8000.0				8000.0				D			
0001001746-07-000058	1411675	Options (09/15/2004)		6.75				15-SEP-2005		15-SEP-2009		Common Stock		8000.0				8000.0				D			
0001209191-07-055327	1448635	Stock option to buy common		3.89					F3	26-JUN-2012		common stock		57881.0				57881.0				D			
0001179110-07-018944	1168397	Options to Purchase Common Stock		15.76					F4	15-MAR-2016		Common Stock		25000.0				25000.0				D			
0001179110-07-018944	1168396	Options to Purchase Common Stock		3.23					F3	14-MAY-2014		Common Stock		126134.0				126134.0				D			
0000019520-07-000128	1347820	2005 Stock Option (right to buy)		59.77				25-APR-2008	F1	25-APR-2013		Common Stock		12500.0				12500.0				D			
0000019520-07-000128	1347819	2005 Stock Option (right to buy)		42.09				30-NOV-2005	F3	20-APR-2012		Common Stock		15000.0				15000.0				D			
0000019520-07-000127	1358169	1999 Stock Option (right to buy)		43.78				13-APR-2006	F1	13-APR-2015		Common Stock		2000.0				2000.0				D			
0000019520-07-000127	1358170	1999 Stock Option (right to buy)		59.73				11-APR-2008	F1	11-APR-2017		Common Stock		2000.0				2000.0				D			
0000019520-07-000127	1358168	1999 Stock Option (right to buy)		37.06				12-APR-2007	F1	12-APR-2016		Common Stock		2000.0				2000.0				D			
0000019520-07-000126	1128280	2005 Stock Option (right to buy)		59.77				25-APR-2008	F2	25-APR-2013		Common Stock		25000.0				25000.0				D			
0000019520-07-000126	1128279	2005 Stock Option (right to buy)		42.09				30-NOV-2005	F4	20-APR-2012		Common Stock		25000.0				25000.0				D			
0000019520-07-000126	1128278	2005 Stock Option (right to buy)		38.07				30-JAN-2007	F2	30-JAN-2012		Common Stock		25000.0				25000.0				D			
0000019520-07-000126	1128277	2003 Stock Option (right to buy)		28.39				27-APR-2005	F2	27-APR-2014		Common Stock		30000.0				30000.0				D			
0001181431-07-059241	1144848	Stock Options		12.05				31-AUG-2006		31-AUG-2016		Common Stock		1100.0				1100.0				D			
0001194961-07-000010	1343069	Babson Capital Non Qualified Thrift Plan		0.0					F1		F1	Capital Stock		22775.4				22775.4				D			
0001161697-07-001121	1342686	Employee Stock Option (Right To Buy)		0.37					F7	10-JUL-2017		Common Stock		500000.0				1700000.0				D			
0001161697-07-001121	1342685	Employee Stock Option (Right To Buy)		0.15					F6	22-FEB-2017		Common Stock		250000.0				1200000.0				D			
0001161697-07-001121	1342684	Employee Stock Option (Right To Buy)		0.16					F5	14-AUG-2016		Common Stock		250000.0				950000.0				D			
0001161697-07-001121	1342683	Employee Stock Option (Right To Buy)		0.26					F4	31-JUL-2015		Common Stock		100000.0				700000.0				D			
0001161697-07-001121	1342681	Employee Stock Option (Right To Buy)		0.2					F2	16-MAY-2014		Common Stock		100000.0				500000.0				D			
0001161697-07-001121	1342682	Employee Stock Option (Right To Buy)		0.24					F3	18-NOV-2014		Common Stock		100000.0				600000.0				D			
0001161697-07-001121	1342680	Employee Stock Option (Right To Buy)		0.3					F1	11-JAN-2014		Common Stock		400000.0				400000.0				D			
0000076267-07-000016	1093358	Right to buy option	F1	25.35				03-AUG-2007		03-AUG-2016		Common Stock		3000.0				3000.0				D			
0000076267-07-000016	1093356	Right to buy option	F1	23.41				14-JUL-2005		14-JUL-2014		Common Stock		7500.0				7500.0				D			
0000076267-07-000016	1093357	Right to buy option	F1	24.56				24-AUG-2006		24-AUG-2015		Common Stock		3000.0				3000.0				D			
0001144204-07-051777	1287157	Employee Stock Option (right to buy)		0.91					F1	21-SEP-2011		Common Stock		3500.0								D			
0001144204-07-051777	1287158	Employee Stock Option (right to buy)		1.15					F2	27-AUG-2012		Common Stock		938.0								D			
0001144204-07-051777	1287161	Employee Stock Option (right to buy)		7.04					F5	05-MAY-2016		Common Stock		3750.0								D			
0001144204-07-051777	1287160	Employee Stock Option (right to buy)		1.33					F4	30-SEP-2014		Common Stock		5000.0								D			
0001144204-07-051777	1287159	Employee Stock Option (right to buy)		1.28					F3	24-MAY-2014		Common Stock		1750.0								D			
0001144204-07-051777	1287162	Employee Stock Option (right to buy)		2.43					F6	12-FEB-2017		Common Stock		5000.0								D			
0001209191-07-055314	1256909	Incentive Stock Option (Right to Buy)		9.19					F1	25-OCT-2016		Ordinary Shares		5857.0	F2							D			
0001127602-07-003927	1235994	Class B Common Stock		0.0					F3		F2	Class A Common Stock		1194309.0				1194309.0				D		By Limited Partnership I	
0001127602-07-003927	1235995	Class B Common Stock		0.0					F3		F2	Class A Common Stock		278431.0				278431.0				I		By Limited Partnership II	
0001127602-07-003927	1235996	Class B Common Stock		0.0					F3		F2	Class A Common Stock		1956653.0				1956653.0				I		By Trust	
0001127602-07-003927	1235997	Class B Common Stock		0.0					F3		F2	Class A Common Stock		6196459.0				6196459.0				I			
0001026013-07-000005	1248838	Stock Option (right to buy)			F1				F2		F3	Common Stock, par value $.05 per share		2376.0				2376.0				D			
0001104659-07-072059	1364546	Employee Stock Option (Right to Buy		32.59				20-DEC-2005		21-DEC-2014		Common Stock		7000.0				7000.0				D			
0001104659-07-072059	1364547	Employee Stock Option (Right to Buy		25.08				20-DEC-2005		16-DEC-2013		Common Stock		7000.0	F4			7000.0	F4			D			
0001326782-07-000016	1402722	Non-Qualified Stock Options		0.25				23-NOV-2005		16-FEB-2009		Common Stock		500000.0				8550000.0				D			
