TRANS_DATE,TRANS_CODE,TRANS_SHARES
2013-12-12,S,3370.0
2013-12-12,M,30000.0
2013-12-12,S,5935.0
2013-12-12,S,24065.0
2013-10-10,S,18191.0
2013-10-10,S,1609.0
2013-10-10,M,20000.0
2013-10-10,S,200.0
2013-10-10,S,5106.0
2013-10-10,S,265.0
2013-10-10,M,6000.0
2013-10-10,S,629.0
2013-11-13,S,5000.0
2013-11-01,S,800.0
2013-11-01,S,4200.0
2013-11-01,M,5000.0
2013-11-01,S,2345.0
2013-11-01,S,800.0
2013-11-01,M,10000.0
2013-11-01,S,6855.0
2013-10-02,S,5000.0
2013-10-31,M,787.0
2013-10-31,S,787.0
2013-10-01,S,788.0
2013-10-01,M,788.0
2013-11-29,M,30000.0
2013-11-29,S,1985.0
2013-11-29,S,2918.0
2013-11-29,S,25097.0
2013-12-02,S,788.0
2013-12-02,M,788.0
2013-11-27,S,4700.0
2013-11-27,S,300.0
2013-09-27,A,248.0
2013-09-27,A,198.0
2013-09-27,A,246.0
2013-10-30,S,300.0
2013-10-30,S,4700.0
2013-10-30,M,6000.0
2013-10-30,S,1200.0
2013-10-30,S,4800.0
2008-07-29,M,833.0
2008-07-29,S,833.0
2008-07-29,S,15000.0
2008-07-29,M,15000.0
2008-07-29,S,3250.0
2008-07-29,S,500.0
2008-07-29,M,3250.0
2008-09-25,S,25840.0
2008-09-25,S,4160.0
2008-07-23,M,3000.0
2008-07-23,S,3000.0
2008-07-24,S,10000.0
2008-08-26,M,975.0
2008-08-26,S,975.0
2008-08-26,M,325.0
2008-08-26,S,325.0
2008-08-26,S,34.0
2008-08-26,M,34.0
2008-08-26,S,616.0
2008-08-26,M,616.0
2008-08-26,M,1300.0
2008-08-26,S,1300.0
2008-08-26,M,336.0
2008-08-26,S,336.0
2008-09-23,M,6500.0
2008-09-23,S,6500.0
2008-07-22,S,1167.0
2008-07-22,M,2083.0
2008-07-22,S,2083.0
2008-07-22,M,1167.0
2008-07-22,S,65.0
2008-07-22,S,35.0
2008-07-22,S,200.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,200.0
2008-07-22,S,100.0
2008-07-22,S,91.0
2008-07-22,S,9.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,200.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,200.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2008-07-22,S,300.0
2008-07-22,S,100.0
2008-07-22,S,100.0
2007-12-20,G,12000.0
2008-07-16,S,10000.0
2008-07-16,M,10000.0
2008-08-19,M,400.0
2008-08-19,S,400.0
2008-08-19,S,400.0
2008-08-19,S,2200.0
2008-08-19,M,400.0
2008-08-19,M,2200.0
2008-08-19,S,2700.0
2008-08-19,S,1800.0
2008-08-19,S,500.0
2008-09-16,S,1300.0
2008-09-16,S,700.0
2008-09-16,S,2500.0
2008-09-16,S,400.0
2008-09-16,S,100.0
2008-09-16,S,600.0
2008-09-16,S,700.0
2008-09-16,S,2700.0
2008-09-16,S,800.0
2008-09-16,S,200.0
2008-07-16,S,10000.0
2008-07-16,M,10000.0
2008-08-14,M,1900.0
2008-08-14,M,2500.0
2008-08-14,S,2500.0
2008-08-14,M,2500.0
2008-08-14,S,1900.0
2008-08-14,M,1900.0
2008-08-14,S,1900.0
2008-08-14,S,2500.0
2008-08-14,S,1200.0
2008-08-14,M,1200.0
2008-07-15,S,666.0
2008-07-15,M,666.0
2008-07-15,M,3250.0
2008-07-15,S,3250.0
2008-09-11,S,8100.0
2008-09-11,M,6900.0
2008-09-11,S,6900.0
2008-09-11,M,8100.0
2008-07-10,S,260.0
2008-08-13,S,2500.0
2008-08-13,M,2500.0
2008-07-10,M,2500.0
2008-07-10,S,2500.0
2008-07-10,M,7500.0
2008-07-10,S,7500.0
2008-08-12,M,1667.0
2008-08-12,S,1583.0
2008-08-12,M,1583.0
2008-08-12,S,1667.0
2008-08-12,S,666.0
2008-08-12,M,666.0
2008-09-09,M,917.0
2008-09-09,S,400.0
2008-09-09,M,666.0
2008-09-09,S,1667.0
2008-09-09,M,1667.0
2008-09-09,S,666.0
2008-09-09,S,917.0
2008-08-07,S,12500.0
2008-08-07,M,12500.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,200.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,200.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,200.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,42.0
2008-07-08,S,58.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-07-08,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,200.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,200.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,200.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,200.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,200.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-08-05,S,100.0
2008-09-02,S,3000.0
2008-09-02,S,100.0
2008-09-02,S,1300.0
2008-09-02,S,600.0
2008-09-02,S,1300.0
2008-09-02,S,500.0
2008-09-02,S,2900.0
2008-09-02,S,300.0
2008-07-31,M,10000.0
2008-07-31,S,10000.0
2008-07-01,M,3250.0
2008-07-01,S,3250.0
2008-07-01,S,500.0
2008-07-01,M,833.0
2008-07-01,S,833.0
2008-08-28,S,10000.0
2019-11-14,S,155.0
2019-11-14,F,116.0
2019-10-15,S,1210.0
2019-10-15,S,1296.0
2019-10-15,M,4000.0
2019-10-15,S,1394.0
2019-10-15,S,100.0
2019-12-11,F,3015.0
2019-12-10,S,1200.0
2019-12-06,S,1000.0
2019-10-07,A,1327.0
2019-11-05,F,1194.0
2019-11-05,F,820.0
2019-11-05,F,1051.0
2019-11-05,F,3953.0
2019-11-05,F,1644.0
2019-11-05,F,259.0
2019-11-05,F,1156.0
2019-11-05,F,1178.0
2019-11-05,F,1137.0
2019-11-05,F,492.0
2019-11-05,F,83.0
2019-11-05,F,80.0
2019-11-05,F,99.0
2019-11-01,S,625.0
2019-11-01,S,1674.0
2019-11-01,S,193.0
2019-12-02,S,655.0
2019-12-02,S,625.0
2019-10-01,S,124.0
2019-10-01,S,625.0
2019-11-29,S,892.0
2016-07-27,A,4931.0
2016-07-27,A,1541.0
2016-07-26,M,10000.0
2016-07-26,S,10000.0
2016-07-27,S,8632.0
2016-08-23,S,5746.0
2016-08-23,M,20000.0
2016-08-23,S,4347.0
2016-08-23,S,9707.0
2016-08-23,S,200.0
2016-08-22,S,300.0
2016-08-22,S,300.0
2016-09-20,S,300.0
2016-07-18,S,10000.0
2016-07-18,M,10000.0
2016-07-20,S,300.0
2016-07-18,S,900.0
2016-08-17,M,600.0
2016-08-17,S,300.0
2016-08-17,S,300.0
2016-09-15,S,400.0
2016-09-15,S,100.0
2016-09-15,S,400.0
2016-09-15,S,370.0
2016-09-14,S,400.0
2016-09-14,M,600.0
2016-09-14,S,200.0
2016-08-15,M,10000.0
2016-08-15,S,10000.0
2016-07-14,M,5000.0
2016-07-14,S,100.0
2016-07-14,S,2606.0
2016-07-14,S,2294.0
2016-08-12,M,4000.0
2016-08-12,S,4000.0
2016-07-11,S,716.0
2016-07-05,A,2705.0
2016-08-09,M,10000.0
2016-08-09,S,10000.0
2016-09-06,S,116.0
2016-08-04,S,116.0
2016-07-05,A,8113.0
2016-08-01,S,10000.0
2016-08-01,M,10000.0
2009-05-27,S,600.0
2009-05-27,S,4400.0
2009-06-25,S,20500.0
2009-06-25,S,4500.0
2009-06-25,M,8300.0
2009-06-25,S,8300.0
2009-06-25,S,1700.0
2009-06-25,M,1700.0
2009-05-26,S,2000.0
2009-05-26,M,2000.0
2009-04-23,S,24000.0
2009-04-23,S,1000.0
2009-06-24,S,5000.0
2009-06-23,M,2000.0
2009-06-23,S,2000.0
2009-04-16,S,3200.0
2009-04-16,M,4800.0
2009-04-16,M,3200.0
2009-04-16,S,4800.0
2009-06-17,S,5000.0
2009-05-14,M,1667.0
2009-05-14,S,1667.0
2009-05-14,M,1667.0
2009-05-14,S,1667.0
2009-05-14,M,1667.0
2009-05-14,S,1667.0
2009-05-14,M,2500.0
2009-05-14,S,2500.0
2009-05-14,M,834.0
2009-05-14,S,834.0
2009-05-14,M,5830.0
2009-05-14,S,5830.0
2009-05-14,M,1667.0
2009-05-14,S,1667.0
2009-05-14,M,2500.0
2009-05-14,S,2500.0
2009-05-14,M,1667.0
2009-05-14,S,1667.0
2009-05-14,M,1667.0
2009-05-14,S,1667.0
2009-05-14,M,1667.0
2009-05-14,S,1667.0
2009-05-14,M,1667.0
2009-05-14,S,1667.0
2009-06-11,M,1666.0
2009-06-11,S,1666.0
2009-06-11,S,833.0
2009-06-11,M,833.0
2009-06-11,S,5839.0
2009-06-11,M,5839.0
2009-06-11,S,2500.0
2009-06-11,M,2500.0
2009-06-11,S,2500.0
2009-06-11,M,1666.0
2009-06-11,S,1666.0
2009-06-11,M,1666.0
2009-06-11,S,1666.0
2009-06-11,M,1666.0
2009-06-11,S,1666.0
2009-06-11,M,1666.0
2009-06-11,S,1666.0
2009-06-11,M,1666.0
2009-06-11,S,1666.0
2009-06-11,M,1666.0
2009-06-11,S,1666.0
2009-06-11,M,1666.0
2009-06-11,S,1666.0
2009-06-11,M,2500.0
2009-05-12,M,2000.0
2009-05-12,S,2000.0
2009-04-09,M,1667.0
2009-04-09,S,2501.0
2009-04-09,M,2501.0
2009-04-09,S,1667.0
2009-04-09,M,1667.0
2009-04-09,M,842.0
2009-04-09,S,842.0
2009-04-09,S,5820.0
2009-04-09,M,5820.0
2009-04-09,S,2501.0
2009-04-09,M,2501.0
2009-04-09,S,1667.0
2009-04-09,M,1667.0
2009-04-09,S,1667.0
2009-04-09,M,1667.0
2009-04-09,S,1667.0
2009-04-09,M,1667.0
2009-04-09,S,1667.0
2009-04-09,M,1667.0
2009-04-09,S,1667.0
2009-04-09,M,1667.0
2009-04-09,S,1667.0
2009-04-09,M,1667.0
2009-04-09,S,1667.0
2009-04-09,M,15000.0
2009-04-09,S,15000.0
2009-02-17,G,7500.0
2009-05-08,A,2000.0
2009-06-09,M,2000.0
2009-06-09,S,2000.0
2009-06-10,S,200.0
2009-06-10,S,4800.0
2009-05-07,D,800.0
2009-05-08,A,2000.0
2009-05-08,A,2000.0
2009-05-07,D,800.0
2009-05-07,D,800.0
2009-05-08,A,2000.0
2009-05-08,A,2000.0
2009-05-08,A,2000.0
2009-05-07,D,800.0
2009-05-08,A,2000.0
2009-05-08,A,2000.0
2009-06-04,M,2000.0
2009-06-04,S,1600.0
2009-06-04,M,1600.0
2009-06-04,S,2000.0
2009-06-03,S,500.0
2009-06-03,S,4500.0
2009-06-01,M,10000.0
2009-06-01,S,10000.0
2009-05-28,M,13760.0
2009-05-28,S,696.0
2009-05-28,M,696.0
2009-05-28,S,13760.0
2009-05-28,S,25000.0
2011-01-28,F,1750.0
2011-01-31,F,2800.0
2011-01-27,M,3257.0
2011-01-27,S,3257.0
2011-01-27,S,21743.0
2011-01-27,M,21743.0
2011-01-28,F,257.0
2011-01-27,F,471.0
2011-01-28,F,611.0
2011-01-27,F,412.0
2011-01-27,F,412.0
2011-01-31,F,1007.0
2011-01-28,F,611.0
2011-01-27,F,412.0
2011-01-31,F,1400.0
2011-01-28,F,805.0
2011-01-28,F,513.0
2011-01-27,F,419.0
2011-03-24,S,7500.0
2011-03-24,M,3822.0
2011-03-24,M,7500.0
2011-03-24,S,13678.0
2011-03-24,M,13678.0
2011-03-24,S,3822.0
2011-02-24,S,10790.0
2011-02-24,M,10790.0
2011-02-24,S,14210.0
2011-02-24,M,14210.0
2011-02-22,M,2894.0
2011-02-22,S,2894.0
2011-02-22,M,2106.0
2011-02-22,S,2106.0
2011-02-22,S,1915.0
2011-02-22,M,1915.0
2011-02-22,S,3085.0
2011-02-22,M,3240.0
2011-02-22,S,4260.0
2011-02-22,M,4260.0
2011-02-22,S,3240.0
2011-02-22,M,3085.0
2011-03-17,S,3524.0
2011-03-17,M,3524.0
2011-03-17,S,2000.0
2011-03-17,M,2000.0
2011-03-17,S,476.0
2011-03-17,M,476.0
2011-03-17,S,1300.0
2011-03-17,M,1300.0
2011-03-17,S,2700.0
2011-03-17,M,2700.0
2011-01-19,S,400.0
2011-01-19,S,4600.0
2011-03-16,S,5000.0
2010-12-22,G,2000.0
2011-01-13,M,11000.0
2011-01-13,S,9500.0
2011-01-13,M,4500.0
2011-01-13,S,11000.0
2011-01-13,S,4500.0
2011-01-13,M,9500.0
2010-12-23,G,7500.0
2011-03-10,S,442.0
2011-03-10,S,24558.0
2011-03-10,M,442.0
2011-03-10,M,24558.0
2011-01-12,M,15.0
2011-01-12,S,15.0
2011-01-12,M,8500.0
2011-01-12,M,6400.0
2011-01-12,S,6400.0
2011-01-12,M,100.0
2011-01-12,S,100.0
2011-01-12,S,1785.0
2011-01-12,M,1785.0
2011-01-12,S,2200.0
2011-01-12,M,2200.0
2011-01-12,S,8500.0
2011-02-10,M,3237.0
2011-02-10,S,17254.0
2011-02-10,M,17254.0
2011-02-10,S,4509.0
2011-02-10,S,3237.0
2011-02-10,M,4509.0
2011-01-11,M,4570.0
2011-01-11,M,4582.0
2011-01-11,M,656.0
2011-01-11,S,6844.0
2011-01-11,S,430.0
2011-01-11,M,430.0
2011-01-11,S,4570.0
2011-01-11,S,656.0
2011-01-11,S,4582.0
2011-01-11,M,418.0
2011-01-11,S,418.0
2011-01-11,M,6844.0
2011-03-09,S,6869.0
2011-03-09,M,4300.0
2011-03-09,M,6869.0
2011-03-09,S,600.0
2011-03-09,M,600.0
2011-03-09,S,4400.0
2011-03-09,M,4400.0
2011-03-09,S,700.0
2011-03-09,M,700.0
2011-03-09,S,4300.0
2011-03-09,M,631.0
2011-03-09,S,631.0
2011-01-05,S,1000.0
2011-01-05,S,900.0
2011-01-05,S,3100.0
2011-01-04,M,1667.0
2011-01-04,S,1667.0
2011-03-02,S,4000.0
2011-03-02,S,300.0
2011-03-02,S,700.0
2011-02-02,S,5000.0
2011-02-01,F,3501.0
2011-02-01,A,25000.0
2011-01-31,A,6000.0
2011-01-31,A,6000.0
2011-01-31,A,6000.0
2011-01-31,A,6667.0
2011-01-31,A,3333.0
2014-10-30,M,2100.0
2014-10-30,S,300.0
2014-10-30,S,101.0
2014-10-30,S,600.0
2014-10-30,S,433.0
2014-10-30,S,666.0
2014-12-30,S,400.0
2014-12-30,S,1800.0
2014-12-30,S,2800.0
2014-12-30,G,2700.0
2014-12-29,M,8000.0
2014-12-29,S,5563.0
2014-12-29,S,1001.0
2014-12-29,S,100.0
2014-12-29,S,1336.0
2014-12-26,S,415.0
2014-12-26,S,5838.0
2014-12-26,S,16568.0
2014-12-26,S,2179.0
2014-12-26,M,25000.0
2014-12-16,G,25000.0
2014-12-29,S,146.0
2014-10-27,S,147.0
2014-11-26,S,1626.0
2014-10-23,S,743.0
2014-10-23,S,10968.0
2014-10-23,M,25000.0
2014-10-23,S,1709.0
2014-10-23,S,11580.0
2014-12-23,S,2300.0
2014-12-23,S,1500.0
2014-12-23,S,700.0
2014-12-23,S,300.0
2014-12-23,S,200.0
2014-12-23,S,990.0
2014-12-23,S,610.0
2014-12-23,S,200.0
2014-12-23,S,200.0
2014-12-16,F,1395.0
2014-11-17,M,4000.0
2014-11-17,S,4000.0
2014-11-14,S,300.0
2014-11-14,S,400.0
2014-11-14,S,622.0
2014-11-14,S,100.0
2014-11-14,M,1422.0
2014-12-16,S,200.0
2014-12-16,S,800.0
2014-12-16,S,700.0
2014-12-16,S,600.0
2014-12-16,S,1800.0
2014-12-16,S,900.0
2014-12-15,S,100.0
2014-12-15,S,200.0
2014-12-15,M,1422.0
2014-12-15,S,300.0
2014-12-15,S,822.0
2014-10-14,S,500.0
2014-10-14,S,722.0
2014-10-14,M,1422.0
2014-10-14,S,200.0
2014-10-15,S,652.0
2014-10-15,S,1123.0
2014-10-15,M,2000.0
2014-10-15,S,225.0
2014-10-13,M,2100.0
2014-10-13,S,431.0
2014-10-13,S,469.0
2014-10-13,S,900.0
2014-10-13,S,300.0
2014-11-13,S,6238.0
2014-11-13,S,3923.0
2014-11-13,S,3939.0
2014-11-13,M,25000.0
2014-11-13,S,8475.0
2014-11-13,S,2425.0
2014-11-13,S,135.0
2014-11-13,S,200.0
2014-11-13,S,200.0
2014-11-13,S,465.0
2014-11-13,S,200.0
2014-11-13,S,500.0
2014-11-13,S,400.0
2014-11-13,M,2100.0
2014-12-11,S,2327.0
2014-12-11,S,10110.0
2014-12-11,S,4650.0
2014-12-11,M,25000.0
2014-12-11,S,7913.0
2014-12-09,S,300.0
2014-12-09,S,2600.0
2014-12-09,S,1500.0
2014-12-09,S,600.0
2014-09-05,G,10000.0
2014-12-09,S,500.0
2014-12-09,S,1200.0
2014-12-09,S,300.0
2014-10-09,M,25000.0
2014-10-09,S,854.0
2014-10-09,S,1050.0
2014-10-09,S,15233.0
2014-10-09,S,6342.0
2014-10-09,S,1521.0
2014-12-05,A,1811.0
2014-12-08,S,200.0
2014-12-08,S,300.0
2014-12-08,S,401.0
2014-12-08,M,1600.0
2014-12-08,S,699.0
2014-12-05,A,2173.0
2014-12-05,A,3555.0
2014-12-05,A,1317.0
2014-12-05,A,1975.0
2014-12-05,A,9216.0
2014-12-05,A,1646.0
2014-12-05,A,1646.0
2014-12-05,A,1646.0
2014-12-05,A,1844.0
2014-10-07,S,2056.0
2014-10-07,S,1500.0
2014-10-07,M,4456.0
2014-10-07,S,900.0
2014-11-03,S,1200.0
2014-11-03,M,10000.0
2014-11-03,S,700.0
2014-11-03,S,8100.0
2014-11-03,M,631.0
2014-11-03,S,431.0
2014-11-03,S,200.0
2014-12-04,S,100.0
2014-12-04,M,10000.0
2014-12-04,S,4291.0
2014-12-04,S,3100.0
2014-12-04,S,609.0
2014-12-04,S,1900.0
2014-10-01,S,1100.0
2014-10-01,S,800.0
2014-10-01,S,200.0
2014-10-01,M,2100.0
2014-10-01,S,632.0
2014-10-01,M,632.0
2014-10-01,S,200.0
2014-10-01,S,1074.0
2014-10-01,S,3629.0
2014-10-01,S,400.0
2014-10-01,M,10000.0
2014-10-01,S,4697.0
2014-12-01,S,631.0
2014-12-01,M,631.0
2014-12-01,S,125.0
2014-12-01,S,5178.0
2014-12-01,S,2160.0
2014-12-01,M,10000.0
2014-12-01,S,2537.0
2014-11-28,S,5262.0
2014-11-28,S,11413.0
2014-11-28,S,5924.0
2014-11-28,M,25000.0
2014-11-28,S,2401.0
2014-11-28,S,150.0
2021-12-28,S,100.0
2021-10-26,S,2926.0
2021-10-22,S,314.0
2021-11-22,S,314.0
2021-12-22,S,322.0
2021-10-19,S,173.0
2021-10-19,S,948.0
2021-10-19,S,1051.0
2021-10-19,S,154.0
2021-10-19,S,600.0
2021-11-12,S,361.0
2021-10-12,S,423.0
2021-10-12,S,750.0
2021-10-12,S,893.0
2021-10-12,S,709.0
2021-10-12,S,151.0
2021-10-05,F,83.0
2021-11-05,F,97.0
2021-11-05,F,264.0
2021-11-05,F,574.0
2021-11-05,F,739.0
2021-11-05,F,191.0
2021-11-05,F,434.0
2021-11-08,S,1000.0
2021-11-05,F,446.0
2021-11-05,F,3604.0
2021-11-05,F,723.0
2021-11-05,F,982.0
2021-12-08,S,100.0
2021-10-05,F,115.0
2021-11-02,S,200.0
2021-11-02,S,639.0
2021-11-02,S,645.0
2021-11-02,S,483.0
2021-11-02,S,393.0
2021-11-02,S,200.0
2021-11-02,S,366.0
2021-10-28,S,100.0
2008-03-27,S,10000.0
2008-03-27,M,5000.0
2008-03-27,S,5000.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,A,4583.0
2008-01-29,A,4583.0
2008-01-29,A,5000.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,25.0
2008-01-29,S,75.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,200.0
2008-01-29,S,200.0
2008-01-29,S,200.0
2008-01-29,S,165.0
2008-01-29,S,35.0
2008-01-29,S,100.0
2008-01-29,S,300.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-29,S,200.0
2008-01-29,S,100.0
2008-01-29,S,200.0
2008-01-29,S,100.0
2008-01-29,S,100.0
2008-01-24,S,10000.0
2008-01-24,M,5000.0
2008-01-24,S,5000.0
2008-02-26,S,75.0
2008-02-26,S,25.0
2008-02-26,S,100.0
2008-02-26,S,100.0
2008-02-26,S,200.0
2008-02-26,S,100.0
2008-02-26,S,100.0
2008-02-26,S,200.0
2008-02-26,S,147.0
2008-02-26,S,53.0
2008-02-26,S,100.0
2008-02-26,S,94.0
2008-02-26,S,100.0
2008-02-26,S,6.0
2008-02-26,S,100.0
2008-02-26,S,100.0
2008-02-26,S,200.0
2008-02-26,S,100.0
2008-02-26,S,100.0
2008-02-26,S,100.0
2008-02-26,S,100.0
2008-02-26,S,100.0
2008-02-26,S,100.0
2008-02-26,S,100.0
2008-02-26,S,100.0
2008-02-26,S,100.0
2008-02-26,S,100.0
2008-02-26,S,100.0
2008-01-09,S,4000.0
2008-01-10,S,3000.0
2008-02-26,S,200.0
2008-02-26,S,100.0
2008-02-26,S,100.0
2008-02-26,S,100.0
2008-02-26,S,100.0
2008-02-26,S,198.0
2008-02-26,S,202.0
2008-02-26,S,100.0
2008-02-26,S,200.0
2008-02-26,S,100.0
2008-02-26,S,100.0
2008-02-26,S,300.0
2008-02-26,S,200.0
2008-02-26,S,100.0
2008-02-26,M,6000.0
2008-02-26,S,6000.0
2008-03-25,S,100.0
2008-03-25,S,300.0
2008-03-25,S,100.0
2008-03-25,S,400.0
2008-03-25,S,100.0
2008-03-25,S,100.0
2008-03-25,S,386.0
2008-03-25,S,200.0
2008-03-25,S,100.0
2008-03-25,S,100.0
2008-03-25,S,100.0
2008-03-25,S,200.0
2008-03-25,S,100.0
2008-03-25,S,214.0
2008-03-25,S,200.0
2008-03-25,S,100.0
2008-03-25,S,200.0
2008-03-25,S,200.0
2008-03-25,S,100.0
2008-03-25,S,100.0
2008-03-25,S,100.0
2008-03-25,S,100.0
2008-03-25,S,200.0
2008-03-25,S,100.0
2008-03-25,S,100.0
2008-03-25,S,100.0
2008-03-25,S,100.0
2008-03-25,S,100.0
2008-03-25,S,100.0
2008-03-25,S,100.0
2008-03-25,S,100.0
2008-03-25,S,200.0
2008-03-25,S,100.0
2008-03-25,S,100.0
2008-03-25,M,6000.0
2008-03-25,S,6000.0
2007-10-17,S,4000.0
2008-01-22,S,100.0
2008-01-22,S,100.0
2008-01-22,S,100.0
2008-01-22,S,100.0
2008-01-22,S,100.0
2008-01-22,S,100.0
2008-01-22,S,100.0
2008-01-22,S,100.0
2008-01-22,S,100.0
2008-01-22,S,100.0
2008-01-22,S,100.0
2008-01-22,S,100.0
2008-01-22,S,100.0
2008-01-22,S,100.0
2008-01-22,S,100.0
2008-01-22,S,200.0
2008-01-22,S,200.0
2008-01-22,S,100.0
2008-01-22,S,200.0
2008-01-22,S,200.0
2008-01-22,S,100.0
2008-01-22,S,300.0
2008-01-22,S,100.0
2008-01-22,S,200.0
2008-01-22,S,200.0
2008-01-22,S,300.0
2008-01-22,S,200.0
2008-01-22,S,100.0
2008-01-22,S,100.0
2008-01-22,S,100.0
2008-01-22,S,100.0
2008-01-22,S,100.0
2008-01-22,S,100.0
2008-01-22,S,100.0
2008-01-22,S,100.0
2008-01-22,S,100.0
2008-01-22,S,100.0
2008-01-22,S,200.0
2008-02-19,S,100.0
2008-02-19,S,100.0
2008-02-19,S,100.0
2008-02-19,S,100.0
2008-02-19,S,100.0
2008-02-19,S,100.0
2008-02-19,S,100.0
2008-02-19,S,300.0
2008-02-19,S,100.0
2008-02-19,S,200.0
2008-02-19,S,100.0
2008-02-19,S,100.0
2008-02-19,S,100.0
2008-02-19,S,200.0
2008-02-19,S,100.0
2008-02-19,S,100.0
2008-02-19,S,100.0
2008-02-19,S,100.0
2008-02-19,S,100.0
2008-02-19,S,200.0
2008-02-19,S,300.0
2008-02-19,S,100.0
2008-02-19,S,190.0
2008-02-19,S,10.0
2008-02-19,S,100.0
2008-02-19,S,100.0
2008-02-19,S,100.0
2008-02-19,S,100.0
2008-02-19,S,100.0
2008-02-19,S,100.0
2008-02-19,S,100.0
2008-02-19,S,100.0
2008-02-19,S,100.0
2008-02-19,S,100.0
2008-02-19,S,100.0
2008-02-19,S,200.0
2008-02-19,S,100.0
2008-02-19,S,200.0
2008-02-19,S,200.0
2008-02-19,S,100.0
2008-03-18,S,100.0
2008-03-18,S,100.0
2008-03-18,S,100.0
2008-03-18,S,100.0
2008-03-18,S,100.0
2008-03-18,S,100.0
2008-03-18,S,100.0
2008-03-18,S,81.0
2008-03-18,S,19.0
2008-03-18,S,100.0
2008-03-18,S,100.0
2008-03-18,S,100.0
2008-03-18,S,100.0
