TRANS_DATE,TRANS_CODE,TRANS_SHARES
2015-11-15,C,516.0
2015-11-15,M,4451.0
2015-11-16,S,700.0
2015-11-16,S,1600.0
2015-11-16,S,1601.0
2015-11-15,M,2506.0
2015-12-15,S,1000.0
2015-12-15,C,11371.0
2015-12-15,S,5934.0
2015-10-13,S,1000.0
2015-11-12,S,119998.0
2015-11-12,S,21524.0
2015-11-11,S,53153.0
2015-11-11,S,46886.0
2015-11-11,S,48233.0
2015-11-10,S,75532.0
2015-11-10,S,49532.0
2015-11-10,S,25185.0
2015-11-09,S,6990.0
2015-11-09,S,110212.0
2015-11-09,S,32198.0
2015-11-05,S,71025.0
2015-11-05,S,73110.0
2015-11-05,S,9800.0
2015-11-06,S,41198.0
2015-11-06,S,84810.0
2015-11-06,S,21105.0
2015-12-08,G,10000.0
2015-12-08,S,1000.0
2015-12-07,S,15500.0
2015-10-06,S,1000.0
2015-10-05,S,15500.0
2015-11-03,S,153274.0
2015-11-04,S,89342.0
2015-11-04,S,66634.0
2015-11-03,S,1600.0
2015-11-02,S,15500.0
2015-11-03,S,1000.0
2015-10-30,S,47832.0
2015-10-30,S,11900.0
2015-10-30,S,7700.0
2015-10-30,S,29181.0
2015-11-02,S,23100.0
2015-11-02,S,35951.0
2015-10-30,S,40777.0
2015-11-02,S,97858.0
2015-10-30,S,15165.0
2015-12-01,S,1000.0
2020-12-29,S,310.0
2020-11-25,S,410.0
2020-11-25,S,1450.0
2020-11-25,S,3130.0
2020-11-25,S,900.0
2020-11-25,S,110.0
2020-11-25,C,36000.0
2020-11-25,S,1800.0
2020-11-25,S,6900.0
2020-11-25,S,16584.0
2020-11-25,S,10016.0
2020-11-25,S,700.0
2020-11-25,S,950.0
2020-11-25,S,4300.0
2020-11-25,S,7490.0
2020-11-25,S,1010.0
2020-11-25,S,250.0
2020-11-25,S,470.0
2020-11-25,S,2040.0
2020-11-25,S,3270.0
2020-11-25,S,310.0
2020-11-25,S,160.0
2020-11-27,C,36000.0
2020-11-27,S,1310.0
2020-11-27,S,11900.0
2020-11-27,S,12800.0
2020-11-27,S,1400.0
2020-11-27,S,1850.0
2020-11-27,S,4900.0
2020-11-27,S,4100.0
