ACCESSION_NUMBER	DERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	EXERCISE_DATE	EXERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001179110-14-018809	483598	Non-qualified stock options (right to buy)		9.71				28-DEC-2005		28-DEC-2015		Common Stock		25000.0				25000.0				D			
0001179110-14-018809	483597	Non-qualified stock options (right to buy)		11.41				25-MAY-2005		25-MAY-2015		Common Stock		18750.0				18750.0				D			
0001179110-14-018809	483602	Non-qualified stock options (right to buy)		12.06				04-OCT-2015	F8	04-OCT-2021		Common Stock		10000.0				10000.0				D			
0001140361-14-046851	472642	Employee Stock Option (right to buy)		6.29					F8	05-JAN-2020		Class A Common Stock		26481.0				26481.0				D			
0001140361-14-046851	472643	Employee Stock Option (right to buy)		9.14					F9	05-JAN-2021		Class A Common Stock		17745.0				17745.0				D			
0001140361-14-046851	472644	Employee Stock Option (right to buy)		10.75					F10	05-JAN-2022		Class A Common Stock		14949.0				14949.0				D			
0001140361-14-046851	472645	Employee Stock Option (right to buy)		14.5					F11	07-JAN-2023		Class A Common Stock		10938.0				10938.0				D			
0001140361-14-046851	472646	Employee Stock Option (right to buy)		18.8					F12	07-JAN-2024		Class A Common Stock		2904.0				2904.0				D			
0001140361-14-046851	472647	Employee Stock Option (right to buy)		13.06					F4	05-JAN-2016		Class B Common Stock		5539.0				5539.0				D			
0001140361-14-046851	472648	Employee Stock Option (right to buy)		15.31					F5	05-JAN-2017		Class B Common Stock		4178.0				4178.0				D			
0001140361-14-046851	472649	Employee Stock Option (right to buy)		16.76					F6	04-JAN-2018		Class B Common Stock		3605.0				3605.0				D			
0001140361-14-046851	472650	Employee Stock Option (right to buy)		17.57					F7	05-JAN-2019		Class B Common Stock		3351.0				3351.0				D			
0001140361-14-046851	472651	Employee Stock Option (right to buy)		14.82					F8	05-JAN-2020		Class B Common Stock		4413.0				4413.0				D			
0001140361-14-046851	472641	Employee Stock Option (right to buy)		8.12					F7	05-JAN-2019		Class A Common Stock		20109.0				20109.0				D			
0001140361-14-046851	472640	Employee Stock Option (right to buy)		7.59					F6	04-JAN-2018		Class A Common Stock		21633.0				21633.0				D			
0001140361-14-046851	472639	Employee Stock Option (right to buy)		6.62					F5	05-JAN-2017		Class A Common Stock		25068.0				25068.0				D			
0001140361-14-046851	472638	Employee Stock Option (right to buy)		5.12					F4	05-JAN-2016		Class A Common Stock		33234.0				33234.0				D			
0001140361-14-046851	472655	Employee Stock Option (right to buy)		34.15					F12	07-JAN-2024		Class B Common Stock		266.0				266.0				D			
0001140361-14-046851	472654	Employee Stock Option (right to buy)		27.13					F11	07-JAN-2023		Class B Common Stock		1823.0				1823.0				D			
0001140361-14-046851	472652	Employee Stock Option (right to buy)		19.09					F9	05-JAN-2021		Class B Common Stock		2957.0				2957.0				D			
0001140361-14-046851	472653	Employee Stock Option (right to buy)		21.5					F10	05-JAN-2022		Class B Common Stock		2491.0				2491.0				D			
0001354488-14-006391	485884	Restricted Stock Grant			F3				F3	02-SEP-2018		Common Shares		100000.0				205000.0				D			
0001354488-14-006391	485885	Performance Stock Award			F4				F4		F4	Common Shares		100000.0				305000.0				D			
0001354488-14-006391	485886	Stock Option		0.7					F5	02-SEP-2018		Common Shares		500000.0				805000.0				D			
0001354488-14-006391	485887	Stock Option		0.73					F6	11-DEC-2021		Common Shares		60000.0				865000.0				D			
0001354488-14-006391	485883	Stock Option		0.41					F2	10-MAY-2017		Common Shares		105000.0				105000.0				D			
0001062613-14-000069	502024	Stock Options (2010 Long Term Incentive Plan)	F4	13.29					F4	22-JAN-2024		Common stock, par value $0.01 per share		22000.0	F4							D			
0001062613-14-000069	502023	Stock Options (2010 Long Term Incentive Plan)	F3	9.36					F3	22-JAN-2023		Common stock, par value $0.01 per share		2000.0	F3							D			
0001062613-14-000069	502022	Stock Options (2010 Long Term Incentive Plan)	F2	4.56					F2	24-JAN-2022		Common stock, par value $0.01 per share		6050.0	F2							D			
0001062613-14-000069	502021	Stock Options (2010 Long Term Incentive Plan)	F1	24.29					F1	24-JAN-2021		Common stock, par value $0.01 per share		15500.0	F1							D			
0001209191-14-078584	482869	Stock Option (right to buy)	F1	0.6					F2	19-MAY-2019		Common Stock		210.0								I		See footnote	F3
0001209191-14-078584	482870	Stock Option (right to buy)	F1	0.75					F4	11-OCT-2021		Common Stock		4895.0								I		See footnote	F3
0001209191-14-078584	482871	Stock Option (right to buy)	F1	1.17					F5	12-FEB-2023		Common Stock		15000.0								I		See footnote	F3
0001209191-14-078584	482872	Stock Option (rught to buy)	F1	8.37					F6	10-OCT-2023		Common Stock		18947.0								I		See footnote	F3
0001225208-14-025988	484946	Stock Option (Right to Buy)		13.42					F6	29-MAR-2022		Common Stock		125000.0				125000.0				D			
0001225208-14-025988	484947	Stock Option (Right to Buy)		18.4				04-OCT-2014	F7	04-OCT-2023		Common Stock		44100.0				44100.0				D			
0001051741-14-000134	490176	Non-qualified Stock Option (Right to Buy)		13.84				24-JAN-2012		04-APR-2021		Common Stock		33096.0				33096.0				D			
0001051741-14-000134	490177	Non-qualified Stock Option (Right to Buy)		9.84				30-MAR-2013		30-MAR-2022		Common Stock		56076.0				56076.0				D			
0001051741-14-000134	490178	Non-qualified Stock Option (Right to Buy)		8.86				28-MAR-2014		28-MAR-2023		Common Stock		85484.0				85484.0				D			
0001051741-14-000134	490179	Non-qualified Stock Option (Right to Buy)		9.27				28-MAR-2015		28-MAR-2024		Common Stock		79590.0				79590.0				D			
0001181431-14-039910	477741	Employee Stock Option (right to buy)		5.6					F2	27-SEP-2020		Common Stock		42858.0				42858.0				D			
0001181431-14-039910	477742	Employee Stock Option (right to buy)		6.44					F2	08-SEP-2021		Common Stock		21429.0				21429.0				D			
0001181431-14-039910	477743	Employee Stock Option (right to buy)		4.55					F2	14-NOV-2021		Common Stock		142858.0				142858.0				D			
0001181431-14-039910	477745	Employee Stock Option (right to buy)		2.29					F2	04-DEC-2022		Common Stock		10000.0				10000.0				D			
0001181431-14-039910	477747	Employee Stock Option (right to buy)		0.59					F3	10-DEC-2024		Common Stock		200000.0				200000.0				D			
0001181431-14-039910	477744	Employee Stock Option (right to buy)		3.71					F2	12-DEC-2021		Common Stock		21429.0				21429.0				D			
0001181431-14-039910	477746	Employee Stock Option (right to buy)		2.97					F2	16-DEC-2023		Common Stock		20000.0				20000.0				D			
0001209191-14-078560	492186	Option		54.47				03-SEP-2014		03-MAR-2024		$.01 PV Cl B Stk		400.0				400.0				D			
0001209191-14-078560	492184	Option		19.24				22-AUG-2013		22-FEB-2023		$.01 PV Cl B Stk		1320.0				1320.0				D			
0001209191-14-078560	492182	Option		20.83				28-AUG-2012		28-FEB-2022		$.01 PV Cl B Stk		1968.0				1968.0				D			
0001209191-14-078560	492181	Option		20.83				28-AUG-2012		28-FEB-2022		$.01 PV Com Stk		3000.0				3000.0				D			
0001209191-14-078560	492180	Option		11.84				28-AUG-2011		28-FEB-2021		$.01 PV Cl B Stk		2054.0				2054.0				D			
0001209191-14-078560	492167	Option		2.87				28-AUG-2005		28-FEB-2015		$.01 PV Com Stk		4000.0				4000.0				D			
0001209191-14-078560	492168	Option		2.87				28-AUG-2005		28-FEB-2015		$.01 PV Cl B Stk		5108.0				5108.0				D			
0001209191-14-078560	492169	Option		5.89				06-SEP-2006		06-MAR-2016		$.01 PV Com Stk		5000.0				5000.0				D			
0001209191-14-078560	492170	Option		5.89				06-SEP-2006		06-MAR-2016		$.01 PV Cl B Stk		6384.0				6384.0				D			
0001209191-14-078560	492171	Option		7.73				20-SEP-2007		20-MAR-2017		$.01 PV Com Stk		5000.0				5000.0				D			
0001209191-14-078560	492172	Option		7.73				20-SEP-2007		20-MAR-2017		$.01 PV Cl B Stk		6384.0				6384.0				D			
0001209191-14-078560	492173	Option		8.39				20-SEP-2008		20-MAR-2018		$.01 PV Com Stk		2500.0				2500.0				D			
0001209191-14-078560	492174	Option		8.39				20-SEP-2008		20-MAR-2018		$.01 PV Cl B Stk		3193.0				3193.0				D			
0001209191-14-078560	492175	Option		4.06				05-SEP-2009		05-MAR-2019		$.01 PV Com Stk		4000.0				4000.0				D			
0001209191-14-078560	492176	Option		4.06				05-SEP-2009		05-MAR-2019		$.01 PV Cl B Stk		3286.0				3286.0				D			
0001209191-14-078560	492177	Option		4.85				02-SEP-2010		02-MAR-2020		$.01 PV Com Stk		5000.0				5000.0				D			
0001209191-14-078560	492178	Option		4.85				02-SEP-2010		02-MAR-2020		$.01 PV Cl B Stk		4108.0				4108.0				D			
0001209191-14-078560	492179	Option		11.84				28-AUG-2011		28-FEB-2021		$.01 PV Com Stk		2500.0				2500.0				D			
0001209191-14-078560	492185	Option		54.47				03-SEP-2014		03-MAR-2024		$.01 PV Com Stk		2000.0				2000.0				D			
0001209191-14-078560	492183	Option		19.24				22-AUG-2013		22-FEB-2023		$.01 PV Com Stk		3000.0				3000.0				D			
0001578563-14-000004	490691	Warrant (right to buy)		0.75				22-FEB-2013		21-FEB-2018		Common Stock		15616.0				15616.0				I		See Footnote	F2
0001578563-14-000004	490698	Warrant (right to buy)		1.42					F7	31-DEC-2014		Common Stock		238315.0				238315.0				I		See Footnote	F4
0001578563-14-000004	490697	Warrant (right to buy)		1.42					F7	31-DEC-2014		Common Stock		89029.0				89029.0				I		See Footnote	F3
0001578563-14-000004	490692	Warrant (right to buy)		0.75				22-FEB-2013		21-FEB-2018		Common Stock		22567.0				22567.0				I		See Footnote	F3
0001578563-14-000004	490693	Warrant (right to buy)		0.75				22-FEB-2013		21-FEB-2018		Common Stock		63636.0				63636.0				I		See Footnote	F4
0001578563-14-000004	490696	Warrant (right to buy)		1.42					F7	31-DEC-2014		Common Stock		61584.0				61584.0				I		See Footnote	F2
0001578563-14-000004	490699	Warrant (right to buy)		1.42					F7	31-DEC-2014		Common Stock		12168.0				12168.0				I		See Footnote	F6
0001578563-14-000004	490695	Warrant (right to buy)		0.75				22-FEB-2013		21-FEB-2018		Common Stock		12727.0				12727.0				I		See Footnote	F6
0001578563-14-000004	490694	Warrant (right to buy)		0.75				22-FEB-2013		21-FEB-2018		Common Stock		63636.0				63636.0				I		See Footnote	F5
0001140361-14-046833	475598	Director Stock Option (Right to Buy)		17.31	F1			12-FEB-2014		11-FEB-2024		Common Shares		15000.0								D			
0001140361-14-046831	490786	Employee Stock Option (Right to Buy)		1.7	F1			23-DEC-2011		22-DEC-2021		Common Shares		20000.0								D			
0001140361-14-046831	490787	Employee Stock Option (Right to Buy)		5.15	F1			10-DEC-2012		09-DEC-2022		Common Shares		20000.0								D			
0001140361-14-046831	490788	Employee Stock Option (Right to Buy)		16.4	F1			05-FEB-2014		04-FEB-2024		Common Shares		15000.0								D			
0001140361-14-046831	490789	Warrants		3.35	F1			16-JUN-2011		16-JUN-2016		Common Shares		2000.0								D			
0001140361-14-046831	490790	Warrants		2.6	F1			29-FEB-2012		01-MAR-2017		Common Shares		5000.0								D			
0001140361-14-046831	490784	Employee Stock Option (Right to Buy)		8.2	F1			07-SEP-2010		06-SEP-2020		Common Shares		20000.0								D			
0001140361-14-046831	490785	Employee Stock Option (Right to Buy)		2.4	F1			10-AUG-2011		09-AUG-2021		Common Shares		20000.0								D			
0001140361-14-046828	490858	Warrants		2.6	F1			29-FEB-2012		01-MAR-2017		Common Shares		1250.0								D			
0001140361-14-046828	490857	Warrants		3.35	F1			16-JUN-2011		16-JUN-2016		Common Shares		5000.0								D			
0001140361-14-046828	490855	Director Stock Option (Right to Buy)		5.15	F1			10-DEC-2012		09-DEC-2022		Common Shares		5000.0								D			
0001140361-14-046828	490854	Director Stock Option (Right to Buy)		1.7	F1			27-DEC-2011		22-DEC-2021		Common Shares		5000.0								D			
0001140361-14-046828	490853	Director Stock Option (Right to Buy)		2.4	F1			10-AUG-2011		09-AUG-2021		Common Shares		5000.0								D			
0001140361-14-046828	490852	Director Stock Option (Right to Buy)		3.85	F1			28-JAN-2010		27-JAN-2020		Common Shares		10000.0								D			
0001140361-14-046828	490856	Director Stock Option (Right to Buy)		12.52	F1			08-MAY-2014		07-MAY-2024		Common Shares		17500.0								D			
0001140361-14-046826	493980	Employee Stock Option (Right to Buy)		4.54	F1			07-MAR-2013		06-MAR-2023		Common Shares		15000.0								D			
0001140361-14-046826	493981	Employee Stock Option (Right to Buy)		16.4	F1			05-FEB-2014		04-FEB-2024		Common Shares		15000.0								D			
0001140361-14-046824	499162	Employee Stock Option (Right to Buy)		0.44	F1, F2			30-MAR-2008		03-APR-2017		Common Shares		675.0								D			
0001140361-14-046824	499161	Employee Stock Option (Right to Buy)		0.44	F1, F2			30-MAR-2008		31-DEC-2015		Common Shares		5445.0								D			
0001140361-14-046824	499160	Employee Stock Option (Right to Buy)		0.44	F1, F2			30-MAR-2008		12-SEP-2015		Common Shares		17044.0								D			
0001140361-14-046824	499158	Employee Stock Option (Right to Buy)		5.15	F1			10-DEC-2012		09-DEC-2022		Common Shares		5000.0								D			
0001140361-14-046824	499157	Employee Stock Option (Right to Buy)		1.7	F1			23-DEC-2011		22-DEC-2021		Common Shares		5000.0								D			
0001140361-14-046824	499156	Employee Stock Option (Right to Buy)		2.4	F1			10-AUG-2011		09-AUG-2021		Common Shares		5000.0								D			
0001140361-14-046824	499155	Employee Stock Option (Right to Buy)		3.85	F1			28-JAN-2010		27-JAN-2020		Common Shares		5000.0								D			
0001140361-14-046824	499154	Employee Stock Option (Right to Buy)		1.8	F1			09-DEC-2008		08-DEC-2018		Common Shares		5000.0								D			
0001140361-14-046824	499163	Employee Stock Option (Right to Buy)		0.44	F1, F2			30-MAR-2008		27-MAY-2017		Common Shares		13503.0								D			
0001140361-14-046824	499164	Warrants		2.6	F1			29-FEB-2012		01-MAR-2017		Common Shares		2500.0								D			
0001140361-14-046824	499159	Employee Stock Option (Right to Buy)		8.3	F1			02-JAN-2014		01-JAN-2024		Common Shares		75000.0								D			
0001140361-14-046822	504120	Employee Stock Option (Right to Buy)		9.12	F1			07-OCT-2013		06-OCT-2023		Common Shares		150000.0								D			
0001225208-14-025981	488689	Stock Option (Right to Buy)		18.4				04-OCT-2014	F6	04-OCT-2023		Common Stock		44100.0				44100.0				D			
0001225208-14-025981	488688	Stock Option (Right to Buy)		13.42					F5	29-MAR-2022		Common Stock		185000.0				185000.0				D			
0001225208-14-025980	482105	Stock Option (Right to Buy)		18.4				04-OCT-2014	F6	04-OCT-2023		Common Stock		30000.0				30000.0				D			
0001225208-14-025980	482104	Stock Option (Right to Buy)		13.42					F5	29-MAR-2022		Common Stock		125000.0				125000.0				D			
0001225208-14-025979	494116	Stock Option (Right to Buy)		18.4				04-OCT-2014	F6	04-OCT-2023		Common Stock		30000.0				30000.0				D			
0001225208-14-025979	494115	Stock Option (Right to Buy)		13.42					F5	29-MAR-2022		Common Stock		125000.0				125000.0				D			
0001225208-14-025978	479173	Stock Option (Right to Buy)		13.42					F4	29-MAR-2022		Common Stock		37000.0				37000.0				D			
0001225208-14-025978	479174	Stock Option (Right to Buy)		18.4				04-OCT-2014	F5	04-OCT-2023		Common Stock		8800.0				8800.0				D			
0001225208-14-025977	503725	Stock Option (Right to Buy)		13.42					F4	29-MAR-2022		Common Stock		37000.0				37000.0				D			
0001225208-14-025977	503726	Stock Option (Right to Buy)		18.4				04-OCT-2014	F5	04-OCT-2023		Common Stock		8800.0				8800.0				D			
0001225208-14-025976	502535	Stock Option (Right to Buy)		18.4				04-OCT-2014	F5	04-OCT-2023		Common Stock		8800.0				8800.0				D			
0001225208-14-025976	502534	Stock Option (Right to Buy)		13.42					F4	29-MAR-2022		Common Stock		37000.0				37000.0				D			
0001225208-14-025975	497074	Stock Option (Right to Buy)		18.4				04-OCT-2014	F5	04-OCT-2023		Common Stock		8800.0				8800.0				D			
0001225208-14-025975	497073	Stock Option (Right to Buy)		13.42					F4	29-MAR-2022		Common Stock		37000.0				37000.0				D			
0001225208-14-025974	488270	Stock Option (Right to Buy)		13.42					F4	29-MAR-2022		Common Stock		37000.0				37000.0				D			
0001225208-14-025974	488271	Stock Option (Right to Buy)		18.4				04-OCT-2014	F5	04-OCT-2023		Common Stock		8800.0				8800.0				D			
0001140361-14-046820	475771	Employee Stock Option (Right to Buy)		0.44	F1, F2			30-MAR-2008		01-MAR-2018		Common Shares		27007.0								D			
0001140361-14-046820	475773	Warrants		2.6	F1			29-FEB-2012		01-MAR-2017		Common Shares		5000.0								D			
0001140361-14-046820	475769	Employee Stock Option (Right to Buy)		16.4	F1			05-FEB-2014		04-FEB-2024		Common Shares		35000.0								D			
0001140361-14-046820	475770	Employee Stock Option (Right to Buy)		0.44	F1, F2			30-MAR-2008		12-SEP-2015		Common Shares		219428.0								D			
0001140361-14-046820	475772	Warrants		3.35	F1			16-JUN-2011		16-JUN-2016		Common Shares		5000.0								D			
0001140361-14-046820	475764	Employee Stock Option (Right to Buy)		1.8	F1			09-DEC-2008		08-DEC-2018		Common Shares		25000.0								D			
0001140361-14-046820	475765	Employee Stock Option (Right to Buy)		3.85	F1			28-JAN-2010		27-JAN-2020		Common Shares		25000.0								D			
0001140361-14-046820	475766	Employee Stock Option (Right to Buy)		2.4	F1			10-AUG-2011		09-AUG-2021		Common Shares		35000.0								D			
0001140361-14-046820	475767	Employee Stock Option (Right to Buy)		1.7	F1			23-DEC-2011		22-DEC-2021		Common Shares		35000.0								D			
0001140361-14-046820	475763	Employee Stock Option (Right to Buy)		4.65	F1			31-AUG-2008		30-AUG-2018		Common Shares		30000.0								D			
0001140361-14-046820	475768	Employee Stock Option (Right to Buy)		5.15	F1			10-DEC-2012		09-DEC-2022		Common Shares		35000.0								D			
0001354488-14-006387	485641	Stock Option		0.73					F2	11-DEC-2021		Common Shares		145000.0				145000.0				D			
0001140361-14-046818	484270	Director Stock Option (Right to Buy)		1.8	F1			09-DEC-2008		08-DEC-2018		Common Shares		5000.0								D			
0001140361-14-046818	484271	Director Stock Option (Right to Buy)		3.85	F1			28-JAN-2010		27-JAN-2020		Common Shares		5000.0								D			
0001140361-14-046818	484272	Director Stock Option (Right to Buy)		2.4	F1			10-AUG-2011		09-AUG-2021		Common Shares		5000.0								D			
0001140361-14-046818	484276	Warrants		3.35	F1			16-JUN-2011		16-JUN-2016		Common Shares		30000.0								D			
0001140361-14-046818	484277	Warrants		2.6	F1			29-FEB-2012		01-MAR-2017		Common Shares		60000.0								D			
0001140361-14-046818	484273	Director Stock Option (Right to Buy)		1.7	F1			23-DEC-2011		22-DEC-2021		Common Shares		5000.0								D			
0001140361-14-046818	484274	Director Stock Option (Right to Buy)		5.15	F1			10-DEC-2012		09-DEC-2022		Common Shares		5000.0								D			
0001140361-14-046818	484275	Director Stock Option (Right to Buy)		12.52	F1			08-MAY-2014		07-MAY-2024		Common Shares		17500.0								D			
0001140361-14-046816	485928	Employee Stock Option (Right to Buy)		3.85	F1			28-JAN-2010		27-JAN-2020		Common Shares		16000.0								D			
0001140361-14-046816	485931	Employee Stock Option (Right to Buy)		5.15	F1			10-DEC-2012		09-DEC-2022		Common Shares		20000.0								D			
0001140361-14-046816	485929	Employee Stock Option (Right to Buy)		2.4	F1			10-AUG-2011		09-AUG-2021		Common Shares		20000.0								D			
0001140361-14-046816	485930	Employee Stock Option (Right to Buy)		1.7	F1			23-DEC-2011		22-DEC-2021		Common Shares		20000.0								D			
0001140361-14-046816	485933	Warrants		2.6	F1			29-FEB-2012		01-MAR-2017		Common Shares		2500.0								D			
0001140361-14-046816	485932	Employee Stock Option (Right to Buy)		16.4	F1			05-FEB-2014		04-FEB-2024		Common Shares		20000.0								D			
0001140361-14-046814	492358	Employee Stock Option (Right to Buy)		16.4	F1			05-FEB-2014		04-FEB-2024		Common Shares		25000.0								D			
0001140361-14-046814	492357	Employee Stock Option (Right to Buy)		5.75	F1			12-AUG-2013		11-AUG-2023		Common Shares		50000.0								D			
0001140361-14-046812	482902	Warrants		2.6	F1			29-FEB-2012		01-MAR-2017		Common Shares		2500.0								D			
0001140361-14-046812	482901	Director Stock Option (Right to Buy)		12.52	F1			08-MAY-2014		07-MAY-2024		Common Shares		17500.0								D			
0001140361-14-046812	482900	Director Stock Option (Right to Buy)		5.15	F1			10-DEC-2012		09-DEC-2022		Common Shares		5000.0								D			
0001140361-14-046812	482897	Director Stock Option (Right to Buy)		3.85	F1			28-JAN-2010		27-JAN-2020		Common Shares		5000.0								D			
0001140361-14-046812	482898	Director Stock Option (Right to Buy)		2.4	F1			10-AUG-2011		09-AUG-2021		Common Shares		5000.0								D			
0001140361-14-046812	482899	Director Stock Option (Right to Buy)		1.7	F1			23-DEC-2011		22-DEC-2021		Common Shares		5000.0								D			
0001225208-14-025964	499096	Performance Units 2014	F2		F3				F3		F3	Common Stock		19192.0				19192.0				D			
0001209191-14-078547	495079	Stock Option (right to buy)		0.37					F1	01-JAN-2016		Common Stock		328596.0								D			
0001209191-14-078547	495081	Warrants to Purchase Common Stock		0.33				14-JAN-2014		14-JAN-2019		Common Stock		2532928.0								D			
0001209191-14-078547	495080	Stock Option (right to buy)		0.37					F2	05-MAY-2015		Common Stock		328596.0								D			
0001140361-14-046809	473574	STOCK OPTION (RIGHT TO BUY)		11.94				01-JUL-2012	F3	01-JUL-2022	F5	COMMON STOCK		5000.0				5000.0				D			
0001140361-14-046807	482374	Stock Option (Right to Buy)		11.94				01-JUL-2012	F3	01-JUL-2022	F5	Common Stock		37438.0				37438.0				D			
0001140361-14-046807	482375	Stock Option(Rights to Buy)		14.97				19-MAY-2007	F4	19-MAY-2016	F5	Common Stock		24402.0				24402.0				D			
0001140361-14-046806	478053	Stock Option (Right to Buy)		11.94				01-JUL-2012	F3	01-JUL-2022	F6	Common Stock		8000.0				8000.0				D			
0001140361-14-046805	473608	STOCK OPTION (RIGHT TO BUY)		14.97				19-MAY-2007	F4	19-MAY-2016	F5	COMMON STOCK		33399.0				33399.0				D			
0001140361-14-046805	473607	STOCK OPTION (RIGHT TO BUY)		11.94				01-JUL-2012	F3	01-JUL-2022	F5	COMMON STOCK		82563.0				82563.0				D			
0001354488-14-006384	497923	Stock Option		0.73					F2	11-DEC-2021		Common Shares		125000.0				125000.0				D			
0001354488-14-006382	496586	Stock Option		0.41					F2	10-MAY-2017		Common Stock		40000.0				40000.0				D			
0001354488-14-006382	496587	Stock Option		0.73					F3	11-DEC-2021		Common Stock		40000.0				80000.0				D			
0001127602-14-036188	475601	Restricted Share Units			F2				F3		F3	Common Stock		7564.0				7564.0				D			
0001127602-14-036188	475602	Stock Settled Stock Appreciation Rights		25.63				15-DEC-2007	F4	15-JUN-2017		Common Stock		8843.0				8843.0				D			
0001127602-14-036188	475603	Stock Settled Stock Appreciation Rights		20.63				15-DEC-2008	F5	13-JUN-2018		Common Stock		5000.0				5000.0				D			
0001127602-14-036188	475604	Stock Settled Stock Appreciation Rights		21.49				24-SEP-2009	F6	24-SEP-2018		Common Stock		36000.0				36000.0				D			
0001140361-14-046789	498647	Stock Options (right to buy)		14.29				26-JUL-2008	F1	26-JUL-2017		Common Stock		11600.0	F1			11600.0				D			
0000907242-14-000016	498780	Option/right to buy		21.82				21-OCT-2009		21-OCT-2016		Common Stock		66666.0				400002.0				D			
0000907242-14-000016	498784	Option/right to buy		21.71				21-OCT-2016		21-OCT-2023		Common Stock		66666.0				400002.0				D			
0000907242-14-000016	498783	Option/right to buy		8.56				09-OCT-2015		09-OCT-2022		Common Stock		66666.0				400002.0				D			
0000907242-14-000016	498782	Option/right to buy		9.33				21-OCT-2014		21-OCT-2021		Common Stock		66668.0				400002.0				D			
0000907242-14-000016	498781	Option/right to buy		29.0				21-OCT-2010		21-OCT-2017		Common Stock		66668.0				400002.0				D			
0000907242-14-000016	498779	Option/right to buy		12.32				21-OCT-2017		21-OCT-2024		Common Stock		66668.0				400002.0				D			
0001225208-14-025957	487642	Stock Option (Right to Buy)		17.03					F2	06-AUG-2024		Common Stock		5000.0				5000.0				D			
