ACCESSION_NUMBER	DERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	EXERCISE_DATE	EXERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001181431-08-070160	1443262	Stock Option (right to buy)		4.72					F1	31-DEC-2010	F2	Common Stock		60000.0				60000.0				D			
0001127602-08-011988	1427255	Restricted Stock Award	F2	0.0				05-FEB-2009		05-FEB-2009	F3	Common Stock		3975.0				3975.0				D			
0001127602-08-011988	1427254	Option (Right to Buy)	F2	19.57				05-FEB-2010		05-FEB-2014		Common Stock		14625.0				14625.0				D			
0001127602-08-011988	1427253	Option (Right to Buy)	F2	18.68				03-JAN-2009		03-JAN-2013		Common Stock		13575.0				13575.0				D			
0001127602-08-011988	1427256	Option (Right to Buy)	F2	24.75				04-FEB-2011		04-FEB-2015		Common Stock		17950.0				17950.0				D			
0001127602-08-011988	1427257	Restricted Stock Award	F2	0.0				04-FEB-2010		04-FEB-2010	F3	Common Stock		4450.0				4450.0				D			
0001140361-08-028970	1176468	Series D Preferred			F8				F8		F8	Common Stock		42500.0								I		By GFLLC	F2
0001140361-08-028970	1176467	Series B Preferred			F7				F7		F7	Common Stock		90667.0								I		By SBL	F3
0001140361-08-028970	1176466	Series B Preferred			F7				F7		F7	Common Stock		11608.0				14412.0				I		By SBL	F3
0001140361-08-028970	1176465	5.5% Convertible Debentures			F5				F5	01-JUL-2012		Common Stock		24752.0				170000.0		680000.0	F6	I		By GFLLC	F2
0001140361-08-028970	1176464	5.5% Convertible Debentures			F5				F5	01-JUL-2012		Common Stock		2098.0				2720.0		57649.0	F6	I		By SBL	F3
0001140361-08-028970	1176463	5.5% Convertible Debentures			F5				F5	01-JUL-2012		Common Stock		36400.0				348.0		1000000.0		D		By GFLLC	F2
0001140361-08-028970	1176469	Series D Preferred			F8				F8		F8	Common Stock		3603.0								I			
0001140361-08-028963	1477427	Non-Qualified Stock Option (Right to Buy)		7.5					F4		F4	Common Stock		18000.0				18000.0				D			
0001140361-08-028962	1258159	Nonqualified Stock Option	F3	1.25				08-JUL-1999		08-JUL-2009		Common Stock		50000.0				50000.0	F3			D			
0001182489-08-000970	1132430	7.25% Cumulative Convertible Preferred Stock			F21, F22			16-SEP-1997			F23	Common Stock		0.0	F18, F19			0.0				I		See Footnotes	F11, F24, F12, F1, F2, F10, F13
0001182489-08-000970	1132432	7.25% Cumulative Convertible Preferred Stock			F21, F22			16-SEP-1997			F23	Common Stock		0.0	F18, F19			0.0				I		See Footnotes	F1, F17, F24, F2
0001182489-08-000970	1132431	7.25% Cumulative Convertible Preferred Stock			F21, F22			16-SEP-1997			F23	Common Stock		0.0	F18, F19			0.0				I		See Footnotes	F1, F14, F24, F15, F2
0001182489-08-000968	1509570	7.25% Cumulative Convertible Preferred Stock			F21, F22			16-SEP-1997			F23	Common Stock		0.0	F18, F19			0.0				I		See Footnotes	F11, F24, F12, F1, F2, F10, F13
0001182489-08-000968	1509572	7.25% Cumulative Convertible Preferred Stock			F21, F22			16-SEP-1997			F23	Common Stock		0.0	F18, F19			0.0				I		See Footnotes	F1, F17, F24, F2
0001182489-08-000968	1509571	7.25% Cumulative Convertible Preferred Stock			F21, F22			16-SEP-1997			F23	Common Stock		0.0	F18, F19			0.0				I		See Footnotes	F1, F14, F24, F15, F2
0001182489-08-000966	1255754	7.25% Cumulative Convertible Preferred Stock			F21, F22			16-SEP-1997			F23	Common Stock		0.0	F18, F19			0.0				I		See Footnotes	F11, F24, F12, F1, F2, F10, F13
0001182489-08-000966	1255756	7.25% Cumulative Convertible Preferred Stock			F21, F22			16-SEP-1997			F23	Common Stock		0.0	F18, F19			0.0				I		See Footnotes	F1, F17, F24, F2
0001182489-08-000966	1255755	7.25% Cumulative Convertible Preferred Stock			F21, F22			16-SEP-1997			F23	Common Stock		0.0	F18, F19			0.0				I		See Footnotes	F1, F14, F24, F15, F2
0001140361-08-028959	1277069	Phantom Stock			F2				F2		F2	Common Stock		32224.6	F2			32224.6	F2			D			
0001140361-08-028959	1277072	Stock Options		19.43				06-MAR-2006		06-MAR-2015		Common Stock		25322.0				25322.0				D			
0001140361-08-028959	1277071	Stock Options		25.5				05-MAR-2001		05-MAR-2010		Common Stock		46435.0				46435.0				D			
0001140361-08-028959	1277070	Stock Options		29.59				08-MAR-2000		08-MAR-2009		Common Stock		46929.0				46929.0				D			
0000049071-08-000082	1424653	Stock Unit	F1		F1				F1		F1	Humana Common		5659.0				5659.0				D			
0000049071-08-000081	1391174	Options	F8	32.7					F10	24-FEB-2012		Humana Common		250000.0				250000.0				D			
0000049071-08-000081	1391175	Options	F5	13.0					F6	13-MAR-2012		Humana Common		34610.0				34610.0				D			
0000049071-08-000081	1391176	Options	F5	9.26					F7	13-MAR-2013		Humana Common		189201.0				189201.0				D			
0000049071-08-000081	1391181	Phantom Stock Units			F14				F14		F14	Humana Common		1167.0				1167.0				I		See Footnote	F14
0000049071-08-000081	1391178	Options	F8	53.96					F11	23-FEB-2013		Humana Common		150000.0				150000.0				D			
0000049071-08-000081	1391179	Options	F8	62.1					F12	22-FEB-2014		Humana Common		129758.0				129758.0				D			
0000049071-08-000081	1391180	Options	F8	69.48					F13	21-FEB-2015		Humana Common		159585.0				159585.0				D			
0000049071-08-000081	1391177	Options	F8	21.28					F9	24-FEB-2014		Humana Common		195300.0				195300.0				D			
0000890926-08-000080	1198344	Phantom stock unit		0.0	F1			07-AUG-2015		07-AUG-2015		common stock		46370.0				46370.0				D			
0000890926-08-000080	1198345	Phantom Stock Unit		0.0	F1			05-FEB-2017		05-FEB-2017		common stock		1890.0				1890.0				D			
0000890926-08-000080	1198346	phantom stock unit		0.0	F1			07-FEB-2016		07-FEB-2016		common stock		2052.0				2052.0				D			
0000890926-08-000080	1198347	phantom stock unit		0.0	F1			08-FEB-2015		08-FEB-2015		common stock		4015.0				4015.0				D			
0000890926-08-000080	1198348	phantom stock unit		0.0	F1			10-FEB-2014		10-FEB-2014		common stock		2122.0				2122.0				D			
0000890926-08-000080	1198349	stock option		16.25				21-JAN-1999		21-JAN-2007		common stock		20000.0				0.0				D			
0000890926-08-000080	1198356	Deferred Compensation Phantom Arrangement	F3	0.0				01-JAN-2010		01-JAN-2010		Common Stock		15663.62				15663.62				D			
0000890926-08-000080	1198351	stock option		20.31				19-JAN-2001		19-JAN-2009		common stock		15000.0				15000.0				D			
0000890926-08-000080	1198352	stock option		21.03				18-JAN-2001		18-JAN-2010		common stock		15000.0				15000.0				D			
0000890926-08-000080	1198353	stock option		27.19				22-JAN-2002		22-JAN-2011		common stock		12000.0				12000.0				D			
0000890926-08-000080	1198354	stock option		35.81				06-NOV-2002		06-NOV-2011		common stock		7250.0				7250.0				D			
0000890926-08-000080	1198355	stock option		35.79				30-JAN-2004		30-JAN-2013		common stock		8500.0				8500.0				D			
0000890926-08-000080	1198350	stock option		26.47				02-DEC-1999		02-DEC-2007		common stock		11000.0				11000.0				D			
0000890926-08-000079	1379677	Phantom Stock Unit		0.0	F3			07-AUG-2015		07-AUG-2015		common stock		46370.0				46370.0				D			
0000890926-08-000079	1379678	Phantom Stock Unit		0.0	F3			05-FEB-2017		05-FEB-2017		common stock		1890.0				1890.0				D			
0000890926-08-000079	1379679	phantom stock unit		0.0	F1			07-FEB-2016		07-FEB-2016		common stock		2052.0				2052.0				D			
0000890926-08-000079	1379680	phantom stock unit		0.0	F1			08-FEB-2015		08-FEB-2015		common stock		2015.0				2015.0				D			
0000890926-08-000079	1379681	phantom stock unit		0.0	F1			10-FEB-2014		10-FEB-2014		common stock		2122.0				2122.0				D			
0000890926-08-000079	1379682	Phantom Stock Unit		0.0	F1			13-APR-2009	F5	13-APR-2009		common stock		800.0				800.0				D			
0000890926-08-000079	1379689	Phantom Arrangement under Deferred Comp Plan		0.0				02-FEB-2009		02-FEB-2009		common stock		311.99				311.99	F7			D			
0000890926-08-000079	1379684	Phantom Stock Unit		0.0	F1			05-DEC-2011	F5	05-DEC-2011		Common Stock		800.0	F4			800.0	F4			D			
0000890926-08-000079	1379685	Stock Option		35.81				02-NOV-2002		06-NOV-2011		Common Stock		2400.0				2400.0				D			
0000890926-08-000079	1379686	Phantom Stock Unit		0.0	F1			06-NOV-2011	F5	06-NOV-2011		Common Stock		800.0				800.0				D			
0000890926-08-000079	1379687	Stock Option		35.79				30-JAN-2004		30-JAN-2013		Common Stock		2400.0				2400.0				D			
0000890926-08-000079	1379688	Phantom Stock Unit		0.0	F1			30-JAN-2013	F5	30-JAN-2013		Common Stock		800.0				800.0				D			
0000890926-08-000079	1379683	Phantom Stock Unit		0.0	F1			17-DEC-2009	F5	17-DEC-2009		Common stock		800.0				800.0				D			
0000890926-08-000078	1215159	Phantom Stock Unit		0.0	F1			07-AUG-2015		07-AUG-2015		common stock		46370.0				46370.0				D			
0000890926-08-000078	1215164	stock option		20.31				19-JAN-2001		19-JAN-2009		common stock		2400.0				2400.0				D			
0000890926-08-000078	1215166	Phantom Stock Unit		0.0	F1			17-DEC-2009		17-DEC-2009		common stock		800.0				800.0				D			
0000890926-08-000078	1215167	stock option		21.03				18-JAN-2001		18-JAN-2010		common stock		2400.0				2400.0				D			
0000890926-08-000078	1215168	Phantom Stock Unit		0.0	F1			05-DEC-2010		05-DEC-2010		common stock		800.0				800.0				D			
0000890926-08-000078	1215169	stock option		27.19				22-JAN-2002		22-JAN-2011		common stock		2400.0				2400.0				D			
0000890926-08-000078	1215170	stock option		35.81				06-NOV-2002		06-NOV-2011		common stock		2400.0				2400.0				D			
0000890926-08-000078	1215171	Phantom Stock Unit		0.0	F1			06-NOV-2011		06-NOV-2011		common stock		800.0				800.0				D			
0000890926-08-000078	1215172	stock option		35.79				30-JAN-2004		30-JAN-2013		common stock		2400.0				2400.0				D			
0000890926-08-000078	1215173	Phantom Stock Unit		0.0	F1			30-JAN-2013		30-JAN-2013		common stock		800.0				800.0				D			
0000890926-08-000078	1215160	Phantom Stock Unit		0.0	F1			05-FEB-2017		05-FEB-2017		common stock		1890.0				1890.0				D			
0000890926-08-000078	1215161	phantom stock unit		0.0	F1			07-FEB-2016		07-FEB-2016		common stock		2052.0				2052.0				D			
0000890926-08-000078	1215162	phantom stock unit		0.0	F1			08-FEB-2015		08-FEB-2015		common stock		2015.0				2015.0				D			
0000890926-08-000078	1215163	phantom stock unit		0.0	F1			10-FEB-2014		10-FEB-2014		common stock		2122.0				2122.0				D			
0000890926-08-000078	1215165	Phantom Stock Unit		0.0	F1			13-APR-2009		13-APR-2009		common stock		800.0				800.0				D			
0000890926-08-000077	1423584	Phantom Stock Unit		0.0	F2			13-APR-2009		13-APR-2009		common stock		800.0				800.0				D			
0000890926-08-000077	1423583	stock option		20.31				19-JAN-2001		19-JAN-2009		common stock		2400.0				2400.0				D			
0000890926-08-000077	1423586	stock option		21.03				18-JAN-2001		18-JAN-2010		common stock		2400.0				2400.0				D			
0000890926-08-000077	1423587	Phantom Stock Unit		0.0	F2			05-DEC-2010		05-DEC-2010		common stock		800.0				800.0				D			
0000890926-08-000077	1423588	stock option		27.19				22-JAN-2002		22-JAN-2011		common stock		2400.0				2400.0				D			
0000890926-08-000077	1423589	stock option		35.81				06-NOV-2002		06-NOV-2011		common stock		2400.0				2400.0				D			
0000890926-08-000077	1423590	Phantom Stock Unit		0.0	F2			06-NOV-2011		06-NOV-2011		common stock		800.0				800.0				D			
0000890926-08-000077	1423591	stock option		35.79				30-JAN-2004		30-JAN-2013		common stock		2400.0				2400.0				D			
0000890926-08-000077	1423592	Phantom Stock Unit		0.0	F2			30-JAN-2013		30-JAN-2013		common stock		800.0				800.0				D			
0000890926-08-000077	1423593	Phantom Arrangement under Deferred Comp Plan		0.0				02-FEB-2009		02-FEB-2009		Common stock		2240.87				2240.87	F4			D			
0000890926-08-000077	1423578	Phantom stock unit		0.0	F2			07-AUG-2015		07-AUG-2015		common stock		46370.0				46370.0				D			
0000890926-08-000077	1423579	Phantom Stock Unit		0.0	F2			05-FEB-2017		05-FEB-2017		common stock		1890.0				1890.0				D			
0000890926-08-000077	1423580	phantom stock unit		0.0	F2			07-FEB-2016		07-FEB-2016		common stock		2052.0				2052.0				D			
0000890926-08-000077	1423581	phantom stock unit		0.0	F2			08-FEB-2015		08-FEB-2015		common stock		2015.0				2015.0				D			
0000890926-08-000077	1423582	phantom stock unit		0.0	F2			10-FEB-2014		10-FEB-2014		common stock		2122.0				2122.0				D			
0000890926-08-000077	1423585	Phantom Stock Unit		0.0	F2			17-DEC-2009		17-DEC-2009		common stock		800.0				800.0				D			
0001140361-08-028953	1273428	Series B Preferred			F5				F5		F5	Common Stock		10727.0	F4							I		By GFLLC	F2
0001140361-08-028953	1273431	Series D Preferrred			F6				F6		F6	Common Stock		3329.0	F4							I		By GFLLC	F2
0001140361-08-028953	1273430	Series D Preferrred			F6				F6		F6	Common Stock		42500.0	F4							I		By SBL	F3
0001140361-08-028953	1273429	Series B Preferred			F5				F5		F5	Common Stock		90666.0	F4							I		By SBL	F3
0001079719-08-000005	1222014	Employee Stock Option (Right to Buy)		37.57					F2	23-JUL-2012		Class A Common		360000.0				360000.0	F3			D			
0001079719-08-000005	1222015	Employee Stock Option (Right to Buy)		35.75					F2	23-JUL-2012		Class A Common Stock		240000.0				240000.0				D			
0000890926-08-000076	1415701	phantom stock unit		0.0	F2			10-FEB-2014		10-FEB-2014		common stock		2122.0				2122.0				D			
0000890926-08-000076	1415702	stock option		20.31				19-JAN-2001		19-JAN-2009		common stock		2400.0				2400.0				D			
0000890926-08-000076	1415703	Phantom Stock Unit		0.0	F2			13-APR-2009		13-APR-2009		common stock		800.0				800.0				D			
0000890926-08-000076	1415704	Phantom Stock Unit		0.0	F2			17-DEC-2009		17-DEC-2009		common stock		800.0				800.0				D			
0000890926-08-000076	1415705	stock option		21.03				18-JAN-2001		18-JAN-2010		common stock		2400.0				2400.0				D			
0000890926-08-000076	1415706	Phantom Stock Unit		0.0	F2			05-DEC-2010		05-DEC-2010		common stock		800.0				800.0				D			
0000890926-08-000076	1415707	stock option		27.19				22-JAN-2002		22-JAN-2011		common stock		2400.0				2400.0				D			
0000890926-08-000076	1415708	stock option		35.81				06-NOV-2002		06-NOV-2011		common stock		2400.0				2400.0				D			
0000890926-08-000076	1415709	Phantom Stock Unit		0.0	F2			06-NOV-2011		06-NOV-2011		common stock		800.0				800.0				D			
0000890926-08-000076	1415710	stock option		35.79				30-JAN-2004		30-JAN-2013		common stock		2400.0				2400.0				D			
0000890926-08-000076	1415711	Phantom Stock Unit		0.0	F2			30-JAN-2013		30-JAN-2013		common stock		800.0				800.0				D			
0000890926-08-000076	1415700	phantom stock unit		0.0	F2			08-FEB-2015		08-FEB-2015		common stock		2015.0				2015.0				D			
0000890926-08-000076	1415698	Phantom Stock Unit		0.0	F2			05-FEB-2017		05-FEB-2017		common stock		1890.0				1890.0				D			
0000890926-08-000076	1415699	phantom stock unit		0.0	F2			07-FEB-2016		07-FEB-2016		common stock		2052.0				2052.0				D			
0001181431-08-070146	1405702	Phantom Stock	F3	37.17	F1				F2		F2	Common Stock		126.69				31175.64				D			
0001181431-08-070146	1405703	Stock Option		40.35				01-MAY-2006		01-MAY-2016		Common Stock		2500.0				2500.0				D			
0001181431-08-070146	1405704	Stock Option		54.17				27-APR-2007		27-APR-2017		Common Stock		2500.0				2500.0				D			
0001181431-08-070146	1405705	Stock Option		50.15				25-APR-2008		25-APR-2018		Common Stock		2500.0				2500.0				D			
0001181431-08-070146	1405700	Stock Option		25.78				26-APR-2004		26-APR-2014		Common Stock		2500.0				2500.0				D			
0001181431-08-070146	1405701	Stock Option		33.22				06-MAY-2005		06-MAY-2015		Common Stock		2500.0				2500.0				D			
0001209191-08-067928	1411827	Class B Common Stock			F1				F1		F1	Class A Common Stock		51602.0				51602.0				I		By Children	F2
0001209191-08-067928	1411828	Class B Common Stock			F1				F1		F1	Class A Common Stock		215753.0				215753.0				I		By Trust	F3
0001204459-08-002510	1131457	Series A Voting Convertible Preferred Stock,	F1	0.0					F2		F2	Common Stock, par value $.001		1025722000.0	F3							I		Held by New Zealand WAYNE's Investment Holdings Co., Ltd.	F4
0001204459-08-002509	1184100	Series A Voting Convertible Preferred Stock	F1	0.0					F2		F2	Common Stock, par value $.001		1025722000.0	F3							D			
0001140361-08-028950	1135143	Purchase Warrants		1.5				09-MAR-2005	F1	09-MAR-2010		Common Stock		250000.0				250000.0				D			
0000890926-08-000075	1391273	phantom stock unit		0.0	F1			10-FEB-2014		10-FEB-2014		common stock		2122.0				2122.0				D			
0000890926-08-000075	1391272	phantom stock unit		0.0	F1			08-FEB-2015		08-FEB-2015		common stock		2015.0				2015.0				D			
0000890926-08-000075	1391271	phantom stock unit		0.0	F1			07-FEB-2016		07-FEB-2016		common stock		2052.0				2052.0				D			
0000890926-08-000075	1391270	Phantom Stock Unit		0.0	F1			05-FEB-2017		05-FEB-2017		common stock		1890.0				1890.0				D			
0000890926-08-000075	1391269	Phantom Stock Unit		0.0	F1			07-AUG-2015		07-AUG-2015		common stock		46370.0				46370.0				D			
0000890926-08-000075	1391281	Phantom Stock Unit		0.0	F1			06-NOV-2011		06-NOV-2011		common stock		800.0				800.0				D			
0000890926-08-000075	1391282	Phantom Arrangement under Deferred Comp Plan		0.0				01-FEB-2009		01-FEB-2009		Common stock		8179.57				8179.57	F4			D			
0000890926-08-000075	1391280	stock option		35.81				06-NOV-2002		06-NOV-2011		common stock		2400.0				2400.0				D			
0000890926-08-000075	1391274	stock option		35.79				30-JAN-2004		30-JAN-2013		common stock		2400.0				2400.0				D			
0000890926-08-000075	1391275	phantom Stock Unit		0.0	F1			30-JAN-2013	F3	30-JAN-2013		common stock		800.0				800.0				D			
0000890926-08-000075	1391276	stock option		21.03				18-JAN-2001		18-JAN-2010		common stock		2400.0				2400.0				D			
0000890926-08-000075	1391277	Phantom Stock Unit		0.0	F1			17-DEC-2009		17-DEC-2009		common stock		800.0				800.0				D			
0000890926-08-000075	1391279	stock option		27.19				22-JAN-2002		22-JAN-2011		common stock		2400.0				2400.0				D			
0000890926-08-000075	1391278	Phantom Stock Unit		0.0	F1			05-DEC-2010		05-DEC-2010		common stock		800.0				800.0				D			
0000890926-08-000074	1449412	Deferred Compensation Phantom Arrangement	F5	0.0				01-JAN-2010		01-JAN-2010		Common Stock		5936.74				5936.74				D			
0000890926-08-000074	1449411	Phantom Stock Unit		0.0	F2			06-NOV-2011		06-NOV-2011		common stock		800.0				800.0				D			
0000890926-08-000074	1449410	stock option		35.81				06-NOV-2002		06-NOV-2011		common stock		2400.0				2400.0				D			
0000890926-08-000074	1449409	stock option		27.19				22-JAN-2002		22-JAN-2011		common stock		2400.0				2400.0				D			
0000890926-08-000074	1449408	Phantom Stock Unit		0.0	F2			05-DEC-2010		05-DEC-2010		common stock		800.0				800.0				D			
0000890926-08-000074	1449407	Phantom Stock Unit		0.0	F2			17-DEC-2009		17-DEC-2009		common stock		800.0				800.0				D			
0000890926-08-000074	1449406	stock option		21.03				18-JAN-2001		18-JAN-2010		common stock		2400.0				2400.0				D			
0000890926-08-000074	1449405	phantom Stock Unit		0.0	F2			30-JAN-2013	F4	30-JAN-2013		common stock		800.0				800.0				D			
0000890926-08-000074	1449404	stock option		35.79				30-JAN-2004		30-JAN-2013		common stock		2400.0				2400.0				D			
0000890926-08-000074	1449403	phantom stock unit		0.0	F2			10-FEB-2014		10-FEB-2014		common stock		2122.0				2122.0				D			
0000890926-08-000074	1449402	phantom stock unit		0.0	F2			08-FEB-2015		08-FEB-2015		common stock		2015.0				2015.0				D			
0000890926-08-000074	1449401	phantom stock unit		0.0	F2			07-FEB-2016		07-FEB-2016		common stock		2052.0				2052.0				D			
0000890926-08-000074	1449399	Phantom Stock Unit		0.0	F2			07-AUG-2015		07-AUG-2015		Common Stock		46370.0				46370.0				D			
0000890926-08-000074	1449400	Phantom Stock Unit		0.0	F2			05-FEB-2017		05-FEB-2017		common stock		1890.0				1890.0				D			
0000890926-08-000073	1513843	stock option		27.19				22-JAN-2002		22-JAN-2011		common stock		2400.0				2400.0				D			
0000890926-08-000073	1513847	Phantom Stock Unit		0.0				30-JAN-2013		30-JAN-2013		common stock		800.0				800.0				D			
0000890926-08-000073	1513845	Phantom Stock Unit		0.0				06-NOV-2011		06-NOV-2011		common stock		800.0				800.0				D			
0000890926-08-000073	1513846	stock option		35.79				30-JAN-2004		30-JAN-2013		common stock		2400.0				2400.0				D			
0000890926-08-000073	1513839	Phantom Stock Unit		0.0				13-APR-2009		13-APR-2009		common stock		800.0				800.0				D			
0000890926-08-000073	1513833	Phantom Stock Unit		0.0	F1			07-AUG-2015		07-AUG-2015		common stock		46370.0				46370.0	F5			D			
0000890926-08-000073	1513840	Phantom Stock Unit		0.0				17-DEC-2009		17-DEC-2009		common stock		800.0				800.0				D			
0000890926-08-000073	1513844	stock option		35.81				06-NOV-2002		06-NOV-2011		common stock		2400.0				2400.0				D			
0000890926-08-000073	1513838	stock option		20.31				19-JAN-2001		19-JAN-2009		common stock		2400.0				2400.0				D			
0000890926-08-000073	1513837	phantom stock unit		0.0				10-FEB-2014		10-FEB-2014		common stock		2122.0				2122.0				D			
0000890926-08-000073	1513836	phantom stock unit		0.0	F1			08-FEB-2015		08-FEB-2015		common stock		2015.0				2015.0				D			
0000890926-08-000073	1513835	phantom stock unit		0.0	F1			07-FEB-2016		07-FEB-2016		common stock		2052.0				2052.0				D			
0000890926-08-000073	1513834	Phantom Stock Unit		0.0	F1			05-FEB-2017		05-FEB-2017		common stock		1890.0				1890.0				D			
0000890926-08-000073	1513841	stock option		21.03				18-JAN-2001		18-JAN-2010		common stock		2400.0				2400.0				D			
0000890926-08-000073	1513842	Phantom Stock Unit		0.0				05-DEC-2010		05-DEC-2010		common stock		800.0				800.0				D			
0000890926-08-000073	1513848	Phantom Arrangement under Deferred Comp Plan	F4	0.0				01-JAN-2010		01-JAN-2010		Common Stock		7770.35				7770.35				D			
0000723458-08-000110	1199305	Directors' Stock Plan		0.0					F4		F4	STBC Common		4532.0	F5			4532.0	F5			D			
0000910680-08-000869	1187432	Employee Stock Option (Right to Buy)		12.54					F11	30-NOV-2010		Common Stock, $.10 par value		15000.0				15000.0				D			
