ACCESSION_NUMBER	DERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	EXERCISE_DATE	EXERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001179110-08-017452	1485184	Stock Appreciation Rights		16.1				12-SEP-2008	F5	12-SEP-2017		Common Stock		1782.0				1782.0				D			
0001179110-08-017452	1485185	Stock Appreciation Rights		14.71				10-SEP-2009	F6	10-SEP-2019		Common Stock		2679.0				2679.0				D			
0001179110-08-017452	1485183	Stock Appreciation Rights		16.0				13-SEP-2007	F4	13-SEP-2016		Common Stock		1325.0				1325.0				D			
0001179110-08-017452	1485182	Employee Stock Ownership (Right to Buy)		14.88				30-JUN-2005	F3	08-SEP-2014		Common Stock		3973.0				3973.0				D			
0001179110-08-017452	1485181	Employee Stock Ownership (Right to Buy)		14.75				30-JUN-2004	F2	10-SEP-2013		Common Stock		1395.0				1395.0				D			
0001179110-08-017451	1503457	Stock Appreciation Rights		16.0				13-SEP-2007	F7	13-SEP-2016		Common Stock		527.0				527.0				D			
0001179110-08-017451	1503452	Employee Stock Ownership (Right to Buy)		7.75				30-JUN-2001	F2	13-SEP-2010		Common Stock		1500.0				1500.0				D			
0001179110-08-017451	1503459	Stock Appreciation Rights		14.71				10-SEP-2009	F9	10-SEP-2019		Common Stock		2679.0				2679.0				D			
0001179110-08-017451	1503458	Stock Appreciation Rights		16.1				12-SEP-2008	F8	12-SEP-2017		Common Stock		1782.0				1782.0				D			
0001179110-08-017451	1503453	Employee Stock Ownership (Right to Buy)		10.33				30-JUN-2002	F3	11-SEP-2011		Common Stock		1322.0				1322.0				D			
0001179110-08-017451	1503454	Employee Stock Ownership (Right to Buy)		9.92				30-JUN-2003	F4	11-SEP-2012		Common Stock		1563.0				1563.0				D			
0001179110-08-017451	1503455	Employee Stock Ownership (Right to Buy)		14.75				30-JUN-2004	F5	10-SEP-2013		Common Stock		1299.0				1299.0				D			
0001179110-08-017451	1503456	Employee Stock Ownership (Right to Buy)		14.88				30-JUN-2005	F6	08-SEP-2014		Common Stock		2965.0				2965.0				D			
0000019520-08-000072	1211852	2005 Stock Option (right to buy)		59.77				25-APR-2008	F1	25-APR-2013		Common Stock		42500.0				42500.0				D			
0000019520-08-000072	1211851	2005 Stock Option (right to buy)		38.07				30-JAN-2007	F1	30-JAN-2012		Common Stock		30000.0				30000.0				D			
0000019520-08-000072	1211850	2005 Stock Option (right to buy)		37.96				30-NOV-2005	F3	19-SEP-2012		Common Stock		50000.0				50000.0				D			
0000019520-08-000072	1211853	2005 Stock Option (right to buy)		70.95				30-APR-2009	F1	30-APR-2014		Common Stock		35000.0				35000.0				D			
0001072613-08-001852	1370733	2005 Stock Option (right to buy)		38.07				30-JAN-2007	F2	30-JAN-2012		Common Stock		13125.0				13125.0				D			
0001072613-08-001852	1370734	2005 Stock Option (right to buy)		42.09				30-NOV-2005	F4	20-APR-2012		Common Stock		15000.0				15000.0				D			
0001072613-08-001852	1370735	2005 Stock Option (right to buy)		59.77				25-APR-2008	F2	25-APR-2013		Common Stock		12500.0				12500.0				D			
0001072613-08-001852	1370736	2005 Stock Option (right to buy)		70.95				30-APR-2009	F2	30-APR-2014		Common Stock		12000.0				12000.0				D			
0001209191-08-053884	1428063	Common Stock (option to buy)		4.14				03-JUN-2009	F1	03-JUN-2018		Common Stock		150000.0								D			
0001103780-08-000021	1451661	Warrants		0.6				10-NOV-2006		09-NOV-2009		Common Shares		1166800.0				1166800.0				I	F1	Private Holding Company	
0001103780-08-000021	1451662	Stock Options		0.8	F2			26-APR-2007		26-APR-2011		Common Shares		400000.0				400000.0				D			
0000875320-08-000075	1398226	Stock Option		32.16				24-OCT-2008	F6	23-JUL-2018		Common Stock		3750.0								D			
0000875320-08-000075	1398225	Stock Option		18.93				07-MAY-2008	F5	06-FEB-2018		Common Stock		7500.0								D			
0000875320-08-000075	1398224	Stock Option		36.27				13-NOV-2007	F4	12-AUG-2017		Common Stock		7500.0								D			
0001446431-08-000002	1089595	Employee Stock Option Right to Buy		5.2				20-NOV-2003		20-NOV-2012		Common Stock		1500.0								D			
0001446431-08-000002	1089593	Employee Stock Option Right to Buy		3.27				01-NOV-2002		01-NOV-2011		Common Stock		10500.0								D			
0001446431-08-000002	1089592	Employee Stock Option Right to Buy		3.17				01-OCT-2002		01-OCT-2011		Common Stock		4500.0								D			
0001446431-08-000002	1089591	Employee Stock Option Right to Buy		2.58				30-MAY-2002		30-MAY-2011		Common Stock		4500.0								D			
0001446431-08-000002	1089590	Employee Stock Option Right to Buy		2.29				19-JAN-2002		19-JAN-2011		Common Stock		6000.0								D			
0001446431-08-000002	1089589	Employee Stock Option Right to Buy		2.21				16-NOV-2001		16-NOV-2010		Common Stock		7500.0								D			
0001446431-08-000002	1089588	Employee Stock Option Right to Buy		2.25				18-MAY-2001		18-MAY-2010		Common Stock		6000.0								D			
0001446431-08-000002	1089594	Employee Stock Option Right to Buy		3.47				19-DEC-2002		19-DEC-2011		Common Stock		7500.0								D			
0001209191-08-053854	1401828	Restricted Stock Units			F2			30-JUL-2009	F5	30-JUL-2013	F5	Common Stock		50000.0				50000.0				D			
0001209191-08-053854	1401827	Restricted Stock Units			F2			15-MAR-2009	F3	15-MAR-2013	F4	Common Stock		87629.0				87629.0				D			
0001209191-08-053854	1401826	Restricted Stock Units			F2			15-MAR-2008	F3	15-MAR-2012	F4	Common Stock		35348.0				35348.0				D			
0001209191-08-053853	1442874	Restricted Stock Unit		0.0	F2			30-JUN-2009	F3	30-JUN-2009	F3	Common Stock		28662.0				28662.0				D			
0001209191-08-053853	1442875	Restricted Stock Unit		0.0	F2			30-JUN-2010	F3	30-JUN-2010	F3	Common Stock		21327.0				21327.0				D			
0001061983-08-000032	1476259	Non-Qualified Stock Option (right to buy)		6.59				11-APR-2005	F6	11-APR-2015		Common Stock		69846.0				69846.0				D			
0001061983-08-000032	1476257	Non-Qualified Stock Option (right to buy)		1.2				10-JUL-2002	F3	10-JUL-2012		Common Stock		161254.0				161254.0				D			
0001061983-08-000032	1476256	Incentive Stock Option (right to buy)		7.15				01-MAR-2006	F8	01-MAR-2016		Common Stock		18464.0				18464.0				D			
0001061983-08-000032	1476255	Incentive Stock Option (right to buy)		6.81				01-APR-2007	F7	14-MAR-2017		Common Stock		11091.0				11091.0				D			
0001061983-08-000032	1476254	Incentive Stock Option (right to buy)		6.59				11-APR-2005	F6	11-APR-2015		Common Stock		15154.0				15154.0				D			
0001061983-08-000032	1476253	Incentive Stock Option (right to buy)		6.5				08-APR-2004	F5	08-MAR-2014		Common Stock		66943.0				66943.0				D			
0001061983-08-000032	1476252	Incentive Stock Option (right to buy)		1.2				21-MAY-2003	F4	21-MAY-2013		Common Stock		75000.0				75000.0				D			
0001061983-08-000032	1476251	Incentive Stock Option (right to buy)		1.2				10-JUL-2002	F3	10-JUL-2012		Common Stock		83333.0				83333.0				D			
0001061983-08-000032	1476250	Incentive Stock Option (right to buy)		0.58				14-NOV-2000	F2	14-NOV-2010		Common Stock		172413.0				172413.0				D			
0001061983-08-000032	1476258	Non-Qualified Stock Option (right to buy)		6.5				08-APR-2004	F5	08-MAR-2014		Common Stock		19557.0				19557.0				D			
0001061983-08-000032	1476260	Non-Qualified Stock Option (right to buy)		6.81				01-APR-2007	F7	14-MAR-2017		Common Stock		88909.0				88909.0				D			
0001061983-08-000032	1476261	Non-Qualified Stock Option (right to buy)		7.15				01-MAR-2006	F8	01-MAR-2016		Common Stock		131536.0				131536.0				D			
0001061983-08-000032	1476249	Incentive Stock Option (right to buy)		0.58				28-SEP-1999	F1	28-SEP-2009		Common Stock		62500.0				62500.0				D			
0001181431-08-054855	1222148	Employee Stock Option (right to buy)		17.66				08-MAY-2003		08-MAY-2012		Common Stock		7000.0								D			
0001181431-08-054855	1222147	Employee Stock Option (right to buy)		16.4				27-NOV-2002		27-NOV-2011		Common Stock		7000.0								D			
0001181431-08-054855	1222146	Employee Stock Option (right to buy)		5.85				30-APR-2002		30-APR-2011		Common Stock		5500.0								D			
0001181431-08-054855	1222145	Employee Stock Option (right to buy)		5.5				08-JAN-2002		08-JAN-2011		Common Stock		10000.0								D			
0001181431-08-054855	1222151	Employee Stock Option (right to buy)		22.0				09-JUN-2005		09-JUN-2014		Common Stock		22250.0	F5							D			
0001181431-08-054855	1222143	Employee Stock Option (right to buy)		5.0				01-FEB-2000		01-FEB-2009		Common Stock		25000.0								D			
0001181431-08-054855	1222149	Employee Stock Option (right to buy)		5.9				22-NOV-2003		22-NOV-2012		Common Stock		20000.0								D			
0001181431-08-054855	1222150	Employee Stock Option (right to buy)		10.79				24-SEP-2004		24-SEP-2013		Common Stock		12000.0	F4							D			
0001181431-08-054855	1222144	Employee Stock Option (right to buy)		6.75				03-FEB-2001		03-FEB-2010		Common Stock		15000.0								D			
0000850606-08-000020	1388852	Common Stock Options	F1	5.71				24-SEP-2008		24-SEP-2018		Common Stock		5000.0								D			
0001127602-08-007379	1286544	Stock Option		23.01				16-NOV-2005		16-NOV-2014		Common Stock		7293.0				7293.0				D			
