ACCESSION_NUMBER	DERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	EXERCISE_DATE	EXERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001209191-10-048105	813333	Stock Option		4.37				11-AUG-2003		11-FEB-2013		Common Stock		14000.0				14000.0				D			
0001209191-10-048105	813330	Phantom Stock Units		0.0					F1		F1	Phantom Stock Units		0.0				15668.71	F3			D			
0001209191-10-048104	775315	Phantom Stock Units		0.0					F1		F1	Phantom Stock Units		0.0				10178.17	F3			D			
0001209191-10-048100	743736	Phantom Stock Units		0.0					F1		F1	Phantom Stock Units		0.0				12766.55				D			
0001209191-10-048099	738133	Phantom Stock Units		0.0					F1		F1	Phantom Stock Units		0.0				12766.55				D			
0001209191-10-048099	738134	Stock Option		10.07				01-APR-2005		01-APR-2013		Common Stock		0.0				14000.0				D			
0001246360-10-003278	757060	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-10-003278	757059	2007 Restricted Stock Unit	F1	0.0				01-JAN-2008	F2	13-DEC-2017	F3	Class A Common Stock		1319.0				1319.0				D			
0001246360-10-003278	757057	Nonstatutory Stock Option 12-15-05		30.65				15-DEC-2005		15-DEC-2015		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003278	757058	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003276	782358	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2007		14-DEC-2016		Class A Common Stock		175000.0				175000.0				D			
0001246360-10-003276	782353	Nonstatutory Stock Options 12-2-02		8.07				02-DEC-2002		02-DEC-2012		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003276	782354	Nonstatutory Stock Options 12-2-03		9.61				02-DEC-2003		02-DEC-2013		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003276	782355	Nonstatutory Stock Option 6-16-04		14.38				16-JUN-2005		16-JUN-2014		Class A Common Stock		200000.0				200000.0				D			
0001246360-10-003276	782356	Nonstatutory Stock Option 11-23-04		21.58				23-NOV-2005		23-NOV-2014		Class A Common Stock		130000.0				130000.0				D			
0001246360-10-003276	782357	Nonstatutory Stock Option 12-15-05		30.65				15-DEC-2006		15-DEC-2015		Class A Common Stock		150000.0				150000.0				D			
0001246360-10-003276	782359	2006 Restricted Stock Units	F1	0.0	F2			15-DEC-2007	F3	14-DEC-2016	F4	Class A Common Stock		5000.0				5000.0				D			
0001246360-10-003276	782360	2007 Restricted Stock Unit	F5	0.0	F6			14-DEC-2008	F7	13-DEC-2017	F8	Class A Common Stock		29810.0				29810.0				D			
0001246360-10-003276	782361	NSO 2007		43.61				14-DEC-2008		13-DEC-2017		Class A Common Stock		89470.0				89470.0				D			
0001246360-10-003276	782364	Perf Based RSUs 3-16-10	F13	0.0	F14			31-DEC-2012	F15	31-DEC-2012		Class A Common Stock		42060.0				42060.0	F16			D			
0001246360-10-003276	782363	2009 Restricted Stock Units		0.0				11-DEC-2010		11-DEC-2019		Class A Common Stock		97034.0				97034.0				D			
0001246360-10-003276	782362	2008 Restricted Stock Units	F9	0.0	F10			12-DEC-2009	F11	11-DEC-2018	F12	Class A Common Stock		173333.0				173333.0				D			
0001246360-10-003275	837792	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003275	837793	2007 Restricted Stock Unit	F1	0.0				01-JAN-2008	F2	13-DEC-2017	F3	Class A Common Stock		1319.0				1319.0				D			
0001246360-10-003275	837788	Nonstatutory Stock Options 12-2-02		8.07				02-DEC-2002		02-DEC-2012		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003275	837789	Nonstatutory Stock Options 12-2-03		9.61				02-DEC-2003		02-DEC-2013		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003275	837790	Nonstatutory Stock Options 12-2-04		21.77				02-DEC-2004		02-DEC-2014		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003275	837791	Nonstatutory Stock Option 12-15-05		30.65				15-DEC-2005		15-DEC-2015		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003275	837787	Nonstatutory Stock Options 12-2-01		7.73				02-DEC-2001		02-DEC-2011		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003275	837794	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-10-003274	831043	Nonstatutory Stock Options 12-2-03		9.61				02-DEC-2003		02-DEC-2013		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003274	831040	Nonstatutory Stock Options 12-2-2000		7.84				02-DEC-2000		02-DEC-2010		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003274	831044	Nonstatutory Stock Options 12-2-04		21.77				02-DEC-2004		02-DEC-2014		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003274	831045	Nonstatutory Stock Option 12-15-05		30.65				15-DEC-2005		15-DEC-2015		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003274	831042	Nonstatutory Stock Options 12-2-02		8.07				02-DEC-2002		02-DEC-2012		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003274	831047	2007 Restricted Stock Unit	F1	0.0				01-JAN-2008	F2	13-DEC-2017	F3	Class A Common Stock		1319.0				1319.0				D			
0001246360-10-003274	831048	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-10-003274	831041	Nonstatutory Stock Options 12-2-01		7.73				02-DEC-2001		02-DEC-2011		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003274	831046	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003273	783203	Nonstatutory Stock Option 38.0025		38.0				02-FEB-2006		01-FEB-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003273	783204	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003273	783205	2007 Restricted Stock Unit	F1	0.0				01-JAN-2008	F2	13-DEC-2017	F3	Class A Common Stock		1319.0				1319.0				D			
0001246360-10-003273	783206	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-10-003268	747863	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-10-003268	747858	Nonstatutory Stock Options 12-2-03		9.61				02-DEC-2003		02-DEC-2013		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003268	747857	Nonstatutory Stock Options 12-2-02		8.07				02-DEC-2002		02-DEC-2012		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003268	747859	Nonstatutory Stock Options 12-2-04		21.77				02-DEC-2004		02-DEC-2014		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003268	747860	Nonstatutory Stock Option 12-15-05		30.65				15-DEC-2005		15-DEC-2015		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003268	747861	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003268	747862	2007 Restricted Stock Unit	F1	0.0				01-JAN-2008	F2	13-DEC-2017	F3	Class A Common Stock		1319.0				1319.0				D			
0001246360-10-003267	723572	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-10-003267	723571	2007 Restricted Stock Unit	F1	0.0				01-JAN-2008	F2	13-DEC-2017	F3	Class A Common Stock		1319.0				1319.0				D			
0001246360-10-003267	723570	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003267	723569	Nonstatutory Stock Option 12-15-05		30.65				15-DEC-2005		15-DEC-2015		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003267	723568	Nonstatutory Stock Options 12-2-04		21.77				02-DEC-2004		02-DEC-2014		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003266	769014	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-10-003266	769013	2007 Restricted Stock Unit	F1	0.0				01-JAN-2008	F2	13-DEC-2017	F3	Class A Common Stock		1319.0				1319.0				D			
0001246360-10-003266	769012	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003266	769010	Nonstatutory Stock Options 12-2-04		21.77				02-DEC-2004		02-DEC-2014		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003266	769011	Nonstatutory Stock Option 12-15-05		30.65				15-DEC-2005		15-DEC-2015		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003266	769009	Nonstatutory Stock Options 12-2-03		9.61				02-DEC-2003		02-DEC-2013		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003266	769008	Nonstatutory Stock Options 12-2-02		8.07				02-DEC-2002		02-DEC-2012		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003266	769007	Nonstatutory Stock Options 12-2-01		7.73				02-DEC-2001		02-DEC-2011		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003266	769006	Nonstatutory Stock Options 12-2-2000		7.84				02-DEC-2000		02-DEC-2010		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003263	811989	2007 Restricted Stock Unit	F1	0.0				01-JAN-2008	F2	13-DEC-2017	F3	Class A Common Stock		1319.0				1319.0				D			
0001246360-10-003263	811988	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001246360-10-003263	811987	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003263	811986	Nonstatutory Stock Option 12-15-05		30.65				15-DEC-2005		14-DEC-2015		Class A Common Stock		10000.0				10000.0				D			
0001321240-10-000016	733211	Non-Qualified Stock Option (right to buy)		35.5					F8	25-MAR-2015		Common Stock		1000000.0				1000000.0				D			
0001321240-10-000016	733216	Restricted Stock Units -5			F10				F15		F12	Common Stock		125000.0				125000.0				D			
0001321240-10-000016	733215	Restricted Stock Units -4			F10				F14		F12	Common Stock		283068.0				283068.0				D			
0001321240-10-000016	733214	Restricted Stock Units -2			F10				F13		F12	Common Stock		194390.0				194390.0				D			
0001321240-10-000016	733213	Restricted Stock Units -1			F10				F11		F12	Common Stock		105000.0				105000.0				D			
0001321240-10-000016	733212	Non-Qualified Stock Option (right to buy)		39.9					F9	01-MAR-2013		Common Stock		350000.0				350000.0				D			
0001321240-10-000016	733205	Non-Qualified Option (right to buy)		25.85					F3	03-MAR-2015		Common Stock		258891.0				258891.0				D			
0001321240-10-000016	733210	Non-Qualified Stock Option (right to buy)		31.93					F7	01-MAR-2014		Common Stock		260400.0				260400.0				D			
0001321240-10-000016	733209	Non-Qualified Stock Option (right to buy)		25.85					F6	03-MAR-2015		Common Stock		585774.0				585774.0				D			
0001321240-10-000016	733208	Non-Qualified Stock Option (right to buy)		24.93					F3	01-SEP-2015		Common Stock		258891.0				258891.0				D			
0001321240-10-000016	733207	Non-Qualified Stock Option (right to buy)		23.88					F5	01-MAR-2017		Common Stock		500000.0				500000.0				D			
0001321240-10-000016	733206	Non-Qualified Stock Option (right to buy)		10.5					F4	02-MAR-2016		Common Stock		585774.0				585774.0				D			
0001246360-10-003261	778398	Nonstatutory Stock Options 12-2-04		21.77				02-DEC-2004		02-DEC-2014		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003261	778399	Nonstatutory Stock Option 12-15-05		30.65				15-DEC-2005		15-DEC-2015		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003261	778400	Nonstatutory Stock Option 12-15-06		32.57				15-DEC-2006		14-DEC-2016		Class A Common Stock		10000.0				10000.0				D			
0001246360-10-003261	778401	2007 Restricted Stock Unit	F1	0.0				01-JAN-2008	F2	13-DEC-2017	F3	Class A Common Stock		1319.0				1319.0				D			
0001246360-10-003261	778403	Phantom Stock Units		0.0				08-AUG-1988		08-AUG-1988		Class A Common Stock		15820.0				15820.0				D			
0001246360-10-003261	778402	NSO 2007		43.61				14-DEC-2007		13-DEC-2017		Class A Common Stock		3956.0				3956.0				D			
0001179110-10-014403	731170	Employee Stock Grant		10.7					F4	01-FEB-2020		Common Stock		3364.0				3364.0				D			
0001179110-10-014403	731171	Employee Stock Option		12.02					F5	01-OCT-2017		Common Stock		76000.0				76000.0				D			
0001179110-10-014403	731172	Employee Stock Option		17.63					F6	21-SEP-2016		Common Stock		75000.0				75000.0				D			
0001179110-10-014403	731173	Employee Stock Option		7.0					F7	21-DEC-2015		Common Stock		30000.0				30000.0				D			
0001179110-10-014403	731169	Employee Stock Option		11.77					F3	01-FEB-2020		Common Stock		18612.0				18612.0				D			
0001425226-10-000006	760541	Warrants to purchase common stock		5.5				31-MAY-2009		29-MAY-2016		Common stock		636364.0								I		"Vedanta Opportunities Fund, L.P. (""VOF"")"	F1
0001425226-10-000006	760542	Warrants to purchase common stock		9.25				19-MAR-2010		19-MAR-2017		Common stock		60000.0								I		"Vedanta Opportunities Fund, L.P. (""VOF"")"	F1
0001209191-10-048045	802391	Option to Purchase Common Stock		12.41				24-MAY-2013	F4	24-MAY-2017		Common Stock		8612.0	F5			8612.0				D			
0001209191-10-048045	802396	Option to Purchase Common Stock		9.52				01-MAR-2012	F6	01-MAR-2015		Common Stock		22642.0				22642.0				D			
0001209191-10-048045	802395	Option to Purchase Common Stock		10.18				13-JAN-2007	F6	13-JAN-2013		Common Stock		6650.0				6650.0				D			
0001209191-10-048045	802394	Option to Purchase Common Stock		3.39				13-JAN-2007	F6	13-JAN-2013		Common Stock		7000.0				7000.0				D			
0001209191-10-048045	802390	Option to Purchase Common Stock		12.41				24-MAY-2014	F3	24-MAY-2017		Common Stock		39912.0				39912.0				D			
0001209191-10-048045	802397	Option to Purchase Common Stock		9.52				01-MAR-2012	F4	01-MAR-2015		Common Stock		31034.0	F7			31034.0				D			
0001209191-10-048045	802392	Option to Purchase Common Stock		10.18				04-OCT-2005	F6	04-OCT-2011		Common Stock		51240.0				51240.0				D			
0001209191-10-048045	802393	Option to Purchase Common Stock		3.39				17-JAN-2006	F6	17-JAN-2012		Common Stock		14000.0				14000.0				D			
0001425226-10-000005	794405	Warrants to purchase common stock		9.25				19-MAR-2010		19-MAR-2017		Common stock		60000.0								I		"Vedanta Opportunities Fund, L.P. (""VOF"")"	F1
0001425226-10-000005	794404	Warrants to purchase common stock		5.5				31-MAY-2009		29-MAY-2016		Common stock		636364.0								I		"Vedanta Opportunities Fund, L.P. (""VOF"")"	F1
0001425226-10-000004	748437	Warrants to purchase common stock		9.25				19-MAR-2010		19-MAR-2017		Common stock		60000.0								D	F1		
0001425226-10-000004	748436	Warrants to purchase common stock		5.5				31-MAY-2009		29-MAY-2016		Common stock		636364.0								D	F1		
0001209191-10-048037	748483	Option to Purchase Common Stock		12.41				24-MAY-2014	F3	24-MAY-2017		Common Stock		29348.0				29348.0				D			
0001209191-10-048037	748484	Option to Purchase Common Stock		12.41				24-MAY-2013	F4	24-MAY-2017		Common Stock		6616.0	F5			6616.0				D			
0001209191-10-048037	748485	Option to Purchase Common Stock		3.39				22-AUG-2005	F6	22-AUG-2011		Common Stock		7000.0				7000.0				D			
0001209191-10-048037	748486	Option to Purchase Common Stock		10.18				04-OCT-2005	F6	04-OCT-2011		Common Stock		42700.0				42700.0				D			
0001209191-10-048037	748487	Option to Purchase Common Stock		3.39				17-JAN-2006	F6	17-JAN-2012		Common Stock		28000.0				28000.0				D			
0001209191-10-048037	748488	Option to Purchase Common Stock		3.39				13-JAN-2007	F6	13-JAN-2013		Common Stock		7000.0				7000.0				D			
0001209191-10-048037	748489	Option to Purchase Common Stock		10.18				13-JAN-2007	F6	13-JAN-2013		Common Stock		6055.0				6055.0				D			
0001209191-10-048037	748490	Option to Purchase Common Stock		9.52				01-MAR-2012	F6	01-MAR-2015		Common Stock		17394.0				17394.0				D			
0001209191-10-048037	748491	Option to Purchase Common Stock		9.52				01-MAR-2012	F4	01-MAR-2015		Common Stock		23842.0	F7			23842.0				D			
0001487101-10-000002	791169	Warrants to purchase common stock		9.25				15-MAR-2010		15-MAR-2017		Common stock		50000.0								I		Corporate Office Properties, L.P.	F1
0001487101-10-000001	735309	Warrants to purchase common stock		9.25				15-MAR-2010		15-MAR-2017		Common stock		50000.0								I		Corporate Office Properties, L.P.	F1
0001502107-10-000002	764948	Warrants to purchase common stock		4.0				01-OCT-2008		22-AUG-2015		Common stock		375000.0								I		GEF Capital Company Holdings, LLC	F1
0001502107-10-000002	764951	Warrants to purchase common stock		5.5				31-MAY-2009		11-MAY-2016		Common stock		45455.0								I		Thunderclap Holdings, LLC	F1
0001502107-10-000002	764949	Warrants to purchase common stock		5.5				31-MAY-2009		11-MAY-2016		Common stock		454546.0								I		GEF Capital Company Holdings, LLC	F1
0001502107-10-000002	764950	Warrants to purchase common stock		4.0				01-OCT-2008		22-AUG-2015		Common stock		250000.0								I		Thunderclap Holdings, LLC	F1
0001019687-10-003543	798221	Common Stock Options		3.0				22-JUL-2009		22-JUL-2012		Common Stock		100000.0								D			
0001019687-10-003543	798222	Common Stock Warrants		4.5				25-APR-2010		26-APR-2015		Common Stock		1000.0								D			
0001209191-10-048027	842660	Stock Option (Right to Buy)		7.15					F1	10-NOV-2019		Common Stock		5000.0				5000.0				D			
0001502107-10-000001	791865	Warrants to purchase common stock		4.0				01-OCT-2008		22-AUG-2015		Common stock		375000.0								D			
0001502107-10-000001	791866	Warrants to purchase common stock		5.5				31-MAY-2009		11-MAY-2016		Common stock		454546.0								D			
0001019687-10-003539	713208	Common Stock Options		3.0				22-JUL-2009		22-JUL-2012		Common Stock		100000.0								D			
0001256939-10-000001	788703	Non-qualified stock options		9.25				05-MAY-2010	F1	04-MAY-2020		Common stock		20000.0								I		Sanoch Management LLC	F2
0000927089-10-000162	717956	Stock Option (Right to Purchase)		14.5					F1	12-JAN-2016		Common Stock		20000.0				20000.0				D			
0001212915-10-000002	725902	Warrants to purchase common stock		4.0				01-OCT-2008		22-AUG-2015		Common stock		312500.0								I		The Caroline S. Pisano 2009 Irrevocable Trust	F1
0001212915-10-000002	725904	Warrants to purchase common stock		5.5				31-MAY-2009		29-MAY-2016		Common stock		45455.0								I		The Caroline S. Pisano 2009 Irrevocable Trust	F1
0001212915-10-000002	725903	Warrants to purchase common stock		5.5				31-MAY-2009		05-MAY-2016		Common stock		45455.0								I		The Caroline S. Pisano 2009 Irrevocable Trust	F1
0001140361-10-039121	751406	Series A Convertible Preferred Stock	F2	29.76	F5				F3		F4	Common Stock, par value $0.01			F5, F3							I		By limited liability company	F2, F6
0001125690-10-000002	784472	Warrants to purchase common stock		4.0				01-OCT-2008		22-AUG-2015		Common stock		125000.0								I		The Leonard E. Moodispaw 2009 Grantor Retained Annuity Trust	F1
0001125690-10-000002	784471	Warrants to purchase common stock		9.25				15-MAR-2010		15-MAR-2017		Common stock		20000.0								D		The Leonard E. Moodispaw 2009 Grantor Retained Annuity Trust	F1
0001125690-10-000002	784473	Warrants to purchase common stock		5.5				31-MAY-2009		05-MAY-2016		Common stock		90500.0								I		The Leonard E. Moodispaw 2009 Grantor Retained Annuity Trust	F1
0001125690-10-000002	784474	Warrants to purchase common stock		5.5				27-JUL-2009		27-JUL-2016		Common stock		100000.0								I			
0001125690-10-000002	784475	Non-qualified stock options		5.5				16-OCT-2010	F2	15-OCT-2019		Common stock		75000.0								D			
0000916863-10-000210	724135	Employee Stock Option (Right to buy)		54.85	F6			07-DEC-2006		07-DEC-2015		Common Stock		32455.0				32455.0				D			
0000916863-10-000210	724136	Employee Stock Option (Right to buy)		58.65	F7			17-MAY-2008		17-MAY-2017		Common Stock		1015.0				1015.0				D			
0000916863-10-000210	724130	Employee Stock Option (Right to buy)		41.58	F1			11-FEB-2011		11-FEB-2020		Common Stock		28560.0				28560.0				D			
0000916863-10-000210	724143	Restricted Stock Units 2010			F13				F16		F16	Common Stock		2562.58				2562.58				D			
0000916863-10-000210	724142	Restricted Stock Units 2009			F13				F15		F15	Common Stock		2315.02				2315.02				D			
0000916863-10-000210	724141	Restricted Stock Units 2008			F13				F14		F14	Common Stock		1184.86				1184.86				D			
0000916863-10-000210	724131	Employee Stock Option (Right to buy)		42.12	F2			12-FEB-2010		12-FEB-2019		Common Stock		25845.0				25845.0				D			
0000916863-10-000210	724139	Performance Rights		0.0	F8			01-JAN-2013	F9	30-JUN-2013		Common Stock		7756.0				7756.0				D			
0000916863-10-000210	724138	Performance Rights		0.0	F8			01-JAN-2012	F9	30-JUN-2012		Common Stock		6125.0				6125.0				D			
0000916863-10-000210	724137	Performance Rights		0.0	F8			01-JAN-2011	F9	30-JUN-2011		Common Stock		5555.0				5555.0				D			
0000916863-10-000210	724134	Employee Stock Option (Right to buy)		52.73	F5			07-DEC-2007		07-DEC-2016		Common Stock		28761.0				28761.0				D			
0000916863-10-000210	724133	Employee Stock Option (Right to buy)		48.36	F4			14-FEB-2009		14-FEB-2018		Common Stock		30270.0				30270.0				D			
0000916863-10-000210	724132	Employee Stock Option (Right to buy)		48.11	F3			08-DEC-2005		08-DEC-2014		Common Stock		37388.0				37388.0				D			
0000916863-10-000210	724140	Phantom Stock Unit			F10				F11		F12	Common Stock		35726.7				35726.7				D			
0001181431-10-048457	790032	Employee Stock Option (Right to Buy)		11.73					F3	13-DEC-2016		Common Stock		7154.0								D			
0001181431-10-048457	790031	Employee Stock Option (Right to Buy)		11.9					F2	08-DEC-2018		Common Stock		20000.0								D			
0001181431-10-048457	790033	Employee Stock Option (Right to Buy)		11.73					F4	11-DEC-2017		Common Stock		11492.0								D			
0001127602-10-024088	839765	Stock Option		36.44					F5	23-APR-2014		Common Stock		4240.0				4240.0				D			
0001127602-10-024088	839764	Stock Option		33.26					F4	25-APR-2013		Common Stock		3645.0				3645.0				D			
0001127602-10-024088	839763	Stock Option		25.28					F3	26-APR-2012		Common Stock		3900.0				3900.0				D			
0001127602-10-024088	839762	Stock Option		21.09					F2	21-JUL-2011		Common Stock		5250.0				5250.0				D			
0001127602-10-024088	839768	Stock Option		44.07					F8	28-APR-2017		Common Stock		3370.0				3370.0				D			
0001127602-10-024088	839766	Stock Option		48.6					F6	22-APR-2015		Common Stock		3630.0				3630.0				D			
0001127602-10-024088	839767	Stock Option		32.71					F7	22-APR-2016		Common Stock		3920.0				3920.0				D			
0001127602-10-024087	782832	Stock Option		20.27					F3	21-SEP-2011		Common Stock		16455.0				16455.0				D			
0001127602-10-024087	782833	Stock Option		25.29					F4	26-APR-2012		Common Stock		7770.0				7770.0				D			
0001127602-10-024087	782834	Stock Option		33.27					F5	25-APR-2013		Common Stock		7758.0				7758.0				D			
0001127602-10-024087	782835	Stock Option		36.44					F6	23-APR-2014		Common Stock		7715.0				7715.0				D			
0001127602-10-024087	782838	Stock Option		44.07					F9	28-APR-2017		Common Stock		12924.0				12924.0				D			
0001127602-10-024087	782837	Stock Option		32.71					F8	22-APR-2016		Common Stock		18018.0				18018.0				D			
0001127602-10-024087	782836	Stock Option		48.6					F7	22-APR-2015		Common Stock		9463.0				9463.0				D			
0001206844-10-000005	734909	Non-qualified stock options		5.0				03-OCT-2009	F1	02-OCT-2018		Common stock		5000.0								D			
0001206844-10-000005	734910	Non-qualified stock options		5.5				16-OCT-2010	F2	15-OCT-2019		Common stock		25000.0								D			
0001184144-10-000001	801362	Non-qualified stock options		5.5				16-OCT-2010	F2	15-OCT-2019		Common stock		25000.0								D			
0001184144-10-000001	801361	Non-qualified stock options		5.0				03-OCT-2009	F1	02-OCT-2018		Common stock		5000.0								D			
0001501354-10-000001	764797	Warrants to purchase common stock		4.0				01-OCT-2008		22-AUG-2015		Common stock		750000.0								D			
0001212913-10-000002	757944	Warrants to purchase common stock		9.25				15-MAR-2010		15-MAR-2017		Common stock		60000.0								I		The John G. Hannon Revocable Trust U/A DTD 03/09/04	F1
